country,label_name,tfidf,pmi
5,species,0.016385390203669126,0.07147461981716466
2,restaurant,0.010497654740684946,0.038222559675881715
3,company,0.009737606668058807,0.02738426830703173
4,wine,0.009706710180928313,0.03659026485995512
6,plant,0.008588164805000667,0.0320447413161883
1,dish,0.006492930306944007,0.018326939179157557
0,protein,0.0037740844431867603,0.019535694282774966
