,country,label_id,label,tfidf,pmi
0,0,1457,india,0.02903021523418936,0.1644486848382162
1,0,5839,indian,0.019566035712346167,0.15135492990507884
2,0,1973,channels,0.00998643955392723,0.03455038447973366
3,0,2153,english,0.009755531899350623,0.04524771505903582
4,0,663,launched,0.009577249796727975,0.033411616202038405
5,0,2213,newspapers,0.009019027849730427,0.033002458838438664
6,0,1252,official,0.008907594381073232,0.03220529799693048
7,0,1155,group,0.008560713586465927,0.026407196218516973
8,0,26144,patrika,0.008040584814397149,0.10166770544129035
9,0,17288,bengali,0.008040584814397149,0.10166770544129035
10,5,1988,stations,0.005932769772822655,0.01897518753111214
11,5,1754,owned,0.005906326611308316,0.01990386163063163
12,4,288,uses,0.005874319088828448,0.0197105572589766
13,4,706,standards,0.005717042601960944,0.02672902860705569
14,5,1086,broadcasting,0.0056806394755093675,0.015740218651510936
15,5,2129,network,0.005629523967329872,0.01571241334974559
16,4,82,video,0.0055747074080840665,0.020347507537819137
17,4,1519,developed,0.005529560811487446,0.020028330948990602
18,4,328,formats,0.005372091071632736,0.02803848101861347
19,1,385,media,0.005297697162856446,0.013141075922304884
20,5,3053,cable,0.0051722667325736675,0.019404191770945982
21,5,2424,corporation,0.005136881945506741,0.017470760898210667
22,4,2785,software,0.005089200510588891,0.02826132074620413
23,5,5722,acquired,0.005074126177145817,0.018140299040417543
24,4,8108,discs,0.0050634338426508605,0.034111331746147264
25,5,84,company,0.004963196055575926,0.013077582826193769
26,4,1736,systems,0.004958496126073984,0.02543671411171036
27,5,3313,sports,0.0049581985277304275,0.017678746146998887
28,5,1689,operated,0.004897134334676525,0.017019269324436682
29,1,2437,service,0.004878418355651559,0.013752471304367386
30,4,29,audio,0.0046789625705753015,0.025647920588167852
31,4,3271,files,0.0046011131689375605,0.027400905828872394
32,1,208,news,0.004561952015561124,0.011236098108994919
33,1,4188,regional,0.004454388387817195,0.016809678651946835
34,1,239,bbc,0.0042371940994252255,0.016038911915905212
35,2,351,films,0.004151555444485478,0.013227943705081055
36,1,2348,radio,0.004115389506897769,0.012413640375203896
37,1,311,government,0.004031043265022976,0.012697730059340946
38,3,435,communication,0.004017577896848848,0.013275329771210955
39,3,2552,information,0.004011100680756641,0.011633296474805191
40,1,512,international,0.003968678789079804,0.011567188949145858
41,6,105,states,0.003964745237461141,0.009530438816616804
42,1,263,television,0.00393263907979358,0.010935856654067102
43,1,921,reporters,0.003927752027090174,0.01298819609009273
44,3,4459,studies,0.0038142758120433534,0.013947186683320466
45,3,162,form,0.0037712974775881607,0.011774248753626468
46,3,519,different,0.003738911361631422,0.012328123054787456
47,6,308,times,0.0037077351806565,0.00884737360134701
48,3,310,research,0.0036857199312084316,0.013113274176096522
49,2,437,features,0.0036582615501464452,0.012084239734417494
50,3,6710,messages,0.00362973497602035,0.014955675566575946
51,6,108,post,0.003629435641085487,0.010582687095997327
52,6,1039,president,0.0035991857637233224,0.010111875418989823
53,6,83,american,0.003585644010236191,0.009222512605000024
54,6,143,united,0.0035768274730783624,0.008674568712277222
55,6,515,war,0.0035625424118334273,0.010146304435556941
56,3,791,example,0.003517571911384033,0.011102275790582601
57,6,668,john,0.003497671951058253,0.009866130348579038
58,3,3150,individuals,0.0034809464286746413,0.0133532586981865
59,3,4703,technologies,0.0034725195311432703,0.01259119811217455
60,2,57,released,0.003413404503896581,0.011552150642371235
61,2,406,production,0.003404397794786707,0.010540317678456045
62,6,1188,national,0.003404022271931395,0.008626862298032664
63,6,150,story,0.0033956282614805377,0.009684540561669988
64,2,269,years,0.0032679478919811172,0.008529844325873392
65,2,1843,artists,0.003108203754558457,0.013028963091792401
66,2,475,produced,0.0030370168923214784,0.009309026934062447
67,2,19,like,0.003027649092472751,0.009024932873394275
68,2,55,original,0.0029815067652235517,0.009429290201017862
69,2,256,series,0.002963145361151419,0.009808966892383048
