,country,label_id,label,tfidf,pmi
0,4,1457,india,0.02903021523418936,0.1644486848382162
1,4,5839,indian,0.0187918235148155,0.1470550739418664
2,4,1973,channels,0.00998643955392723,0.03455038447973366
3,4,2153,english,0.009755531899350623,0.04524771505903582
4,4,663,launched,0.009577249796727975,0.033411616202038405
5,4,2213,newspapers,0.009019027849730427,0.033002458838438664
6,4,1252,official,0.008907594381073232,0.03220529799693048
7,4,1155,group,0.008560713586465927,0.026407196218516973
8,4,17288,bengali,0.008040584814397149,0.10166770544129035
9,4,26143,patrika,0.008040584814397149,0.10166770544129035
10,3,288,uses,0.005906432739668413,0.0197307159325398
11,2,1988,stations,0.005721117710622021,0.018047585209294826
12,2,1754,owned,0.0056142519409668095,0.018627021671095454
13,2,2129,network,0.0056121686052463485,0.01551383933509168
14,3,706,standards,0.005531379608370428,0.025642296265592834
15,3,82,video,0.005516250136958521,0.020027751211402597
16,2,1086,broadcasting,0.005399725294610249,0.014821579353133376
17,6,385,media,0.005393772785297169,0.013399789426135955
18,3,1519,developed,0.005349986355780324,0.01927710843373494
19,3,328,formats,0.005197630501781793,0.026848971018450993
20,2,2424,corporation,0.005060415646005194,0.01693894783215243
21,2,3053,cable,0.005016828745690918,0.018452012889054934
22,2,5722,acquired,0.0050123500645836904,0.017603220296158406
23,6,2437,service,0.0049668902077860365,0.014038214314951059
24,3,2785,software,0.004923926912408211,0.027030131466213903
25,2,3313,sports,0.004901530281258346,0.017170083572552168
26,3,8108,discs,0.004898997026183612,0.03247337652911757
27,2,84,company,0.004888281736057744,0.012778504504957095
28,2,1371,programming,0.004812467235081387,0.014519098141844938
29,3,1736,systems,0.004797467199307179,0.024365155020444507
30,3,3133,allow,0.004566505379860432,0.017626150750576705
31,6,208,news,0.004554496586826609,0.01123249554931761
32,6,4188,regional,0.004535170305657422,0.017206213125758093
33,3,29,audio,0.004527011595528688,0.024536956074872444
34,6,239,bbc,0.004314037121589395,0.01641789363003044
35,6,2348,radio,0.004190023559450528,0.012678262303190174
36,1,435,communication,0.004121530787405883,0.013792753849040086
37,6,263,television,0.003995096863910371,0.011124965266044357
38,0,105,states,0.003964073195785262,0.0095888159575299
39,6,512,international,0.003958189900976219,0.011569516930667838
40,6,1186,country,0.003956334394324267,0.012390119978117672
41,1,2552,information,0.003946190145568767,0.01153441857754181
42,5,351,films,0.003929125863800912,0.0123923407308546
43,6,311,government,0.0039284488422020045,0.012441285437709983
44,1,162,form,0.0038598382888364903,0.012162538728304957
45,1,519,different,0.0038310102412026864,0.012792301692953532
46,1,4459,studies,0.0038201182625418506,0.014194213210545236
47,1,310,research,0.0037682689157369164,0.013610416062501504
48,1,6710,messages,0.0036944052432007256,0.015545325508364297
49,0,515,war,0.0036608812826667567,0.010554835018959695
50,0,308,times,0.003657678613932997,0.00877823401299327
51,0,108,post,0.003645415983501163,0.010786682974299447
52,0,83,american,0.0036123731054327033,0.009373606605455024
53,1,791,example,0.0036042186383362504,0.011505761636976492
54,0,143,united,0.003558876197050441,0.008689154477788464
55,0,1039,president,0.0035572889869441666,0.01009863389829739
56,0,668,john,0.0035498470774465,0.01013322422657573
57,1,4703,technologies,0.003543993039145468,0.013054008484539671
58,1,3150,individuals,0.0034626310711163167,0.013522332472613648
59,5,406,production,0.0034601857327962037,0.010611763325939137
60,5,437,features,0.0034513463040974383,0.011274998533810334
61,0,2272,politics,0.0034475366924007237,0.010267574839916848
62,0,1188,national,0.0034287183837326883,0.008762165069977854
63,5,57,released,0.0032834825331600325,0.010982900126198666
64,5,269,years,0.0031435623320787216,0.00815879290888788
65,5,290,work,0.003028796643714184,0.00830061241752908
66,5,55,original,0.002995491533595611,0.009379202320160807
67,5,1843,artists,0.0029898984213399685,0.012299998400520363
68,5,22,music,0.0029864016354188114,0.00994512691187373
69,5,399,references,0.0029468165259074427,0.007570742420783917
