country,label_name,tfidf,pmi
5,top-level domain,0.07461621777355754,0.33501612160294797
4,wikimedia foundation,0.055105243108270745,0.9829369722103167
0,web browser,0.04961128759866288,0.16339160493365698
6,google,0.04458069269406121,0.22197743195986813
2,youtube,0.028460310385670783,0.1029367301438253
1,social media,0.024813855745756355,0.12888501264790703
3,facebook,0.024810338307014575,0.0913375011840485
