article_id,popularity_score
1018,77982
1019,169596
1020,444
1021,173575
1022,75149
1023,212292
1024,15051
1025,499083
1026,484085
1027,118175
1028,6982
1029,102998
1030,89519
1031,4621
1032,11764
1033,2233
1034,104152
1035,361153
1036,244783
1037,141833
1038,211202
1039,321968
1040,42979
1041,215370
1042,83780
1043,30445
1044,21736
1045,818386
1046,113027
1047,37117
1048,91105
1049,51724
1050,472593
1051,189956
1052,286707
1053,149811
1054,10125
1055,103981
1056,52589
1057,1455
1058,150289
1059,89349
1060,147829
1061,33589
1062,302196
1063,43796
1064,2018
1065,2243
1066,218914
1067,36928
1068,93783
1069,297102
1070,16173
1071,563135
1072,544119
1073,1138
1074,38855
1075,106155
1076,15511
1077,3560
1078,506726
1079,91616
1080,37355
1081,81167
1082,105862
1083,325687
1084,123389
1085,527929
1086,75455
1087,210458
1088,22138
1089,84822
1090,86728
1091,1961
1092,466573
1093,179678
1094,1466603
1095,184955
1096,84228
1097,43347
1098,117708
1099,451776
1100,42080
1101,27589
1102,137232
1103,18996
1104,55229
1105,52844
1106,55580
1107,17080
1108,153630
1109,178829
1110,231658
1111,250074
1112,87370
1113,78448
1114,270844
1115,3352
1116,97006
1117,15427
1118,447237
1119,5486
1120,5121
1121,12029
1122,146391
1123,40599
1124,30322
1125,643288
1126,172580
1127,2229
1128,32841
1129,5376
1130,23394
1131,2090
1132,52171
1133,49719
1134,42423
1135,6208
1136,187571
1137,33423
1138,1369
1139,30248
1140,69235
1141,236434
1142,5788
1143,80676
1144,87699
1145,242574
1146,38863
1147,393162
1148,34724
1149,95617
1150,430390
1151,64358
1152,62222
1153,265808
1154,11810
1155,49677
1156,37408
1157,53021
1158,102172
1159,9919
1160,61639
1161,144804
1162,51131
1163,56635
1164,153786
1165,22908
1166,197069
1167,87567
1168,163941
1169,37517
1170,10035
1171,11366
1172,78861
1173,262383
1174,134720
1175,3461
1176,129736
1177,135206
1178,68873
1179,19955
1180,3318
1181,54680
1182,664204
1183,56675
1184,56338
1185,205690
1186,5837
1187,397326
1188,5003
1189,210444
1190,386895
1191,642964
1192,214601
1193,247671
1194,932
1195,2030
1196,20715
1197,190507
1198,169882
1199,5123
1200,3532
1201,447702
1202,179244
1203,45960
1204,651868
1205,123058
1206,219610
1207,27759
1208,864000
1209,80958
1210,63981
1211,164816
1212,23499
1213,6034
1214,274834
1215,1200994
1216,96118
1217,220140
1218,177430
1219,33655
1220,44694
1221,19067
1222,123977
1223,46704
1224,130251
1225,271114
1226,169708
1227,25316
1228,7920
1229,87016
1230,71561
1231,310018
1232,38021
1233,57975
1234,501218
1235,1229
1236,72040
1237,63478
1238,772069
1239,122431
1240,83504
1241,45265
1242,14942
1243,121436
1244,163721
1245,225988
1246,119712
1247,24046
1248,64558
1249,23138
1250,80752
1251,115661
1252,36754
1253,507106
1254,66262
1255,119386
1256,1451
1257,61348
1258,285679
1259,51249
1260,231989
1261,584352
1262,306246
1263,102958
1264,7199
1265,96278
1266,3166
1267,24912
1268,161908
1269,49211
1270,793652
1271,206770
1272,359742
1273,96138
1274,83735
1275,255985
1276,189422
1277,119897
1278,253193
1279,364506
1280,36601
1281,113886
1282,237246
1283,196725
1284,29350
1285,25439
1286,169890
1287,166119
1288,96225
1289,82440
1290,735849
1291,163498
1292,58505
1293,1286
1294,72111
1295,4021
1296,96736
1297,388935
1298,20009
1299,23493
1300,395504
1301,3508
1302,9121
1303,110468
1304,138667
1305,44284
1306,129534
1307,52192
1308,136645
1309,448967
1310,279151
1311,183812
1312,43218
1313,271291
1314,82255
1315,117583
1316,8266
1317,150132
1318,11301
1319,57681
1320,10292
1321,95118
1322,407057
1323,44088
1324,239617
1325,29322
1326,676021
1327,253141
1328,211609
1329,291676
1330,260437
1331,112662
1332,650291
1333,275343
1334,144575
1335,53480
1336,330241
1337,113306
1338,58465
1339,262458
1340,309602
1341,90024
1342,1812518
1343,663100
1344,257032
1345,40129
1346,179091
1347,41350
1348,102509
1349,5256
1350,110579
1351,8465
1352,145855
1353,61369
1354,175014
1355,94029
1356,87177
1357,820519
1358,90071
1359,8194
1360,26507
1361,43265
1362,370829
1363,153510
1364,303898
1365,158803
1366,226363
1367,254260
1368,165461
1369,637203
1370,33154
1371,91851
1372,35569
1373,9412
1374,31819
1375,198699
1376,24054
1377,647
1378,14979
1379,69070
1380,29666
1381,37597
1382,27547
1383,848208
1384,6020
1385,4099
1386,241830
1387,2336
1388,74985
1389,15669
1390,85293
1391,3971
1392,15997
1393,292480
1394,1143
1395,176469
1396,488813
1397,240232
1398,591147
1399,30110
1400,103743
1401,2916
1402,89495
1403,591717
1404,1614
1405,155425
1406,26174
1407,75525
1408,6437
1409,1530
1410,52696
1411,1462
1412,34909
1413,91352
1414,2067
1415,602920
1416,207954
1417,4586
1418,57804
1419,95636
1420,70634
1421,6964
1422,86466
1423,29047
1424,76369
1425,11166
1426,35227
1427,616730
1428,46676
1429,1047
1430,1951
1431,39638
1432,44229
1433,82619
1434,61930
1435,37157
1436,87106
1437,81182
1438,41473
1439,81351
1440,323391
1441,112422
1442,392433
1443,42106
1444,199337
1445,34941
1446,117152
1447,141941
1448,8791
1449,4308
1450,5035
1451,53870
1452,150182
1453,4902
1454,12007
1455,430059
1456,9918
1457,3260
1458,16074
1459,1738
1460,71178
1461,47596
1462,5985
1463,24487
1464,28185
1465,12828
1466,4315
1467,4407
1468,178173
1469,63031
1470,4908
1471,98456
1472,110081
1473,96189
1474,268968
1475,320350
1476,27543
1477,117715
1478,26826
1479,2518
1480,44731
1481,96022
1482,308249
1483,101535
1484,4478
1485,101061
1486,20579
1487,788562
1488,5950
1489,19616
1490,609578
1491,67514
1492,335551
1493,298869
1494,8134
1495,46271
1496,7194
1497,144265
1498,130733
1499,51202
1500,131416
1501,7362
1502,38515
1503,183258
1504,8465
1505,11709
1506,66185
1507,135817
1508,174664
1509,371097
1510,320420
1511,30520
1512,40531
1513,226714
1514,224398
1515,2392
1516,1397370
1517,60005
1518,427381
1519,138601
1520,350287
1521,306296
1522,25587
1523,29763
1524,44659
1525,223414
1526,938
1527,1220190
1528,26385
1529,233106
1530,306232
1531,29182
1532,40886
1533,132527
1534,6101
1535,185382
1536,357259
1537,295745
1538,469582
1539,638167
1540,20282
1541,185166
1542,39634
1543,11439
1544,588997
1545,97926
1546,4441
1547,277873
1548,339746
1549,963787
1550,4838
1551,396395
1552,74249
1553,156755
1554,188102
1555,5555
1556,80686
1557,170376
1558,36250
1559,273742
1560,205948
1561,259144
1562,67617
1563,7198
1564,7147
1565,2616
1566,123749
1567,255
1568,67956
1569,49097
1570,49506
1571,41708
1572,218485
1573,101667
1574,20185
1575,93749
1576,131549
1577,177404
1578,161103
1579,83739
1580,605586
1581,4036
1582,7538
1583,113893
1584,303102
1585,22049
1586,3650
1587,201277
1588,233107
1589,11719
1590,204339
1591,151227
1592,149026
1593,89218
1594,205073
1595,11101
1596,22909
1597,35228
1598,30269
1599,172996
1600,47449
1601,72228
1602,55473
1603,99094
1604,205673
1605,40845
1606,29688
1607,54757
1608,1858
1609,364918
1610,31985
1611,78456
1612,118918
1613,111692
1614,63997
1615,646391
1616,40134
1617,50816
1618,319332
1619,29136
1620,2458
1621,8640
1622,50674
1623,207096
1624,73788
1625,291704
1626,23342
1627,57300
1628,6072
1629,118393
1630,32625
1631,11301
1632,171615
1633,6712
1634,48842
1635,1184742
1636,115359
1637,858431
1638,14611
1639,77145
1640,182192
1641,47648
1642,33429
1643,23847
1644,268042
1645,128406
1646,19320
1647,21372
1648,105525
1649,21940
1650,8853
1651,17300
1652,171436
1653,131887
1654,96394
1655,14410
1656,29022
1657,87170
1658,153945
1659,30951
1660,10429
1661,139242
1662,124873
1663,36329
1664,314216
1665,37275
1666,18381
1667,4225
1668,30184
1669,56663
1670,114112
1671,333684
1672,110850
1673,129195
1674,86571
1675,47104
1676,169889
1677,222951
1678,77548
1679,58040
1680,22027
1681,206962
1682,24856
1683,91401
1684,11550
1685,23314
1686,250624
1687,183760
1688,2461494
1689,34803
1690,159104
1691,71232
1692,225081
1693,240850
1694,69651
1695,132808
1696,72680
1697,283735
1698,11732
1699,9658
1700,22350
1701,208072
1702,619834
1703,63324
1704,114250
1705,4475
1706,40184
1707,1118033
1708,178506
1709,17608
1710,28011
1711,102577
1712,47795
1713,28523
1714,125498
1715,239678
1716,13885
1717,368207
1718,159071
1719,34358
1720,617
1721,334071
1722,139414
1723,126457
1724,76416
1725,270437
1726,35188
1727,93724
1728,280439
1729,51228
1730,200591
1731,20208
1732,4416
1733,54165
1734,150435
1735,341723
1736,56311
1737,417363
1738,405610
1739,41545
1740,306986
1741,303540
1742,13027
1743,52887
1744,22016
1745,616673
1746,1758550
1747,347617
1748,3637
1749,3224
1750,60061
1751,55157
1752,86085
1753,102924
1754,47149
1755,78419
1756,99252
1757,373121
1758,401230
1759,39037
1760,1519606
1761,1101371
1762,91885
1763,465845
1764,71450
1765,117994
1766,53895
1767,5400
1768,16632
1769,1968
1770,21145
1771,20701
1772,87009
1773,3798
1774,29617
1775,717621
1776,64362
1777,83904
1778,35604
1779,446427
1780,255795
1781,323780
1782,28762
1783,24368
1784,115689
1785,42988
1786,11563
1787,40213
1788,362756
1789,9844
1790,1831
1791,227156
1792,129583
1793,496160
1794,304468
1795,9994
1796,3315
1797,51156
1798,56359
1799,20456
1800,173795
1801,365611
1802,2528
1803,57385
1804,711
1805,19233
1806,460306
1807,10095
1808,394694
1809,34810
1810,41474
1811,144860
1812,81026
1813,81781
1814,44202
1815,58758
1816,21414
1817,205815
1818,249362
1819,4467
1820,341251
1821,399674
1822,18426
1823,260249
1824,84614
1825,72039
1826,40713
1827,273832
1828,122447
1829,107940
1830,44452
1831,144913
1832,125588
1833,177605
1834,7761
1835,429222
1836,7441
1837,296579
1838,119480
1839,40876
1840,1258
1841,61133
1842,270711
1843,385619
1844,65745
1845,59051
1846,24699
1847,170099
1848,1547321
1849,208235
1850,1165
1851,1113
1852,15133
1853,489988
1854,357959
1855,92837
1856,205244
1857,1499
1858,213152
1859,15136
1860,539252
1861,2986089
1862,31355
1863,244838
1864,3219
1865,207452
1866,50695
1867,30554
1868,72241
1869,1426786
1870,127879
1871,11586014
1872,18347
1873,504302
1874,233510
1875,44181
1876,3894
1877,92244
1878,46869
1879,27282
1880,151732
1881,3926
1882,315
1884,126359
1885,119169
1886,11992
1887,7686
1888,4027
1889,29554
1891,85035
1892,25698
1893,91127
1894,16837
1895,10831
1896,21133
1897,114142
1898,188318
1899,38275
1900,18224
1901,20055
1902,22283
1903,20472
1904,58465
1905,5994
1906,171968
1907,12193
1908,256872
1909,13469
1910,2273
1911,1097
1912,1640
1913,1754
1914,9345
1915,800
1916,14375
1917,27025
1918,6926
1919,2682
1920,66115
1921,15898
1922,139478
1923,1179
1924,6196
1925,4222
1926,4724
1927,4878
1928,2008
1929,16220
1930,2642
1931,6038
1932,7684
1933,1390
1934,29094
1935,4852
1936,10345
1937,4179
1938,56678
1939,21258
1940,7078
1941,985
1942,2209
1943,1389
1944,15842
1945,67781
1946,93064
1947,10671
1948,8953
1949,2065
1950,8985
1951,4757
1952,26505
1953,1074
1954,5180
1955,9606
1956,17278
1957,485
1958,1033
1959,31408
1960,28131
1961,122090
1962,19736
1963,37783
1964,35443
1965,121291
1966,901978
1967,45310
1968,91283
1969,24573
1970,40370
1971,40460
1972,6167
1973,10131
1974,31476
1975,3195
1976,890
1977,1019
1978,1845
1979,1510
1980,17257
1981,13799
1982,8730
1983,2281
1984,1624
1985,27711
1986,191921
1987,10282
1988,107834
1989,41016
1990,2384
1991,1973
1992,6796
1993,1084
1994,66485
1995,59867
1996,107473
1997,22137
1998,15148
1999,1299
2000,6833
2001,4609
2002,4662
2003,13475
2004,18629
2005,198656
2006,41783
2007,185087
2008,225301
2009,660
2010,1420
2011,587107
2012,3417
2013,7147
2014,22678
2015,189536
2016,15661
2017,3704
2018,2515
2019,17241
2020,39699
2021,56064
2022,3763
2023,19556
2024,42227
2025,8250
2026,5733
2027,528
2028,28196
2029,16980
2030,153747
2031,176483
2032,22139
2033,1740
2034,2319
2035,131971
2036,33900
2037,2587
2038,2071
2039,136073
2040,1307
2041,104325
2042,64605
2043,15005
2044,16262
2045,2024
2046,9262
2047,19049
2048,2147
2049,822
2050,46043
2051,74158
2052,23699
2053,42023
2054,5379
2055,88835
2056,2777
2057,3001
2058,11514
2059,8652
2060,111714
2061,19111
2062,2432
2063,2541
2064,27562
2065,16712
2066,25215
2067,982
2068,87884
2069,1970
2070,5467
2071,428713
2072,2946
2073,94405
2074,28277
2075,62846
2076,15363
2077,13204
2078,20937
2079,24369
2080,815919
2081,27786
2082,141549
2083,5906
2084,10416
2085,19793
2086,2066
2087,73809
2088,4168
2089,79544
2090,655
2091,67787
2092,22743
2093,4709
2094,54719
2095,2928
2096,4798
2097,2307
2098,9633
2099,107084
2100,152720
2101,139188
2102,2043
2103,55776
2104,50502
2105,200046
2106,111521
2107,43011
2108,17887
2109,217009
2110,739
2111,19130
2112,168004
2113,4381
2114,26641
2115,5795
2116,3662
2117,1127
2118,41903
2119,49512
2120,35099
2121,48832
2122,15618
2123,18895
2124,7160
2125,4558
2126,1925
2127,64788
2128,68323
2129,4306
2130,3948
2131,27795
2132,9278
2133,3834
2134,30744
2135,16138
2136,35367
2137,9362
2138,8617
2139,2097
2140,22128
2141,12802
2142,5171
2143,1508
2144,25646
2145,11696
2146,39904
2147,3841
2148,52483
2149,45194
2150,248205
2151,1275
2152,14764
2153,25097
2154,4978
2155,8306
2156,29491
2157,43742
2158,22489
2159,62153
2160,18581
2161,50919
2162,89946
2163,50168
2164,71791
2165,24201
2166,277163
2167,94078
2168,30718
2169,43109
2170,63584
2171,199851
2172,4565
2173,48332
2174,162915
2175,16192
2176,46729
2177,70618
2178,3595
2179,6233
2180,6056
2181,9795
2182,20743
2183,67330
2184,19240
2185,10622
2186,6458
2187,2219
2188,3928
2189,15770
2190,3839
2191,21703
2192,13945
2193,5419
2194,17112
2195,3474
2196,12628
2197,27301
2198,239094
2199,4396
2200,3376
2201,58711
2202,10239
2203,21923
2204,22843
2205,22478
2206,66571
2207,13390
2208,1483
2209,29183
2210,17301
2211,170304
2212,43324
2213,98333
2214,10881
2215,65202
2216,21425
2217,4335
2218,20792
2219,1115
2220,15684
2221,3651
2222,65380
2223,13598
2224,3287
2225,878
2226,59251
2227,3614
2228,42819
2229,1627
2230,19424
2231,46904
2232,4987
2233,129968
2234,58285
2235,27407
2236,105753
2237,41464
2238,10776
2239,16104
2240,31817
2241,12209
2242,10495
2243,6627
2244,15361
2245,439850
2246,139361
2247,13077
2248,892
2249,3017
2250,74428
2251,6356
2252,54265
2253,1049
2254,94571
2255,12732
2256,7018
2257,13484
2258,1962
2259,684
2260,267
2261,8943
2262,706
2263,3431
2264,50316
2265,6828
2266,123989
2267,14481
2268,1321
2269,272507
2270,998
2271,29149
2272,3111
2273,4306
2274,18137
2275,14761
2276,15879
2277,195636
2278,2005
2279,194244
2280,17472
2281,193232
2282,85109
2283,24205
2284,34405
2285,9315
2286,14576
2287,17636
2288,39913
2289,39929
2290,50817
2291,14924
2292,21678
2293,252587
2294,19893
2295,19070
2296,1924
2297,1643
2298,24492
2299,11240
2300,17091
2301,2566
2302,2467
2303,51138
2304,1376
2305,2066
2306,8804
2307,18348
2308,69626
2309,6562
2310,46559
2311,21761
2312,118290
2313,2578
2314,22536
2315,13848
2316,2246
2317,191563
2318,65409
2319,75722
2320,49234
2321,63070
2322,23302
2323,4395
2324,3042
2325,9489
2326,50569
2327,62166
2328,115396
2329,15810
2330,14492
2331,111347
2332,13629
2333,14700
2334,7767
2335,48706
2336,3355
2337,4486
2338,44689
2339,68103
2340,1667
2341,1656
2342,8984
2343,92138
2344,16621
2345,13262
2346,19097
2347,22138
2348,1280
2349,2203
2350,1695
2351,74627
2352,41029
2353,133434
2354,9819
2355,6942
2356,9171
2357,15335
2358,37835
2359,1448
2360,74780
2361,6035
2362,10920
2363,42603
2364,21434
2365,27485
2366,118621
2367,5800
2368,193699
2369,42160
2370,4845
2371,10529
2372,1018
2373,90640
2374,38960
2375,56736
2376,2439
2377,19816
2378,241723
2379,6530
2380,47160
2381,12983
2382,1862
2383,53986
2384,139732
2385,39335
2386,262169
2387,51594
2388,2041
2389,5877
2390,9859
2391,114470
2392,3356
2393,25920
2394,62449
2395,40083
2396,43776
2397,37340
2398,38321
2399,5022
2400,155718
2401,8909
2402,13620
2403,32265
2404,38098
2405,13515
2406,35355
2407,18791
2408,79988
2409,74822
2410,12094
2411,10284
2412,39720
2413,144180
2414,3674
2415,4914
2416,120751
2417,10524
2418,246872
2419,60061
2420,43101
2421,6761
2422,41990
2423,1090
2424,13336
2425,114404
2426,24450
2427,6243
2428,1415
2429,66385
2430,1957
2431,444946
2432,379357
2433,2753
2434,45572
2435,115908
2436,983
2437,2681
2438,45757
2439,3947
2440,124526
2441,2204
2442,9839
2443,11791
2444,1543
2445,80427
2446,21790
2447,18054
2448,107532
2449,6946
2450,10133
2451,28047
2452,15991
2453,32673
2454,9184
2455,111637
2456,27172
2457,20270
2458,1287
2459,6804
2460,1298
2461,1862
2462,73365
2463,12521
2464,13436
2465,32997
2466,10840
2467,52437
2468,43179
2469,46002
2470,40131
2471,8165
2472,11826
2473,2641
2474,54753
2475,36748
2476,3076
2477,99145
2478,12245
2479,4810
2480,10373
2481,194975
2482,2282
2483,466343
2484,8981
2485,32367
2486,9872
2487,75118
2488,246570
2489,4501
2490,1899
2491,20000
2492,8300
2493,45073
2494,106542
2495,2352
