country,article_id,distance
1,0,0.4838865583740076
1,1,0.27897669358015476
1,8,0.365708821339237
1,9,0.37027554714090705
1,12,0.5767489662631212
1,13,0.44124253575458816
1,18,0.4861728162844342
1,21,0.42055373327611256
1,23,0.3276491130535345
1,25,0.38309151091564775
1,28,0.36360391460047337
1,48,0.3260721586475589
1,53,0.4122640987846574
1,55,0.4141438476995787
1,61,0.6224541172486667
1,75,0.5017633308129977
1,77,0.39697729695914563
1,82,0.39625351995265856
1,83,0.338522559006764
1,86,0.3986354211033243
1,96,0.3742311916005501
1,97,0.39796235709854466
1,114,0.3979365640118083
1,115,0.3767095924424254
1,133,0.6621799946310669
1,136,0.45934430155746864
1,139,0.29586831913378264
1,144,0.3906254151828583
1,145,0.5347030141360127
1,154,0.5208899115372522
1,162,0.5300624040168316
1,174,0.40249484085113396
1,176,0.46560892567512735
1,180,0.48207015605296755
1,182,0.5133437110949086
1,183,0.2686926112221699
1,187,0.34870559539800405
1,202,0.4968168287177075
1,207,0.40237834369615477
1,212,0.5020464014252082
1,226,0.3076286742290987
1,231,0.4654877171736249
1,233,0.5109661657005029
1,234,0.47130081812963687
1,238,0.3268358209347316
1,242,0.49560982746685134
1,258,0.38439554113356755
1,259,0.4774971591754853
1,263,0.6850064960265114
1,265,0.35785964012200944
1,267,0.3943807954412041
1,270,0.30770992953985365
1,277,0.3578153121095037
1,289,0.3341762394978015
1,296,0.5712232464922239
1,301,0.36430376845500134
1,304,0.5197220181292467
1,305,0.3427252245889162
1,310,0.3920951711454187
1,318,0.4673738301120065
1,324,0.47415950234729853
1,329,0.4278901595864485
1,343,0.38019553898763214
1,351,0.2727735928220639
1,370,0.31729371592090927
1,378,0.6581072952801638
1,380,0.3837513496823436
1,394,0.48829436101195367
1,411,0.3649816587895607
1,415,0.4273342110309669
1,438,0.5403950447902077
1,443,0.4742536696038443
1,453,0.3582325747885464
1,492,0.44532759530736565
1,524,0.31586766588309556
1,547,0.46973180175129836
1,554,0.45282209860885203
1,563,0.37607023919350735
1,571,0.3186943913544281
1,587,0.5109430537919017
1,591,0.4218969620113281
1,598,0.3835880788311673
1,608,0.37589526226995473
1,614,0.3473824419057272
1,615,0.4246420647546699
1,620,0.4055979092453774
1,625,0.39817343126857885
1,633,0.34608219158027975
1,644,0.5554304157451473
1,666,0.26118517544193887
1,672,0.5447438180708959
1,690,0.42746891915938334
1,691,0.5007158556017046
1,711,0.417048591909453
1,717,0.48889310959700316
1,720,0.3481022822581147
1,722,0.48894769044064834
1,737,0.3663133917930611
1,744,0.25307292641858536
1,749,0.32153491631822095
1,752,0.5572817802558749
1,758,0.44114566723432
1,770,0.5695621955029373
1,772,0.3397954655091521
1,776,0.5850573882922352
1,781,0.4212000209277321
1,785,0.45058029061577864
1,813,0.37326114441950387
1,815,0.4275331685454544
1,825,0.5032055730653118
1,843,0.4368651888948505
1,849,0.560420097587349
1,855,0.41642641718921436
1,876,0.3430450409002993
1,940,0.38235630619112415
1,941,0.31679510180352766
1,981,0.445788940327808
1,989,0.5505238668990262
1,997,0.48233450540390366
1,1009,0.4846193358156464
1,1011,0.418183059911053
1,1041,0.581937021825514
1,1064,0.3551014399951897
1,1079,0.5306323640687877
1,1081,0.3877521736169264
1,1083,0.3475046442271621
1,1084,0.2757960840501046
1,1114,0.35219094213591096
1,1118,0.5509743122965984
1,1157,0.37424445508524695
1,1165,0.49575244332388846
1,1178,0.3892616868025689
1,1182,0.351476309362026
1,1190,0.5340042308399086
1,1203,0.35619567343961
1,1204,0.2841586986073338
1,1253,0.39579690435457315
1,1270,0.6446194722781045
1,1278,0.43162365543234193
1,1291,0.385967748456145
1,1301,0.3897378756232409
1,1320,0.47634875006613075
1,1326,0.5032475238646357
1,1328,0.4144687010667042
1,1331,0.4677324648812471
1,1350,0.45622308918844856
1,1353,0.4393783732574764
1,1359,0.3887708717018571
1,1362,0.4743384060072573
1,1364,0.32953516140958106
1,1368,0.49561091607108265
1,1406,0.4631166307592617
1,1419,0.5607768381435309
1,1452,0.6140833367238147
1,1461,0.36093048840338504
1,1482,0.5309806314795147
1,1488,0.47022068840151054
1,1505,0.5224325966617992
1,1513,0.35760137673645975
1,1528,0.4211423431348832
1,1529,0.4946331485197373
1,1563,0.4408244279614222
1,1565,0.5548110436091838
1,1569,0.431604327037692
1,1571,0.6373549367967455
1,1581,0.542814371739607
1,1584,0.4916321484882078
1,1587,0.4003206990528404
1,1611,0.3779809529102749
1,1612,0.4096071461792846
1,1648,0.46389115732434394
1,1654,0.45619785575503735
1,1677,0.5716500325680232
1,1697,0.41757562588407493
1,1699,0.46501563640752575
1,1703,0.2983230374265261
1,1721,0.4896088997128397
1,1728,0.3550541844238898
1,1747,0.37274695729270335
1,1758,0.2916954887812273
1,1759,0.5519466291900197
1,1782,0.4613502457767057
1,1799,0.5723634330846414
1,1803,0.4719339494003111
1,1809,0.3744339868644876
1,1816,0.5473318691566946
1,1817,0.34588195947688527
1,1820,0.3884924489379371
1,1825,0.43535995855575915
1,1829,0.4465229940865163
1,1830,0.3495842221589701
1,1843,0.558895681949634
1,1845,0.47401777022669656
1,1850,0.3933836914134047
1,1855,0.28421620773099965
1,1856,0.2766530658572045
1,1888,0.29417582677123755
1,1917,0.3241201692206579
1,1921,0.45590110105888826
1,1927,0.5628073827949956
1,1939,0.4193273563346893
1,1957,0.28616851801847676
1,1965,0.4353698460028833
1,1966,0.36143502309144315
1,1983,0.3528706210946827
1,2003,0.3327361967359358
1,2009,0.5942233913363677
1,2022,0.42096698909286456
1,2026,0.4866183545246773
1,2047,0.41807571866201443
1,2050,0.31925152360294895
1,2066,0.5361206462789438
1,2075,0.6212415947851979
1,2101,0.4912768706310432
1,2107,0.3616043089151604
1,2121,0.3723284608392915
1,2192,0.609821366791883
1,2202,0.638921432638526
1,2213,0.5328861880166882
1,2219,0.5654981486612054
1,2222,0.5162001311153328
1,2228,0.4775856015839679
1,2233,0.43866823221802065
1,2234,0.4775080160449834
1,2258,0.4942578496243055
1,2284,0.5250876492432845
1,2288,0.464739124772652
