,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
33,information,0.004897119399200529,0.02376747471675213,3,0,1,0,0,0,LDA,0,1,0
34,systems,0.004604120482968534,0.02050657277929963,3,0,1,0,0,0,LDA,0,1,0
35,data,0.004473570182301547,0.01900668321988762,3,0,1,0,0,0,LDA,0,1,0
36,software,0.004313335452750143,0.018776630162687217,3,0,1,0,0,0,LDA,0,1,0
37,design,0.004306797926338491,0.020437058227563837,3,0,1,0,0,0,LDA,0,1,0
38,organization,0.0038573553655400794,0.02329326985484239,3,0,1,0,0,0,LDA,0,1,0
39,testing,0.0037524776803485762,0.022552856478807556,3,0,1,0,0,0,LDA,0,1,0
40,engine,0.012648871215130437,0.05415096934920914,4,0,1,0,0,0,LDA,0,1,0
41,vehicle,0.007411553320307666,0.03611196594117565,4,0,1,0,0,0,LDA,0,1,0
42,car,0.007068625116072842,0.03760166508208064,4,0,1,0,0,0,LDA,0,1,0
43,cylinder,0.0063239556947907475,0.03410403447136779,4,0,1,0,0,0,LDA,0,1,0
44,pressure,0.006147975803805532,0.028479987638068808,4,0,1,0,0,0,LDA,0,1,0
45,valve,0.005839021437789489,0.03307812429893635,4,0,1,0,0,0,LDA,0,1,0
46,power,0.00570093609359334,0.02522495807464928,4,0,1,0,0,0,LDA,0,1,0
47,piston,0.005627027580151871,0.03430077078175155,4,0,1,0,0,0,LDA,0,1,0
48,fuel,0.00530011831640249,0.027978147684493575,4,0,1,0,0,0,LDA,0,1,0
49,torque,0.004882196714464193,0.030387768611830904,4,0,1,0,0,0,LDA,0,1,0
50,aircraft,0.006795402613576737,0.033806324086163055,5,0,1,0,0,0,LDA,0,1,0
51,image,0.00539637272205186,0.02741832629430466,5,0,1,0,0,0,LDA,0,1,0
52,flight,0.005076427162739899,0.030573288631761314,5,0,1,0,0,0,LDA,0,1,0
53,weapon,0.004976906978258699,0.03179983973995624,5,0,1,0,0,0,LDA,0,1,0
54,target,0.0043148987179220145,0.026538288116083646,5,0,1,0,0,0,LDA,0,1,0
55,\displaystyle,0.004031188463532564,0.02019431018357195,5,0,1,0,0,0,LDA,0,1,0
56,optical,0.003986205925623332,0.022273136231880826,5,0,1,0,0,0,LDA,0,1,0
57,radar,0.0038507444919658545,0.02496162001005341,5,0,1,0,0,0,LDA,0,1,0
58,ship,0.0034343071428358895,0.021122310949535966,5,0,1,0,0,0,LDA,0,1,0
59,object,0.003369049828187357,0.018944035493523213,5,0,1,0,0,0,LDA,0,1,0
60,machine,0.004423007047741944,0.01767797451512066,6,0,1,0,0,0,LDA,0,1,0
61,mill,0.003990045578905494,0.019171059111155398,6,0,1,0,0,0,LDA,0,1,0
62,iron,0.003400551712608592,0.01597025951729176,6,0,1,0,0,0,LDA,0,1,0
63,tool,0.0033069783581035814,0.015129072130701379,6,0,1,0,0,0,LDA,0,1,0
64,references,0.003231944891672468,0.010801847743392844,6,0,1,0,0,0,LDA,0,1,0
65,wooden,0.003114252564304978,0.015382123069551203,6,0,1,0,0,0,LDA,0,1,0
66,wood,0.003063493255787841,0.014424618453895364,6,0,1,0,0,0,LDA,0,1,0
67,museum,0.0029953097329560715,0.014613016916073642,6,0,1,0,0,0,LDA,0,1,0
68,steel,0.00295817067555392,0.013497754351351155,6,0,1,0,0,0,LDA,0,1,0
69,stone,0.0029320133673696297,0.014411522481380272,6,0,1,0,0,0,LDA,0,1,0
70,software,0.0037460600265613125,0.009535001973032713,0,0,1,0,0,0,LDA,0,1,0
71,references,0.0032130293999938575,0.007868229825763596,0,0,1,0,0,0,LDA,0,1,0
72,coating,0.0035774551543589867,0.015366555664809529,1,0,1,0,0,0,LDA,0,1,0
73,requirements,0.0036688750833966674,0.02534168125731828,3,0,1,0,0,0,LDA,0,1,0
74,approach,0.0033817132080295404,0.022935081787029812,3,0,1,0,0,0,LDA,0,1,0
75,human,0.003746751823551768,0.021417851010062636,3,0,1,0,0,0,LDA,0,1,0
76,modeling,0.002965904756079822,0.021017672257083026,3,0,1,0,0,0,LDA,0,1,0
77,vehicles,0.0067929866883095534,0.03627589208830515,4,0,1,0,0,0,LDA,0,1,0
78,valves,0.005439322641245044,0.0330803730581939,4,0,1,0,0,0,LDA,0,1,0
79,crankshaft,0.00484237727947897,0.03164832227645391,4,0,1,0,0,0,LDA,0,1,0
80,pilot,0.0032687895284191073,0.02063681498839125,5,0,1,0,0,0,LDA,0,1,0
81,england,0.002792638344679634,0.013806280861751084,6,0,1,0,0,0,LDA,0,1,0
