,country,label_id,label,tfidf,pmi
0,3,7270,par,0.008144180714154011,0.04030834039408426
1,3,171,iii,0.007993412039606016,0.03268579431799792
2,3,7271,radiate,0.007828277332042177,0.037937528897407896
3,3,1608,heavenly,0.007652797763746425,0.03436374119262295
4,2,4626,abacuses,0.006743106854134258,0.022106159285179502
5,5,1675,bao,0.006574603952454458,0.0189048515489196
6,0,327,include,0.0064186415779076515,0.03021390521606795
7,3,8152,barrier,0.006365790061564029,0.03295227938509638
8,3,448,people,0.006317578181460551,0.026983110168739884
9,3,3378,competition,0.006288780633808177,0.02957555154137047
10,2,4975,mccullouch,0.006243487966468096,0.023065145181394058
11,3,3369,aroused,0.006240358650044875,0.02440361214141135
12,5,590,feinstein,0.006019075638613939,0.01792189104493294
13,2,2325,immigration,0.00583819355149155,0.02001326846528085
14,3,3689,legale,0.005763850530992727,0.029492860501584974
15,2,2476,com,0.0057437712540904405,0.017785376315372227
16,5,630,crimes,0.005613240603631743,0.018906755590853058
17,3,79,prove,0.005538522902328285,0.016814046117249494
18,0,3686,accredited,0.005410065522097403,0.03397900672193879
19,2,3125,macos,0.005392877492132875,0.018151569073161698
20,1,1328,weather,0.0053501298198652516,0.015571934440023638
21,5,978,sources,0.0053357127321028396,0.018794229939775395
22,2,3202,messe convention,0.005089244314610553,0.017194498258903266
23,2,694,military,0.004983967633955193,0.012595763369757177
24,2,2326,inaccurate,0.004938093426226139,0.01721953809576195
25,2,1034,attempt,0.004937129208925577,0.016524717081424556
26,2,392,largest,0.00492163960756646,0.017545144204147017
27,1,2568,nitroglycerine,0.004853246773373923,0.021135245293042407
28,5,711,private,0.004797333640588975,0.014747413622261328
29,1,2579,detonator,0.004786433282695054,0.013586900945196823
30,1,2316,randomized,0.004760486583474288,0.01708840554707396
31,5,2536,reporter,0.00475883482833339,0.01624466100210953
32,0,486,hosted,0.004697750375000641,0.023029285754483153
33,1,5,unit,0.004644109638306594,0.018620549008202716
34,0,269,couple,0.0045766176073986356,0.018086256626052663
35,5,1036,instrument,0.004570480702076059,0.014276132035828526
36,1,625,peaking,0.004566519237292004,0.012444073084437892
37,5,615,recreation,0.004566213335671756,0.012177975576061956
38,1,1899,universal,0.004541648889487202,0.01376233128678171
39,1,7612,called auditory,0.004531775796574047,0.02075630292432651
40,0,826,neighbors,0.004478571328921989,0.012752948309069662
41,6,849,generate,0.004450438256698211,0.013212790285579942
42,0,1603,arm,0.004442874265954213,0.01682643674202788
43,5,1468,communication,0.004408801246613787,0.012218281190105878
44,0,2378,future,0.004393914740379865,0.02859851820688842
45,1,105,lining,0.004367220305666097,0.01085120331271133
46,0,2492,adult,0.004358894844721787,0.018366520842854037
47,1,772,jin,0.004351808406042987,0.016736457652173527
48,0,1629,hollows,0.004351096506567234,0.013814241324291833
49,6,881,army,0.004332032193460807,0.015788975861275523
50,5,118,forward,0.004321776521153377,0.011510125423349076
51,4,1324,sand,0.004236973423694918,0.014969573953639913
52,0,5510,giresun,0.004216617245074789,0.022606521934328317
53,6,1078,cai,0.004141344683729315,0.012169309480131405
54,6,936,chemical,0.004082299073769156,0.01400630041052131
55,6,1307,initiator,0.004033788084148002,0.013272456736857128
56,6,1072,commoner,0.004008278150406292,0.014062360388824875
57,6,3730,crewed,0.004006103696935528,0.011249655543512961
58,6,28,useful,0.003989579184969397,0.010077263083769354
59,6,1186,phase,0.003970515017453515,0.014092751551281084
60,6,798,rotated,0.0039678843252072115,0.010704451061679037
61,4,733,devices,0.0036050213634347137,0.008892410823765276
62,4,1350,local,0.003556213394010969,0.01237151282386877
63,4,1142,wooden pagoda,0.0034812617955495557,0.011616961376140784
64,4,111,basing,0.0034294557101288837,0.009299487284516276
65,4,278,applications,0.0033931743056515268,0.009126451849353553
66,4,724,windmills,0.0033248240821665332,0.009012002583110978
67,4,554,arrival,0.003306496509047263,0.008879274956780907
68,4,1402,dollars,0.0032953801989885835,0.010469542679066924
69,4,3896,xrossmediabar,0.0032470263244007863,0.009904350636725331
