country,label_name,tfidf,pmi
6,top-level domain,0.18374897323591077,1.018591808559595
4,web browser,0.07098371060500326,0.2724536588374183
0,internet engineering task force,0.040792469912115055,0.20852368733963328
1,youtube,0.032995992419547905,0.1651069613353532
5,website,0.032912240520898715,0.12107008220920198
2,facebook,0.02875598298093107,0.10645942584497668
3,tor,0.027176508497826345,0.13225064911439297
