country,label_name,tfidf,pmi
0,par,0.008474079091968907,0.04283258154562401
4,abacuses,0.006658823954132972,0.021664652875111035
1,bao,0.006456120155380362,0.018466709344045013
2,include,0.006192876352623036,0.0290450797412729
5,weather,0.005279057273797644,0.015370793154587914
3,generate,0.004572032427745638,0.013629762438368446
6,sand,0.004332976911387157,0.015308762134707863
