country,label_name,tfidf,pmi
4,india,0.02903021523418936,0.1644486848382162
6,channel,0.006668218453028098,0.018316065261402885
3,uses,0.005906432739668413,0.0197307159325398
2,stations,0.005721327752391263,0.018048247797781837
1,communication,0.0041211629249650215,0.01379152279282364
0,states,0.003964400345508443,0.009589607309841324
5,films,0.003929125863800912,0.0123923407308546
