article_id,country,prob
0,0,0.20995678007602692
0,1,0.7381411194801331
0,5,0.05106325447559357
1,0,0.654529333114624
1,1,0.1875554472208023
1,3,0.15700611472129822
2,0,0.46254193782806396
2,1,0.2855919897556305
2,2,0.08054741472005844
2,3,0.011600005440413952
2,5,0.15937285125255585
3,0,0.4637894034385681
3,1,0.15052375197410583
3,3,0.047319456934928894
3,5,0.2593552768230438
3,6,0.07848251610994339
4,0,0.23604850471019745
4,1,0.5686542391777039
4,3,0.07116389274597168
4,5,0.0870610922574997
4,6,0.03689741715788841
5,0,0.7267372012138367
5,1,0.18468807637691498
5,3,0.07115355134010315
5,4,0.017279457300901413
6,0,0.8692968487739563
6,1,0.0537860132753849
6,2,0.040119290351867676
6,3,0.014507741667330265
6,4,0.022077836096286774
7,0,0.4678235650062561
7,1,0.2071763426065445
7,3,0.04575299099087715
7,6,0.27909278869628906
8,0,0.3372510075569153
8,1,0.5653002858161926
8,3,0.01227631326764822
8,4,0.011824879795312881
8,5,0.02866400219500065
8,6,0.04458829015493393
9,0,0.0359654575586319
9,1,0.5212570428848267
9,2,0.14131110906600952
9,3,0.15860259532928467
9,5,0.14259526133537292
10,0,0.32970231771469116
10,1,0.5253794193267822
10,3,0.03166210651397705
10,5,0.05560135468840599
10,6,0.05751675367355347
11,1,0.13157929480075836
11,2,0.15252451598644257
11,3,0.559912383556366
11,4,0.1557208001613617
12,0,0.6822398900985718
12,1,0.2726374864578247
12,3,0.04457472637295723
13,0,0.09100648760795593
13,1,0.8355435132980347
13,5,0.0724799856543541
14,0,0.07381277531385422
14,1,0.7324356436729431
14,2,0.07359080016613007
14,3,0.1146291047334671
15,0,0.4342018663883209
15,1,0.4999324679374695
15,4,0.05908264219760895
16,0,0.8618060946464539
16,1,0.08370412886142731
16,3,0.03699604794383049
16,4,0.01710987463593483
17,0,0.7866679430007935
17,1,0.12041153013706207
17,5,0.05083857849240303
17,6,0.02461940422654152
18,0,0.37352538108825684
18,1,0.03855181485414505
18,2,0.04092904180288315
18,5,0.4081591069698334
18,6,0.13086512684822083
19,0,0.3097197115421295
19,2,0.1766086220741272
19,5,0.5127626657485962
20,0,0.5012028813362122
20,1,0.40612688660621643
20,3,0.06691976636648178
20,4,0.024495061486959457
21,0,0.2896515429019928
21,5,0.7027233839035034
22,0,0.19906100630760193
22,1,0.1317480504512787
22,2,0.07718163728713989
22,4,0.0345439575612545
22,5,0.5572376251220703
23,0,0.360921174287796
23,2,0.4837840497493744
23,4,0.011991983279585838
23,5,0.11489920318126678
23,6,0.021616028621792793
24,0,0.3361397683620453
24,1,0.5281824469566345
24,3,0.11317343264818192
24,5,0.0211575198918581
25,0,0.03395233675837517
25,1,0.13748936355113983
25,2,0.1375735104084015
25,3,0.06278491765260696
25,4,0.628086268901825
26,0,0.4633849859237671
26,1,0.4615078568458557
26,3,0.02501566894352436
26,4,0.04940527677536011
27,1,0.6509267091751099
27,3,0.13643155992031097
27,5,0.19653944671154022
27,6,0.01601528748869896
28,0,0.2941077947616577
28,1,0.06518575549125671
28,5,0.23995739221572876
28,6,0.3994576930999756
29,0,0.766040027141571
29,1,0.15700672566890717
29,3,0.07540543377399445
30,0,0.670920729637146
30,1,0.17262274026870728
30,3,0.15556679666042328
31,0,0.2327457219362259
31,1,0.4294949769973755
31,3,0.08703503757715225
31,5,0.2503248155117035
32,0,0.657037615776062
32,1,0.15026812255382538
32,5,0.1811015009880066
32,6,0.011208336800336838
33,0,0.7598408460617065
33,1,0.11680252104997635
33,5,0.1222936138510704
34,0,0.713242769241333
34,1,0.013800213113427162
34,2,0.06198309734463692
34,3,0.030080214142799377
34,5,0.18070422112941742
35,0,0.05217810720205307
35,1,0.2273225337266922
35,2,0.5860297083854675
35,3,0.08911100775003433
35,5,0.045118313282728195
36,0,0.4827994406223297
36,1,0.38112056255340576
36,3,0.08265408128499985
36,5,0.05286857485771179
37,0,0.7148688435554504
37,1,0.19648124277591705
37,6,0.08798914402723312
38,0,0.732624351978302
38,1,0.04388416185975075
38,2,0.024855807423591614
38,4,0.09127283841371536
38,5,0.06649541854858398
38,6,0.04073914885520935
39,0,0.6750425100326538
39,1,0.17881642282009125
39,3,0.05132771283388138
39,5,0.09438870847225189
40,0,0.4109344482421875
40,1,0.08235662430524826
40,3,0.048918236047029495
40,5,0.2573900520801544
40,6,0.2001490294933319
41,0,0.3432242274284363
41,1,0.6473703384399414
42,2,0.7153715491294861
42,3,0.18896113336086273
42,5,0.0859600156545639
43,0,0.6119351387023926
43,1,0.03432733193039894
43,2,0.021703416481614113
43,5,0.3190802335739136
43,6,0.01287379302084446
44,0,0.12625478208065033
44,1,0.3304579555988312
44,3,0.5053327083587646
44,5,0.03125127777457237
45,0,0.5667165517807007
45,1,0.015343163162469864
45,5,0.41662055253982544
46,0,0.37138688564300537
46,1,0.1609705686569214
46,3,0.010229959152638912
46,5,0.14325110614299774
46,6,0.31380873918533325
47,0,0.6180144548416138
47,1,0.05968691036105156
47,3,0.09397086501121521
47,4,0.07415212690830231
47,5,0.1536637544631958
48,0,0.5996436476707458
48,1,0.02915927954018116
48,2,0.018913911655545235
48,5,0.24112004041671753
48,6,0.1110261008143425
49,0,0.2828333377838135
49,1,0.6595605611801147
49,3,0.038061901926994324
49,4,0.019225912168622017
50,0,0.4962024688720703
50,5,0.2858321964740753
50,6,0.20874442160129547
51,0,0.8516360521316528
51,1,0.022120242938399315
51,3,0.01942022703588009
51,5,0.10641107708215714
52,0,0.4084785282611847
52,1,0.014177600853145123
52,4,0.03201206400990486
52,5,0.06383751332759857
52,6,0.4813463091850281
53,0,0.46102315187454224
53,1,0.20066647231578827
53,2,0.020692801102995872
53,3,0.20951621234416962
53,4,0.05774860829114914
53,5,0.050061531364917755
54,0,0.4531937539577484
54,1,0.03587997704744339
54,2,0.15596209466457367
54,4,0.20595555007457733
54,5,0.1484728455543518
55,0,0.6446418762207031
55,1,0.2994185984134674
55,3,0.05518093332648277
56,0,0.4117858409881592
56,1,0.2841794192790985
56,3,0.07116641104221344
56,4,0.039418164640665054
56,5,0.19278626143932343
57,0,0.17525529861450195
57,1,0.7208021879196167
57,2,0.06661821156740189
57,3,0.013915186747908592
57,5,0.023316966369748116
58,1,0.11286317557096481
58,2,0.4720411002635956
58,3,0.05783287063241005
58,4,0.32861441373825073
58,6,0.028529107570648193
59,0,0.0994466245174408
59,2,0.2780921757221222
59,6,0.6222952008247375
60,0,0.24358206987380981
60,2,0.3978314995765686
60,6,0.35834208130836487
61,0,0.24474169313907623
61,2,0.05253363773226738
61,6,0.7025608420372009
62,1,0.08490251749753952
62,2,0.2021542638540268
62,3,0.03270064666867256
62,4,0.6726891994476318
63,0,0.7293890118598938
63,1,0.033015042543411255
63,4,0.014900327660143375
63,6,0.22221186757087708
64,0,0.1962234228849411
64,1,0.7169997692108154
64,3,0.08662772178649902
65,0,0.4201132655143738
65,1,0.07672689855098724
65,2,0.116144560277462
65,4,0.17365555465221405
65,5,0.13170386850833893
65,6,0.08145256340503693
66,0,0.38225117325782776
66,5,0.6167766451835632
67,0,0.926250159740448
67,2,0.018187761306762695
67,5,0.05467399209737778
68,0,0.8121082186698914
68,1,0.023972000926733017
68,3,0.019868407398462296
68,4,0.025538602843880653
68,5,0.054694995284080505
68,6,0.06372594833374023
69,0,0.19811765849590302
69,1,0.026599595323204994
69,5,0.6979446411132812
69,6,0.06469833105802536
70,0,0.6335664391517639
70,1,0.0940563976764679
70,2,0.015377938747406006
70,3,0.2243194431066513
70,4,0.03233640640974045
71,1,0.9963093400001526
72,0,0.841162919998169
72,1,0.07051694393157959
72,5,0.08747175335884094
73,0,0.9108144640922546
73,1,0.018357550725340843
73,2,0.033237796276807785
73,4,0.03702493757009506
74,0,0.42177775502204895
74,1,0.17877262830734253
74,3,0.36087480187416077
74,5,0.03842993453145027
75,0,0.0861307755112648
75,2,0.8028491139411926
75,4,0.07416258752346039
75,5,0.03670528531074524
76,0,0.32612934708595276
76,2,0.4665512144565582
76,4,0.07839632779359818
76,5,0.09426125138998032
76,6,0.03299960494041443
77,0,0.6507338881492615
77,2,0.0835350826382637
77,5,0.14779126644134521
77,6,0.1176825761795044
78,0,0.08361601084470749
78,1,0.06051486358046532
78,2,0.23050382733345032
78,3,0.02282649837434292
78,4,0.46490898728370667
78,5,0.054074883460998535
78,6,0.08355496823787689
79,2,0.2167346179485321
79,4,0.329696923494339
79,5,0.16526314616203308
79,6,0.27957257628440857
80,1,0.09775257110595703
80,2,0.09242498874664307
80,3,0.7844252586364746
80,5,0.02528165839612484
81,0,0.11595246940851212
81,1,0.08930150419473648
81,3,0.061998263001441956
81,5,0.22064204514026642
81,6,0.511986494064331
82,0,0.09479275345802307
82,1,0.01853497140109539
82,2,0.024643726646900177
82,5,0.08224368840456009
82,6,0.7797414660453796
83,0,0.058266691863536835
83,2,0.8707997798919678
83,4,0.04548705741763115
83,5,0.024895286187529564
84,0,0.8498200178146362
84,1,0.04362356290221214
84,3,0.036014623939991
84,6,0.0703265443444252
85,2,0.3224233090877533
85,3,0.5275252461433411
85,4,0.10770075768232346
85,6,0.04221851006150246
86,0,0.10956495255231857
86,2,0.4578832983970642
86,4,0.30842792987823486
86,5,0.11465346813201904
87,0,0.7524040937423706
87,1,0.01242173369973898
87,4,0.1827894151210785
87,5,0.05223318189382553
88,0,0.5496388077735901
88,1,0.038124971091747284
88,3,0.014948607422411442
88,4,0.26706135272979736
88,5,0.1300395131111145
89,2,0.20794636011123657
89,3,0.7501230239868164
89,5,0.041658077389001846
90,0,0.8138943314552307
90,1,0.06186044216156006
90,4,0.026197563856840134
90,5,0.05224316567182541
90,6,0.04564464092254639
91,0,0.9075326323509216
91,1,0.0750880315899849
91,5,0.016458474099636078
92,0,0.059002965688705444
92,1,0.060264237225055695
92,2,0.6966651678085327
92,4,0.17197281122207642
92,5,0.011913982219994068
93,0,0.7802944779396057
93,2,0.09733914583921432
93,4,0.10066941380500793
93,6,0.02124708704650402
94,0,0.1750442534685135
94,6,0.8232371807098389
95,0,0.5927431583404541
95,1,0.1401510387659073
95,2,0.05209029093384743
95,4,0.12664596736431122
95,5,0.015773598104715347
95,6,0.07253590226173401
96,0,0.3995590806007385
96,1,0.4792007803916931
96,5,0.12017308175563812
97,0,0.5383926033973694
97,2,0.09177595376968384
97,5,0.3217376470565796
