article_id,country,prob
0,1,0.03804298862814903
0,2,0.8219408988952637
0,4,0.13476558029651642
1,2,0.8634828925132751
1,4,0.050749439746141434
1,5,0.08485839515924454
2,1,0.02062385343015194
2,2,0.909651517868042
2,3,0.05585372447967529
2,4,0.013351972214877605
3,0,0.12798914313316345
3,1,0.016092529520392418
3,2,0.688163697719574
3,4,0.15861907601356506
4,0,0.051558129489421844
4,2,0.5878706574440002
4,3,0.07098831236362457
4,4,0.2600751221179962
4,5,0.02095085196197033
5,0,0.050739627331495285
5,1,0.20906274020671844
5,2,0.4692543148994446
5,3,0.11401262134313583
5,5,0.14964734017848969
6,0,0.03764035552740097
6,1,0.28472718596458435
6,2,0.46582451462745667
6,3,0.1485368013381958
6,5,0.06305830925703049
7,0,0.35902121663093567
7,2,0.6106588840484619
7,5,0.030113980174064636
8,0,0.10007619112730026
8,1,0.03086237423121929
8,2,0.6029173135757446
8,3,0.04124675318598747
8,4,0.22470678389072418
9,2,0.3655300736427307
9,3,0.3505800664424896
9,4,0.08294068276882172
9,5,0.16179536283016205
9,6,0.038885459303855896
10,0,0.11441479623317719
10,2,0.5946425795555115
10,3,0.0704541727900505
10,4,0.20669524371623993
10,5,0.013655060902237892
11,2,0.049794383347034454
11,3,0.2853682041168213
11,5,0.5181899666786194
11,6,0.14063400030136108
12,0,0.013767272233963013
12,1,0.1660241335630417
12,2,0.7353610396385193
12,3,0.03439946845173836
12,4,0.028262127190828323
12,5,0.022048747166991234
13,1,0.027896851301193237
13,2,0.7597255110740662
13,4,0.1709565818309784
13,5,0.04069378972053528
14,2,0.7943699359893799
14,3,0.12635885179042816
14,5,0.07913290709257126
15,0,0.07710573822259903
15,1,0.07658872753381729
15,2,0.6015588641166687
15,3,0.1647985428571701
15,4,0.07962577044963837
16,0,0.02838628552854061
16,1,0.31830698251724243
16,2,0.45479339361190796
16,3,0.05059823393821716
16,4,0.14765945076942444
17,0,0.25596949458122253
17,2,0.6375063061714172
17,3,0.10453342646360397
18,0,0.24061551690101624
18,2,0.5545573234558105
18,3,0.02102198638021946
18,6,0.1836683452129364
19,0,0.07371529191732407
19,1,0.07988283783197403
19,2,0.23129040002822876
19,4,0.06557846814393997
19,6,0.5490787029266357
20,0,0.0780281126499176
20,1,0.15046435594558716
20,2,0.7415565252304077
20,5,0.028693893924355507
21,0,0.06260179728269577
21,2,0.8173636794090271
21,6,0.11966674774885178
22,0,0.10576654225587845
22,1,0.04040681570768356
22,2,0.28295090794563293
