,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
75,75,electrical equipment,0.012963883590607246,0.0834761610277709,2,1,0,0,0,0,LDA,0,1,0
76,76,emergence,0.011836217119506515,0.08086662722970513,3,1,0,0,0,0,LDA,0,1,0
77,77,formal sciences,0.01344689931942506,0.07894123134328357,3,1,0,0,0,0,LDA,0,1,0
78,78,quality,0.010771706010833094,0.07537614347616756,3,1,0,0,0,0,LDA,0,1,0
79,79,concepts,0.01121946804413632,0.07483446208265032,3,1,0,0,0,0,LDA,0,1,0
80,80,evaluation,0.011086130940201009,0.0747372604433454,3,1,0,0,0,0,LDA,0,1,0
81,81,internal combustion engine,0.02421239530358595,0.1428059454764808,4,1,0,0,0,0,LDA,0,1,0
82,82,vehicles,0.023648640742232486,0.1257727935828166,4,1,0,0,0,0,LDA,0,1,0
83,83,aircraft,0.010537308490304532,0.06914634635670931,5,1,0,0,0,0,LDA,0,1,0
84,84,military science,0.010264004745805196,0.06605168470158386,5,1,0,0,0,0,LDA,0,1,0
85,85,"atomic, molecular, and optical physics",0.010316749571706757,0.06417102095954012,5,1,0,0,0,0,LDA,0,1,0
86,86,natural philosophy,0.010177142136789007,0.06254849198458336,5,1,0,0,0,0,LDA,0,1,0
87,87,manufactured goods,0.011126509905267193,0.032693551743481174,6,1,0,0,0,0,LDA,0,1,0
88,88,tool stubs,0.006434936268630699,0.031362114606041734,6,1,0,0,0,0,LDA,0,1,0
89,89,industrial history,0.006301495944631968,0.03046422175433501,6,1,0,0,0,0,LDA,0,1,0
90,90,top-level stub categories,0.006646609903670268,0.029073530449293106,6,1,0,0,0,0,LDA,0,1,0
91,0,company,0.004758892339385433,0.011814373093880495,0,0,1,0,0,0,LDA,0,1,0
92,1,technology,0.004048590525224343,0.010175192102164634,0,0,1,0,0,0,LDA,0,1,0
93,2,research,0.0034381772653836076,0.008882249923489922,0,0,1,0,0,0,LDA,0,1,0
94,3,business,0.0033536004165888172,0.00868643532533069,0,0,1,0,0,0,LDA,0,1,0
95,4,services,0.0033096819350702496,0.008643895835261177,0,0,1,0,0,0,LDA,0,1,0
96,5,announced,0.003306126245362301,0.008640730537634646,0,0,1,0,0,0,LDA,0,1,0
97,6,phone,0.0030962582580716987,0.00809382011187709,0,0,1,0,0,0,LDA,0,1,0
98,7,university,0.002868706660062047,0.007498325079183091,0,0,1,0,0,0,LDA,0,1,0
99,8,users,0.0027929868125991034,0.007298545588766449,0,0,1,0,0,0,LDA,0,1,0
100,9,internet,0.002758507122720097,0.007202331724182414,0,0,1,0,0,0,LDA,0,1,0
101,10,material,0.006388661010663902,0.023118142862929663,1,0,1,0,0,0,LDA,0,1,0
102,11,water,0.005339725720187588,0.01769915188989618,1,0,1,0,0,0,LDA,0,1,0
103,12,process,0.0051584840148955185,0.01817575137291309,1,0,1,0,0,0,LDA,0,1,0
104,13,surface,0.004878128470496138,0.01810617416654394,1,0,1,0,0,0,LDA,0,1,0
105,14,temperature,0.004829738432769987,0.01848185752625734,1,0,1,0,0,0,LDA,0,1,0
106,15,heat,0.004441101255402052,0.01731669520460285,1,0,1,0,0,0,LDA,0,1,0
107,16,liquid,0.004083559092163925,0.017003096915467034,1,0,1,0,0,0,LDA,0,1,0
108,17,polymer,0.003877952651146231,0.01658848541397719,1,0,1,0,0,0,LDA,0,1,0
109,18,gas,0.0038650750690583852,0.014675989352519975,1,0,1,0,0,0,LDA,0,1,0
110,19,particles,0.003813818026184066,0.01606551929121624,1,0,1,0,0,0,LDA,0,1,0
111,20,voltage,0.007283634428491939,0.042742095140804966,2,0,1,0,0,0,LDA,0,1,0
112,21,signal,0.0067797977573403655,0.03666464101414234,2,0,1,0,0,0,LDA,0,1,0
113,22,frequency,0.006447126909858227,0.03987406931109147,2,0,1,0,0,0,LDA,0,1,0
114,23,circuit,0.006058438859397384,0.0379412718493407,2,0,1,0,0,0,LDA,0,1,0
115,24,light,0.005991799055938885,0.030166573883161307,2,0,1,0,0,0,LDA,0,1,0
116,25,output,0.004730153541952906,0.028280015872823663,2,0,1,0,0,0,LDA,0,1,0
117,26,current,0.004360231259555948,0.026572918540059488,2,0,1,0,0,0,LDA,0,1,0
118,27,electrical,0.003953368903569413,0.02501054486171109,2,0,1,0,0,0,LDA,0,1,0
119,28,lamp,0.003852324215136342,0.02675688750774685,2,0,1,0,0,0,LDA,0,1,0
120,29,analog,0.003777361547678828,0.02580834201264209,2,0,1,0,0,0,LDA,0,1,0
121,30,analysis,0.005796662286568566,0.032428629174805226,3,0,1,0,0,0,LDA,0,1,0
122,31,product,0.005522402187904374,0.026288299035731384,3,0,1,0,0,0,LDA,0,1,0
123,32,management,0.0050460447004742025,0.027149350908600482,3,0,1,0,0,0,LDA,0,1,0
124,33,information,0.004897119399200529,0.02376747471675213,3,0,1,0,0,0,LDA,0,1,0
125,34,systems,0.004604120482968535,0.020506572779299632,3,0,1,0,0,0,LDA,0,1,0
126,35,data,0.004473570182301547,0.01900668321988762,3,0,1,0,0,0,LDA,0,1,0
127,36,software,0.004313335452750143,0.018776630162687217,3,0,1,0,0,0,LDA,0,1,0
128,37,design,0.0043067979263384905,0.02043705822756384,3,0,1,0,0,0,LDA,0,1,0
129,38,organization,0.00385735536554008,0.02329326985484239,3,0,1,0,0,0,LDA,0,1,0
130,39,testing,0.003752477680348576,0.02255285647880756,3,0,1,0,0,0,LDA,0,1,0
131,40,engine,0.012648871215130437,0.05415096934920914,4,0,1,0,0,0,LDA,0,1,0
132,41,vehicle,0.007411553320307665,0.03611196594117565,4,0,1,0,0,0,LDA,0,1,0
133,42,car,0.0070686251160728426,0.03760166508208064,4,0,1,0,0,0,LDA,0,1,0
134,43,cylinder,0.0063239556947907475,0.03410403447136779,4,0,1,0,0,0,LDA,0,1,0
135,44,pressure,0.006147975803805532,0.028479987638068808,4,0,1,0,0,0,LDA,0,1,0
136,45,valve,0.005839021437789489,0.03307812429893635,4,0,1,0,0,0,LDA,0,1,0
137,46,power,0.00570093609359334,0.025224958074649282,4,0,1,0,0,0,LDA,0,1,0
138,47,piston,0.005627027580151871,0.03430077078175155,4,0,1,0,0,0,LDA,0,1,0
139,48,fuel,0.00530011831640249,0.02797814768449357,4,0,1,0,0,0,LDA,0,1,0
140,49,torque,0.004882196714464193,0.030387768611830908,4,0,1,0,0,0,LDA,0,1,0
141,50,aircraft,0.006795402613576737,0.03380632408616305,5,0,1,0,0,0,LDA,0,1,0
142,51,image,0.00539637272205186,0.02741832629430466,5,0,1,0,0,0,LDA,0,1,0
143,52,flight,0.005076427162739899,0.030573288631761317,5,0,1,0,0,0,LDA,0,1,0
144,53,weapon,0.004976906978258699,0.03179983973995624,5,0,1,0,0,0,LDA,0,1,0
145,54,target,0.0043148987179220145,0.026538288116083646,5,0,1,0,0,0,LDA,0,1,0
146,55,\displaystyle,0.004031188463532564,0.02019431018357195,5,0,1,0,0,0,LDA,0,1,0
147,56,optical,0.003986205925623332,0.022273136231880826,5,0,1,0,0,0,LDA,0,1,0
148,57,radar,0.003850744491965855,0.02496162001005341,5,0,1,0,0,0,LDA,0,1,0
149,58,ship,0.003434307142835889,0.02112231094953597,5,0,1,0,0,0,LDA,0,1,0
150,59,object,0.003369049828187357,0.018944035493523213,5,0,1,0,0,0,LDA,0,1,0
151,60,machine,0.004423007047741944,0.01767797451512066,6,0,1,0,0,0,LDA,0,1,0
152,61,mill,0.003990045578905494,0.0191710591111554,6,0,1,0,0,0,LDA,0,1,0
153,62,iron,0.0034005517126085923,0.01597025951729176,6,0,1,0,0,0,LDA,0,1,0
154,63,tool,0.003306978358103581,0.01512907213070138,6,0,1,0,0,0,LDA,0,1,0
155,64,references,0.003231944891672468,0.010801847743392844,6,0,1,0,0,0,LDA,0,1,0
156,65,wooden,0.0031142525643049783,0.015382123069551203,6,0,1,0,0,0,LDA,0,1,0
157,66,wood,0.003063493255787841,0.014424618453895362,6,0,1,0,0,0,LDA,0,1,0
158,67,museum,0.0029953097329560715,0.01461301691607364,6,0,1,0,0,0,LDA,0,1,0
159,68,steel,0.00295817067555392,0.013497754351351155,6,0,1,0,0,0,LDA,0,1,0
160,69,stone,0.0029320133673696297,0.014411522481380272,6,0,1,0,0,0,LDA,0,1,0
161,70,software,0.0037460600265613133,0.009535001973032713,0,0,1,0,0,0,LDA,0,1,0
162,71,references,0.003213029399993857,0.007868229825763596,0,0,1,0,0,0,LDA,0,1,0
163,72,coating,0.0035774551543589867,0.015366555664809527,1,0,1,0,0,0,LDA,0,1,0
164,73,requirements,0.003668875083396667,0.025341681257318283,3,0,1,0,0,0,LDA,0,1,0
165,74,approach,0.003381713208029541,0.02293508178702981,3,0,1,0,0,0,LDA,0,1,0
166,75,human,0.003746751823551768,0.02141785101006264,3,0,1,0,0,0,LDA,0,1,0
167,76,modeling,0.0029659047560798217,0.021017672257083026,3,0,1,0,0,0,LDA,0,1,0
168,77,vehicles,0.006792986688309554,0.03627589208830515,4,0,1,0,0,0,LDA,0,1,0
169,78,valves,0.005439322641245044,0.0330803730581939,4,0,1,0,0,0,LDA,0,1,0
