country,label0,prob0,label1,prob1,label2,prob2,label3,prob3,label4,prob4,label5,prob5,label6,prob6,label7,prob7,label8,prob8,label9,prob9,label10,prob10,label11,prob11,label12,prob12,label13,prob13,label14,prob14,label15,prob15,label16,prob16,label17,prob17,label18,prob18,label19,prob19,label20,prob20,label21,prob21,label22,prob22,label23,prob23,label24,prob24,label25,prob25,label26,prob26,label27,prob27,label28,prob28,label29,prob29,label30,prob30,label31,prob31,label32,prob32,label33,prob33,label34,prob34,label35,prob35,label36,prob36,label37,prob37,label38,prob38,label39,prob39,label40,prob40,label41,prob41,label42,prob42,label43,prob43,label44,prob44,label45,prob45,label46,prob46,label47,prob47,label48,prob48,label49,prob49
0,technology,0.015,company,0.012,new,0.006,research,0.006,work,0.005,year,0.005,business,0.004,product,0.004,development,0.004,industry,0.004,university,0.004,world,0.004,project,0.004,develop,0.004,country,0.003,government,0.003,program,0.003,market,0.003,group,0.003,innovation,0.003,include,0.003,state,0.003,science,0.003,create,0.003,base,0.003,service,0.003,lead,0.002,award,0.002,establish,0.002,international,0.002,society,0.002,book,0.002,production,0.002,united_state,0.002,organization,0.002,history,0.002,national,0.002,study,0.002,time,0.002,student,0.002,focus,0.002,people,0.002,school,0.002,public,0.002,engineering,0.002,education,0.002,team,0.002,begin,0.002,found,0.002,community,0.002
1,design,0.004,early,0.004,aircraft,0.003,build,0.003,work,0.003,develop,0.003,large,0.003,time,0.003,produce,0.003,ship,0.003,know,0.003,fire,0.002,history,0.002,weapon,0.002,water,0.002,later,0.002,modern,0.002,new,0.002,building,0.002,form,0.002,military,0.002,construction,0.002,find,0.002,small,0.002,development,0.002,war,0.002,type,0.002,air,0.002,begin,0.002,british,0.002,museum,0.002,iron,0.002,carry,0.002,target,0.002,gun,0.002,include,0.002,area,0.002,production,0.002,invent,0.002,year,0.002,mill,0.002,site,0.002,place,0.001,call,0.001,world,0.001,like,0.001,base,0.001,flight,0.001,light,0.001,great,0.001
2,system,0.011,power,0.008,vehicle,0.007,water,0.006,design,0.005,control,0.005,type,0.004,allow,0.004,large,0.004,car,0.004,operate,0.003,require,0.003,provide,0.003,pump,0.003,speed,0.003,energy,0.003,load,0.003,drive,0.003,machine,0.003,motor,0.003,wheel,0.003,air,0.003,high,0.003,usually,0.003,light,0.003,small,0.003,call,0.002,unit,0.002,device,0.002,time,0.002,low,0.002,battery,0.002,reduce,0.002,pressure,0.002,force,0.002,increase,0.002,build,0.002,operation,0.002,line,0.002,turn,0.002,lamp,0.002,supply,0.002,work,0.002,electric,0.002,run,0.002,end,0.002,equipment,0.002,typically,0.002,include,0.002,mount,0.002
3,system,0.013,design,0.007,process,0.006,technology,0.005,example,0.005,test,0.004,model,0.004,need,0.004,information,0.004,control,0.004,product,0.004,time,0.004,work,0.003,method,0.003,require,0.003,include,0.003,human,0.003,change,0.003,provide,0.003,different,0.003,result,0.003,analysis,0.003,level,0.003,standard,0.003,datum,0.002,base,0.002,term,0.002,study,0.002,problem,0.002,way,0.002,application,0.002,engineering,0.002,allow,0.002,tool,0.002,measure,0.002,create,0.002,form,0.002,case,0.002,environment,0.002,testing,0.002,computer,0.002,approach,0.002,development,0.002,type,0.002,machine,0.002,function,0.002,develop,0.002,mean,0.002,effect,0.002,define,0.002
4,engine,0.015,design,0.007,machine,0.006,model,0.005,cylinder,0.004,produce,0.004,power,0.004,device,0.004,display,0.004,system,0.004,type,0.004,small,0.003,time,0.003,standard,0.003,allow,0.003,computer,0.003,manufacturer,0.003,drive,0.003,large,0.003,work,0.003,build,0.003,introduce,0.002,manufacture,0.002,develop,0.002,company,0.002,version,0.002,early,0.002,line,0.002,feature,0.002,call,0.002,size,0.002,new,0.002,series,0.002,number,0.002,speed,0.002,technology,0.002,require,0.002,later,0.002,start,0.002,sell,0.002,print,0.002,similar,0.002,base,0.002,production,0.002,single,0.002,increase,0.002,available,0.002,end,0.002,unit,0.002,common,0.002
5,system,0.009,user,0.008,device,0.007,software,0.007,service,0.007,datum,0.006,support,0.006,network,0.005,application,0.005,base,0.004,feature,0.004,provide,0.004,information,0.004,include,0.004,allow,0.004,new,0.004,game,0.003,release,0.003,computer,0.003,phone,0.003,google,0.003,time,0.003,access,0.003,communication,0.003,product,0.003,video,0.003,available,0.003,platform,0.003,company,0.003,call,0.003,content,0.003,security,0.002,version,0.002,app,0.002,apple,0.002,website,0.002,program,0.002,launch,0.002,hardware,0.002,mobile,0.002,create,0.002,technology,0.002,digital,0.002,code,0.002,server,0.002,internet,0.002,run,0.002,develop,0.002,number,0.002,microsoft,0.002
6,material,0.011,process,0.006,surface,0.005,produce,0.005,form,0.005,application,0.005,high,0.003,method,0.003,heat,0.003,metal,0.003,temperature,0.003,type,0.003,image,0.003,\displaystyle,0.003,light,0.003,result,0.003,base,0.003,product,0.003,require,0.003,cell,0.003,usually,0.003,small,0.002,device,0.002,low,0.002,water,0.002,energy,0.002,allow,0.002,create,0.002,component,0.002,paper,0.002,time,0.002,large,0.002,cause,0.002,layer,0.002,increase,0.002,glass,0.002,structure,0.002,call,0.002,typically,0.002,technique,0.002,different,0.002,apply,0.002,include,0.002,liquid,0.002,current,0.002,plastic,0.002,contain,0.002,example,0.002,chemical,0.002,property,0.002
