,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
0,protocol,0.009122148793336097,0.03641536238651998,0,0,0,1,0,0,kmeans_plain,0,0,1
1,rfc,0.0075023833637943085,0.03542046558806335,0,0,0,1,0,0,kmeans_plain,0,0,1
2,network,0.0070752832099153715,0.019965725491173487,0,0,0,1,0,0,kmeans_plain,0,0,1
3,internet,0.006113966491496752,0.015692404852038752,0,0,0,1,0,0,kmeans_plain,0,0,1
4,provide,0.00586314516988374,0.01677163233575847,0,0,0,1,0,0,kmeans_plain,0,0,1
5,connections,0.0057149678929216555,0.023048985475231598,0,0,0,1,0,0,kmeans_plain,0,0,1
6,address,0.005236496391661567,0.019819390952867208,0,0,0,1,0,0,kmeans_plain,0,0,1
7,secure,0.0051981493876535586,0.020544079567640414,0,0,0,1,0,0,kmeans_plain,0,0,1
8,tcp,0.005050356479075298,0.02706830760946666,0,0,0,1,0,0,kmeans_plain,0,0,1
9,operating,0.004839696586261461,0.01764400155695602,0,0,0,1,0,0,kmeans_plain,0,0,1
10,version,0.009406775718543961,0.03073095293314195,1,0,0,1,0,0,kmeans_plain,0,0,1
11,browsers,0.00935776005470715,0.035039397612831036,1,0,0,1,0,0,kmeans_plain,0,0,1
12,html,0.009243726320127457,0.03729298339398086,1,0,0,1,0,0,kmeans_plain,0,0,1
13,support,0.008362240262419192,0.024170399230188155,1,0,0,1,0,0,kmeans_plain,0,0,1
14,features,0.0076210124642566695,0.024718546264532362,1,0,0,1,0,0,kmeans_plain,0,0,1
15,developers,0.007201251178386987,0.025193193964988522,1,0,0,1,0,0,kmeans_plain,0,0,1
16,firefox,0.0070467103861223375,0.03250031082929255,1,0,0,1,0,0,kmeans_plain,0,0,1
17,javascript,0.0069339809341611896,0.030819260269156726,1,0,0,1,0,0,kmeans_plain,0,0,1
18,windows,0.006772663190293625,0.02586759433351856,1,0,0,1,0,0,kmeans_plain,0,0,1
19,microsoft,0.0063889171226252294,0.02418023125699366,1,0,0,1,0,0,kmeans_plain,0,0,1
20,post,0.004638750068732898,0.017329927162152606,2,0,0,1,0,0,kmeans_plain,0,0,1
21,times,0.004455643499618573,0.013140954823054215,2,0,0,1,0,0,kmeans_plain,0,0,1
22,media,0.0041254760140758,0.0138012961814126,2,0,0,1,0,0,kmeans_plain,0,0,1
23,youtube,0.003997817116915232,0.01874354659834028,2,0,0,1,0,0,kmeans_plain,0,0,1
24,people,0.003982758309190114,0.013125769938047883,2,0,0,1,0,0,kmeans_plain,0,0,1
25,awards,0.0037964108759578675,0.016017505828013683,2,0,0,1,0,0,kmeans_plain,0,0,1
26,video,0.0036665283789044495,0.013892769503632257,2,0,0,1,0,0,kmeans_plain,0,0,1
27,years,0.003603876445685618,0.01204097801853592,2,0,0,1,0,0,kmeans_plain,0,0,1
28,world,0.003491947877634166,0.011241480503238798,2,0,0,1,0,0,kmeans_plain,0,0,1
29,film,0.0034777581423085296,0.01725903071655388,2,0,0,1,0,0,kmeans_plain,0,0,1
30,company,0.008498217769210583,0.02193620919610897,3,0,0,1,0,0,kmeans_plain,0,0,1
31,launched,0.008052464830758421,0.024575827700996755,3,0,0,1,0,0,kmeans_plain,0,0,1
32,announced,0.007062487060108012,0.0215102207492576,3,0,0,1,0,0,kmeans_plain,0,0,1
33,business,0.006484363674988886,0.018685835242181172,3,0,0,1,0,0,kmeans_plain,0,0,1
34,acquired,0.006434290157922963,0.023170854371868683,3,0,0,1,0,0,kmeans_plain,0,0,1
35,new,0.0061180472226817165,0.014874156178983255,3,0,0,1,0,0,kmeans_plain,0,0,1
36,ceo,0.005995027193007262,0.021725549618718032,3,0,0,1,0,0,kmeans_plain,0,0,1
37,service,0.005744656241773632,0.014873238138891876,3,0,0,1,0,0,kmeans_plain,0,0,1
38,website,0.005728180542993161,0.014773503261852752,3,0,0,1,0,0,kmeans_plain,0,0,1
39,users,0.005577900199622088,0.013750696855165005,3,0,0,1,0,0,kmeans_plain,0,0,1
40,information,0.004864058435955392,0.012518116039138568,4,0,0,1,0,0,kmeans_plain,0,0,1
41,references,0.004616427026036289,0.012062687921077356,4,0,0,1,0,0,kmeans_plain,0,0,1
42,example,0.004264093806932272,0.012090312289644209,4,0,0,1,0,0,kmeans_plain,0,0,1
43,web,0.004077740743428449,0.011013927850217469,4,0,0,1,0,0,kmeans_plain,0,0,1
44,different,0.004063112165008048,0.012798812652341441,4,0,0,1,0,0,kmeans_plain,0,0,1
45,results,0.003986706687363603,0.012889370019021544,4,0,0,1,0,0,kmeans_plain,0,0,1
46,uses,0.003915370431448768,0.01025002868822445,4,0,0,1,0,0,kmeans_plain,0,0,1
47,site,0.0038068760551668228,0.010059234075460466,4,0,0,1,0,0,kmeans_plain,0,0,1
48,google,0.0036563595287695317,0.010335694495250822,4,0,0,1,0,0,kmeans_plain,0,0,1
49,pages,0.0036234181132454996,0.011107165386964197,4,0,0,1,0,0,kmeans_plain,0,0,1
50,states,0.004972085864746116,0.014061868907337738,5,0,0,1,0,0,kmeans_plain,0,0,1
51,government,0.0044620759824382395,0.015524980727405333,5,0,0,1,0,0,kmeans_plain,0,0,1
52,united,0.004434281158656502,0.013584358136479666,5,0,0,1,0,0,kmeans_plain,0,0,1
53,law,0.004432723881490696,0.01580281086812059,5,0,0,1,0,0,kmeans_plain,0,0,1
54,act,0.004175885220100817,0.01602376202311559,5,0,0,1,0,0,kmeans_plain,0,0,1
55,legal,0.0039003244708779644,0.015282402903539626,5,0,0,1,0,0,kmeans_plain,0,0,1
56,group,0.0037165321272118893,0.011090180904863727,5,0,0,1,0,0,kmeans_plain,0,0,1
57,according,0.0035755084215715154,0.011900897803001818,5,0,0,1,0,0,kmeans_plain,0,0,1
58,reported,0.0035109979324783594,0.01141086083464292,5,0,0,1,0,0,kmeans_plain,0,0,1
59,public,0.0034288851256955286,0.010744975056493996,5,0,0,1,0,0,kmeans_plain,0,0,1
60,domains,0.03403930800489947,0.15209700693571662,6,0,0,1,0,0,kmeans_plain,0,0,1
61,level domain,0.027233930365006175,0.18279806944681495,6,0,0,1,0,0,kmeans_plain,0,0,1
62,registration,0.024475194250398992,0.15234431914211616,6,0,0,1,0,0,kmeans_plain,0,0,1
63,names,0.021775147623657187,0.1212692914359942,6,0,0,1,0,0,kmeans_plain,0,0,1
64,icann,0.01742477465819719,0.12020093557832362,6,0,0,1,0,0,kmeans_plain,0,0,1
65,cctld,0.016921524939685812,0.1355396112439804,6,0,0,1,0,0,kmeans_plain,0,0,1
66,registry,0.016835855869224262,0.11950479116377734,6,0,0,1,0,0,kmeans_plain,0,0,1
67,registered,0.01676148000025385,0.09841571037016957,6,0,0,1,0,0,kmeans_plain,0,0,1
68,tld,0.01499742312252395,0.11691312099396049,6,0,0,1,0,0,kmeans_plain,0,0,1
69,registrars,0.013144638948062613,0.10456669226830517,6,0,0,1,0,0,kmeans_plain,0,0,1
70,packets,0.004701487111601407,0.02496299479539703,0,0,0,1,0,0,kmeans_plain,0,0,1
71,connectivity,0.004869567401550678,0.02393992123820863,0,0,0,1,0,0,kmeans_plain,0,0,1
72,ipv,0.004272471633082876,0.023113884069812064,0,0,0,1,0,0,kmeans_plain,0,0,1
73,dns,0.004132310003888098,0.020874978226115986,0,0,0,1,0,0,kmeans_plain,0,0,1
74,ietf,0.003614160075680723,0.02014950252543258,0,0,0,1,0,0,kmeans_plain,0,0,1
75,supports,0.007923268305341263,0.028452229409273905,1,0,0,1,0,0,kmeans_plain,0,0,1
76,mozilla,0.005836295824218227,0.027669183543857175,1,0,0,1,0,0,kmeans_plain,0,0,1
77,chrome,0.005234629589808043,0.025435025866402866,1,0,0,1,0,0,kmeans_plain,0,0,1
78,story,0.0032358086107861788,0.016296181295167734,2,0,0,1,0,0,kmeans_plain,0,0,1
79,life,0.0031314276878575925,0.01577049802758168,2,0,0,1,0,0,kmeans_plain,0,0,1
80,episodes,0.0027847455069435274,0.015235385463716054,2,0,0,1,0,0,kmeans_plain,0,0,1
81,series,0.0029547003135494657,0.01462045374593437,2,0,0,1,0,0,kmeans_plain,0,0,1
82,critical,0.0031885344096546624,0.01440137865378513,2,0,0,1,0,0,kmeans_plain,0,0,1
83,american,0.00326562715685392,0.014345220296829985,2,0,0,1,0,0,kmeans_plain,0,0,1
84,venture,0.004903429888436016,0.019060214911021698,3,0,0,1,0,0,kmeans_plain,0,0,1
85,acquisition,0.004552506328849277,0.01822692029252356,3,0,0,1,0,0,kmeans_plain,0,0,1
86,app,0.005102575920688637,0.018204302090119934,3,0,0,1,0,0,kmeans_plain,0,0,1
87,november,0.0053239271637895436,0.017427989074216017,3,0,0,1,0,0,kmeans_plain,0,0,1
88,ways,0.0035089582787673538,0.01227644349899627,4,0,0,1,0,0,kmeans_plain,0,0,1
89,needs,0.0033241779453868536,0.012228333112311012,4,0,0,1,0,0,kmeans_plain,0,0,1
90,consumer,0.003155448594145482,0.011761774570111978,4,0,0,1,0,0,kmeans_plain,0,0,1
91,useful,0.003500267629009413,0.011749391310710662,4,0,0,1,0,0,kmeans_plain,0,0,1
92,generated,0.0034043432166404697,0.011442975728181905,4,0,0,1,0,0,kmeans_plain,0,0,1
93,attacks,0.0032021503811542696,0.012797227104272434,5,0,0,1,0,0,kmeans_plain,0,0,1
94,protection,0.0031522563816921826,0.012648831585571162,5,0,0,1,0,0,kmeans_plain,0,0,1
95,ordered,0.002881507204938137,0.012605020689431132,5,0,0,1,0,0,kmeans_plain,0,0,1
96,tor,0.0026597527530211156,0.012585508273503219,5,0,0,1,0,0,kmeans_plain,0,0,1
