,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
50,50,computer law,0.012104684395991092,0.036775227514936434,5,1,0,0,0,0,kmeans_plain,0,0,1
51,51,digital rights,0.010362009426099857,0.032970646283765864,5,1,0,0,0,0,kmeans_plain,0,0,1
52,52,file sharing,0.009688456648088649,0.037041063316308125,5,1,0,0,0,0,kmeans_plain,0,0,1
53,53,law by issue,0.009341466201309332,0.032872990990977666,5,1,0,0,0,0,kmeans_plain,0,0,1
54,54,cyberpunk themes,0.00929746484728565,0.033611898273129735,5,1,0,0,0,0,kmeans_plain,0,0,1
55,55,cyberwarfare,0.008933160595152131,0.03061032315722685,5,1,0,0,0,0,kmeans_plain,0,0,1
56,56,cybercrime,0.008824837223413677,0.030413618164125543,5,1,0,0,0,0,kmeans_plain,0,0,1
57,57,internet culture,0.008621678269360963,0.02229722659996522,5,1,0,0,0,0,kmeans_plain,0,0,1
58,58,internet ethics,0.008400282065270992,0.02854182068849603,5,1,0,0,0,0,kmeans_plain,0,0,1
59,59,intellectual property law,0.008399408235772066,0.03279159569172328,5,1,0,0,0,0,kmeans_plain,0,0,1
60,60,domain names,0.04401278984538277,0.20723389755484534,6,1,0,0,0,0,kmeans_plain,0,0,1
61,61,domain name system,0.043090105724007205,0.183880863533344,6,1,0,0,0,0,kmeans_plain,0,0,1
62,62,top-level domains,0.04297504577433529,0.20706252518783128,6,1,0,0,0,0,kmeans_plain,0,0,1
63,63,1 (number),0.04149910362909838,0.20421329970500146,6,1,0,0,0,0,kmeans_plain,0,0,1
64,64,internet assigned numbers authority,0.040945235452793036,0.19612931652949053,6,1,0,0,0,0,kmeans_plain,0,0,1
65,65,country code top-level domains,0.034355359012284634,0.1923228232485708,6,1,0,0,0,0,kmeans_plain,0,0,1
66,66,domain name stubs,0.02930656531971696,0.17623156618371932,6,1,0,0,0,0,kmeans_plain,0,0,1
67,67,communications by country,0.026829714357801827,0.12632751289302216,6,1,0,0,0,0,kmeans_plain,0,0,1
68,68,internet stubs,0.025958969974000733,0.13230137867125594,6,1,0,0,0,0,kmeans_plain,0,0,1
69,69,computer network stubs,0.0251548589434481,0.12302958393957765,6,1,0,0,0,0,kmeans_plain,0,0,1
70,70,cryptographic protocols,0.009070618124084434,0.04889866065262839,0,1,0,0,0,0,kmeans_plain,0,0,1
71,71,markup languages,0.011101021516883221,0.04982971286078517,1,1,0,0,0,0,kmeans_plain,0,0,1
72,72,world wide web consortium standards,0.010839803810717785,0.04783367286063926,1,1,0,0,0,0,kmeans_plain,0,0,1
73,73,computer libraries,0.010495931296779958,0.04746372228489003,1,1,0,0,0,0,kmeans_plain,0,0,1
74,74,web standards,0.009737168352484246,0.04392375360768962,1,1,0,0,0,0,kmeans_plain,0,0,1
75,75,media studies,0.0046572983659237815,0.023180845819052,2,1,0,0,0,0,kmeans_plain,0,0,1
76,76,cultures,0.005103302775558086,0.02303348089146193,2,1,0,0,0,0,kmeans_plain,0,0,1
77,77,american websites,0.004448360372610754,0.022272302029951417,2,1,0,0,0,0,kmeans_plain,0,0,1
78,78,years,0.005137886379214628,0.021701913807233148,2,1,0,0,0,0,kmeans_plain,0,0,1
79,79,information technology companies by country,0.006691307333112379,0.02273388094534042,3,1,0,0,0,0,kmeans_plain,0,0,1
80,80,companies of the united states by city,0.006336799565023778,0.022507617994037814,3,1,0,0,0,0,kmeans_plain,0,0,1
81,81,information technology companies of the united states,0.006385950147279838,0.021455952847914416,3,1,0,0,0,0,kmeans_plain,0,0,1
82,82,business economics,0.01022344156598248,0.037793180736696984,4,1,0,0,0,0,kmeans_plain,0,0,1
83,83,marketing by medium,0.010318489163724891,0.03770399395557592,4,1,0,0,0,0,kmeans_plain,0,0,1
84,84,human communication,0.01063719633129254,0.037357849512190164,4,1,0,0,0,0,kmeans_plain,0,0,1
85,85,market (economics),0.010025519891126392,0.036937927855972434,4,1,0,0,0,0,kmeans_plain,0,0,1
86,86,telecommunications law,0.008295511702918725,0.031774741546631374,5,1,0,0,0,0,kmeans_plain,0,0,1
87,87,crimes,0.008280455111205209,0.031085329976339362,5,1,0,0,0,0,kmeans_plain,0,0,1
88,88,dnssec,0.017085574370760262,0.1288013421984714,6,1,0,0,0,0,kmeans_plain,0,0,1
89,0,network,0.00802865533809692,0.02629949500262789,0,0,1,0,0,0,kmeans_plain,0,0,1
90,1,protocol,0.00792574890484209,0.03132407401006128,0,0,1,0,0,0,kmeans_plain,0,0,1
91,2,rfc,0.007534838669594133,0.033976542234765685,0,0,1,0,0,0,kmeans_plain,0,0,1
92,3,packet,0.006421802924471289,0.032440692032933996,0,0,1,0,0,0,kmeans_plain,0,0,1
93,4,internet,0.0051638307682504644,0.015067715866996125,0,0,1,0,0,0,kmeans_plain,0,0,1
94,5,connection,0.004994667562563534,0.02412584588884603,0,0,1,0,0,0,kmeans_plain,0,0,1
95,6,tcp,0.0048349643582334175,0.02583300127522982,0,0,1,0,0,0,kmeans_plain,0,0,1
96,7,ip,0.004229384209711785,0.02176475520027754,0,0,1,0,0,0,kmeans_plain,0,0,1
97,8,server,0.0042270350334583755,0.015191136243848538,0,0,1,0,0,0,kmeans_plain,0,0,1
98,9,ietf,0.0042009932141412725,0.021958675975122775,0,0,1,0,0,0,kmeans_plain,0,0,1
99,10,browser,0.010145219886740626,0.03570543602056206,1,0,1,0,0,0,kmeans_plain,0,0,1
100,11,version,0.007745451213213524,0.027342248806793527,1,0,1,0,0,0,kmeans_plain,0,0,1
101,12,web browser,0.0070390428234044546,0.0290677305276106,1,0,1,0,0,0,kmeans_plain,0,0,1
102,13,support,0.006830633950812215,0.025713161518788115,1,0,1,0,0,0,kmeans_plain,0,0,1
103,14,javascript,0.006236132963864114,0.026267887084548767,1,0,1,0,0,0,kmeans_plain,0,0,1
104,15,html,0.006236132963864114,0.026267887084548767,1,0,1,0,0,0,kmeans_plain,0,0,1
105,16,internet explorer,0.0060278519771248,0.02712053870250877,1,0,1,0,0,0,kmeans_plain,0,0,1
106,17,firefox,0.005972199560580168,0.02700266887040399,1,0,1,0,0,0,kmeans_plain,0,0,1
107,18,web,0.0058874661811570035,0.01905078773590884,1,0,1,0,0,0,kmeans_plain,0,0,1
108,19,features,0.005341015820832021,0.0205518578321849,1,0,1,0,0,0,kmeans_plain,0,0,1
109,20,youtube,0.004427183761629813,0.02058743855244309,2,0,1,0,0,0,kmeans_plain,0,0,1
110,21,series,0.0041176597010766465,0.02037501161285919,2,0,1,0,0,0,kmeans_plain,0,0,1
111,22,site,0.003960663379887978,0.012943551543827488,2,0,1,0,0,0,kmeans_plain,0,0,1
112,23,video,0.0038106060946257094,0.015521178505980587,2,0,1,0,0,0,kmeans_plain,0,0,1
113,24,book,0.0036632153197243577,0.0172696705587132,2,0,1,0,0,0,kmeans_plain,0,0,1
114,25,episodes,0.0035494176222991467,0.019062218642022673,2,0,1,0,0,0,kmeans_plain,0,0,1
115,26,television,0.003240050241093434,0.016079360423002186,2,0,1,0,0,0,kmeans_plain,0,0,1
116,27,references,0.003132072451307709,0.009083053808991284,2,0,1,0,0,0,kmeans_plain,0,0,1
117,28,twitter,0.003005232523990871,0.014051332982263172,2,0,1,0,0,0,kmeans_plain,0,0,1
118,29,film,0.0029382398336813683,0.015107496716691319,2,0,1,0,0,0,kmeans_plain,0,0,1
119,30,company,0.009495424985714773,0.026825645575950758,3,0,1,0,0,0,kmeans_plain,0,0,1
120,31,service,0.0056756487146817644,0.016996821883629085,3,0,1,0,0,0,kmeans_plain,0,0,1
121,32,launched,0.005216485056668996,0.01841240235633466,3,0,1,0,0,0,kmeans_plain,0,0,1
122,33,inc,0.005130361101911107,0.01862156217656153,3,0,1,0,0,0,kmeans_plain,0,0,1
123,34,acquired,0.00490876035460901,0.017621954245666968,3,0,1,0,0,0,kmeans_plain,0,0,1
124,35,announced,0.00436815153569275,0.015211894151464631,3,0,1,0,0,0,kmeans_plain,0,0,1
125,36,platform,0.004284115916342465,0.015144424854656691,3,0,1,0,0,0,kmeans_plain,0,0,1
126,37,app,0.0041344710137613035,0.015274196073705703,3,0,1,0,0,0,kmeans_plain,0,0,1
