article_id,label_id,score
23,117,343.103226968282
23,118,294.08848025852745
23,119,294.08848025852745
23,120,196.0589868390183
23,121,180.24481212546246
23,122,94.20490643314169
23,89,84.6129303310719
23,16,75.54265943588375
31,16,207.7423134486803
31,15,151.6537102213252
31,123,69.56063622166893
31,124,58.874748677268414
32,125,392.1179736780366
32,126,294.08848025852745
32,127,196.0589868390183
32,128,196.0589868390183
32,102,110.80538189724595
33,129,1274.383414453619
33,130,196.0589868390183
33,131,196.0589868390183
33,132,173.72791055291432
33,101,122.46035477457347
33,133,108.63416021267133
33,134,93.05733874545899
33,135,75.92425977393927
34,136,280.6654251234432
34,137,229.55915524554663
34,138,227.4805653319878
34,139,196.0589868390183
34,140,196.0589868390183
35,141,322.103226968282
35,140,245.07373354877288
35,142,196.0589868390183
35,143,131.52589942380868
36,144,120.76097015446781
36,145,120.76097015446781
36,146,120.76097015446781
36,147,103.94747992066314
37,49,245.6503299214898
37,148,234.418353829261
37,149,234.418353829261
37,150,229.6498506820697
37,151,111.95076566382684
38,152,294.08848025852745
38,153,185.2893861100753
38,43,76.45227173298638
39,154,441.1327203877912
39,155,294.08848025852745
39,60,196.0589868390183
39,156,173.6025173545929
39,157,119.14629560536589
40,158,374.5527416555685
40,159,262.18691915889804
40,160,224.73164499334115
40,9,189.88618779822906
40,161,187.27637082778426
40,162,120.12955309707299
40,163,74.91551130663193
40,164,57.3393550666113
40,67,34.10889660301058
41,140,294.08848025852745
41,165,230.07373354877288
41,147,168.76179093001778
42,166,539.1622138073003
42,167,113.61461020401747
43,168,656.7558888283659
43,169,294.08848025852745
43,170,245.07373354877288
43,129,196.0589868390183
43,171,196.0589868390183
43,172,196.0589868390183
43,173,196.0589868390183
43,174,196.0589868390183
43,175,142.54580741537072
43,101,104.96601837820583
44,176,294.08848025852745
44,177,276.08848025852745
44,178,166.3548208471191
45,179,245.07373354877288
45,180,196.0589868390183
45,181,182.52485852713824
45,182,147.00943274401425
46,183,276.08848025852745
46,184,245.07373354877288
47,41,392.1179736780366
47,185,343.103226968282
48,186,284.14877360507234
48,187,245.07373354877288
48,49,98.77548231108857
48,188,90.72206128459402
49,189,294.08848025852745
49,190,245.07373354877288
49,191,196.0589868390183
49,35,194.02102964551347
49,192,171.5560916614906
49,193,149.17629969171605
49,103,5.895767289580234
50,194,245.07373354877288
50,195,78.00745164096145
51,196,284.1434591869831
51,156,205.38600101105342
51,197,140.7191621247193
51,198,128.42545221430467
51,199,112.97214886674294
52,200,326.7649780650305
52,201,248.68905039875872
52,202,224.1793177261312
52,91,163.38248903251525
52,203,130.20224838114837
52,204,99.00495485457034
52,205,49.267379152394554
53,206,196.0589868390183
53,143,131.52589942380868
54,207,398.5112015097437
54,208,362.2829104634034
54,209,330.0361531934691
54,140,253.59803732438237
54,210,91.30201634409508
54,211,39.78984144839625
54,67,32.99153619704989
55,212,113.65738367479322
56,213,482.15833022414654
56,214,196.0589868390183
56,215,186.25968180517867
56,89,169.2258606621438
56,216,86.81953313807404
58,217,467.87511422861826
58,218,392.1179736780366
58,219,378.4406618258324
58,220,196.0589868390183
58,221,196.0589868390183
58,222,149.17629969171605
58,49,118.53057877330627
59,140,196.0589868390183
59,223,177.03943683036442
60,224,284.1434591869831
60,207,157.8574773261017
60,140,126.28598186088136
60,225,116.54998752535441
60,211,112.69454004992403
61,226,230.07373354877288
61,143,157.8310793085704
62,227,106.7008619356628
63,228,686.206453936564
63,88,441.1327203877912
63,159,294.08848025852745
63,229,294.08848025852745
63,230,196.0589868390183
63,231,113.30421086541008
63,232,94.48994870938834
63,89,70.51077527589325
63,205,59.12085498287346
64,233,442.5985920759111
64,177,184.0589868390183
65,234,241.52194030893557
65,235,241.52194030893557
65,236,226.2322109666257
65,237,203.1734997040071
65,238,193.21755224714846
65,239,171.21362336677694
66,237,59.75691167764916
67,240,343.103226968282
67,51,196.0589868390183
67,143,157.8310793085704
67,241,151.6537102213252
68,242,140.6510122975566
68,140,117.2091769146305
68,243,95.80441375866391
68,244,93.7673415317044
68,245,72.225937869132
68,246,53.69748433568576
69,247,77.41770808780923
71,248,343.103226968282
71,142,245.07373354877288
71,249,140.76078889296974
71,250,108.80160773170745
71,143,105.22071953904694
71,251,88.24382524420446
72,197,80.59370194415742
73,51,218.79046357397695
73,252,156.27890255284066
73,253,122.42510522512731
73,254,52.027819835532824
75,51,637.1917072268095
75,255,119.35117776567319
76,256,196.0589868390183
76,16,75.54265943588375
77,257,102.77832449880094
78,258,184.27539044332286
78,52,102.37521691295714
78,259,81.90017353036572
78,260,81.90017353036572
78,101,80.38744516318975
78,225,75.5860948510019
78,261,68.65698755941338
79,262,275.83064121198254
79,263,246.9412441781878
79,101,225.6515854024232
79,264,223.13618706742497
79,265,223.13618706742497
79,266,185.94682255618744
79,267,170.85233087184832
79,268,159.52078669365866
79,269,52.40517757058122
79,76,50.859732985937974
80,270,113.65738367479322
81,271,800.2949341950915
81,168,394.05353329701956
81,272,245.07373354877288
81,197,61.78850482385401
82,273,340.9721510243797
82,274,288.3351308971116
82,275,192.40119501611963
83,276,230.07373354877288
83,277,196.0589868390183
83,140,196.0589868390183
84,278,561.1833318942915
84,279,517.2258132913349
84,280,187.06111063143052
84,281,147.4531254325397
84,269,142.78121023794904
84,89,121.09459232164276
84,231,86.48340732722123
84,275,60.316247643942255
84,67,53.233892148017596
84,164,47.72787313494753
85,282,277.0398727073085
85,88,277.0398727073085
85,283,167.27427122813708
85,284,102.49426815305775
85,269,97.59728294745884
85,285,78.96623172403355
86,286,255.72911326828475
87,287,1078.3244276146006
87,89,211.53232582767973
87,88,196.0589868390183
87,288,111.15706411753774
87,289,100.46957542307325
87,290,99.61922065525857
87,291,96.97207186104222
88,292,219.02983023256587
88,293,206.29929603795554
88,294,196.0589868390183
88,295,196.0589868390183
88,296,191.50068803857667
88,297,184.6654251234432
88,298,142.11549733325037
89,299,294.08848025852745
89,300,245.07373354877288
89,98,146.14344689020857
89,296,109.42896459347239
90,301,127.98988273536037
90,302,109.08385667769528
90,232,75.59195896751068
91,303,56.82869183739661
91,304,56.82869183739661
91,305,56.82869183739661
91,306,38.5750309210711
91,122,27.30576998062078
91,307,22.88704587312974
92,308,142.0717295934915
92,309,142.0717295934915
92,310,80.62747576342393
92,113,54.19426430156842
93,311,229.55915524554663
93,312,196.0589868390183
93,204,95.04475666038753
94,313,294.3427369756474
94,197,92.68275723578103
94,76,44.687990106745495
97,314,294.08848025852745
97,315,294.08848025852745
97,179,294.08848025852745
97,316,245.07373354877288
97,317,243.6848805951136
97,318,196.0589868390183
97,319,196.0589868390183
97,272,196.0589868390183
97,320,196.0589868390183
97,321,182.52485852713824
98,322,196.0589868390183
98,323,184.4067089933654
98,11,119.64457694274427
99,324,230.5946348713023
99,88,196.0589868390183
99,325,196.0589868390183
99,89,126.91939549660785
100,159,163.38248903251525
100,229,163.38248903251525
100,88,163.38248903251525
100,326,73.921734562328
100,89,37.60574681380973
101,129,245.07373354877288
101,327,196.0589868390183
101,328,196.0589868390183
101,329,170.07373354877288
101,101,157.44902756730875
101,330,75.87400621037804
101,269,57.557371994655206
103,331,245.07373354877288
103,332,196.0589868390183
103,333,196.0589868390183
103,334,147.00943274401425
103,335,145.08385667769528
103,336,111.39559761300404
103,337,110.14053079767763
103,338,90.60415612632113
103,232,75.59195896751068
104,339,280.3694200073456
104,231,203.94757955773815
104,230,196.0589868390183
104,88,196.0589868390183
105,275,36.64784666973707
107,340,190.98591207638987
107,216,130.22929970711107
108,341,193.81619429477468
108,197,61.78850482385401
110,341,129.21079619651644
110,342,114.671429186283
110,102,110.80538189724595
111,88,392.1179736780366
111,343,191.48056533198778
111,89,98.71508538625054
112,344,441.1327203877912
112,88,294.08848025852745
112,89,197.43017077250107
113,345,245.07373354877288
113,346,163.38248903251525
113,102,138.50672737155745
113,203,65.10112419057418
114,347,132.6341602126713
114,348,129.77624336633414
116,349,241.52194030893557
116,350,193.21755224714846
116,297,181.9891146144078
116,351,159.4106268493531
116,216,149.73223831059147
116,156,122.20467060157677
117,349,220.21118086991186
117,297,207.41406445024418
117,351,145.34498330382195
117,89,88.700511506486
117,269,41.37457465123041
118,101,157.44902756730875
118,352,146.31831967720638
118,353,115.65371022132518
119,354,198.90042143088814
119,210,161.121205313109
119,353,134.09125822762343
119,355,113.65738367479322
121,356,588.1769605170549
121,325,588.1769605170549
121,7,234.29377455055493
121,203,214.83370982889477
121,204,166.3283241556782
121,357,103.30556687128794
121,288,88.92565129403019
121,291,77.57765748883378
122,358,686.206453936564
122,359,585.7344363763874
122,360,239.96157360880562
122,361,196.0589868390183
123,179,415.5598090609627
123,362,202.60569102420632
123,363,184.693248471539
123,364,113.8513136636836
123,232,71.20981641866948
124,74,760.1261357771273
124,325,490.14746709754576
124,7,273.3427369756474
124,68,245.07373354877288
124,365,196.0589868390183
124,72,135.82556785703053
124,366,96.35891847734541
124,291,77.57765748883378
124,123,55.64850897733515
125,367,245.07373354877288
125,246,74.85103877095591
126,350,196.0589868390183
126,368,85.19812996711737
127,211,31.207718783055885
129,369,646.4263696503865
129,370,292.50546377680087
129,371,277.4855999145639
129,372,215.4754565501288
129,373,172.38036524010306
129,374,172.38036524010306
129,375,172.38036524010306
129,177,161.8296406024219
129,7,137.33161664476972
129,376,118.55744755954504
130,50,931.2801874853369
130,377,441.1327203877912
130,162,377.28964469246233
130,161,294.08848025852745
130,378,196.0589868390183
130,9,124.24449701625504
130,163,117.64318568634545
130,164,75.03546637165168
130,370,73.92995238314748
130,124,58.874748677268414
131,378,392.1179736780366
131,379,294.08848025852745
131,377,294.08848025852745
131,370,221.7898571494424
131,50,196.0589868390183
131,159,196.0589868390183
131,380,134.57890033508565
131,381,85.78109213245811
132,382,490.14746709754576
132,383,245.07373354877288
132,197,61.78850482385401
133,384,784.2359473560732
133,7,273.3427369756474
133,385,220.08562607060304
133,386,140.59389414944033
133,197,123.57700964770802
133,387,115.32394138425991
133,103,5.895767289580234
134,297,214.0064469541182
134,388,181.76824227402597
134,325,181.76824227402597
134,179,181.76824227402597
134,389,151.47353522835496
134,390,151.47353522835496
134,391,151.47353522835496
134,392,151.47353522835496
134,393,151.47353522835496
134,394,121.17882818268396
135,395,237.02983023256587
135,197,108.12988344174452
136,396,143.13395545444803
137,397,283.30293419830747
137,398,181.3548208471191
138,397,147.81022653824738
141,399,265.55915524554666
141,400,196.0589868390183
142,401,206.29929603795554
142,400,196.0589868390183
142,397,141.65146709915373
143,402,231.8187111230561
143,403,121.08385667769528
143,397,113.32117367932298
143,72,77.61461020401745
145,404,227.31476734958645
145,405,181.0966373337623
145,406,162.2312121554148
145,407,83.33357740076572
146,345,392.1179736780366
146,406,381.61205586557793
146,408,196.0589868390183
146,216,173.63906627614807
146,195,156.0149032819229
146,269,126.62621838824145
146,323,92.2033544966827
146,102,73.87025459816397
146,285,67.06055371025619
147,409,156.2789025528407
147,410,138.28161004723665
147,101,97.61332626958757
147,352,97.19212055853082
148,197,80.59370194415742
149,411,196.0589868390183
149,412,196.0589868390183
149,413,154.73821635334608
149,414,147.91619124155787
150,415,245.07373354877288
150,211,121.12495852673564
151,113,67.74283037696054
152,416,196.0589868390183
152,257,113.46727024667621
154,180,113.65738367479322
155,417,392.1179736780366
155,418,294.08848025852745
155,325,196.0589868390183
155,204,166.3283241556782
155,205,59.12085498287346
157,419,490.14746709754576
158,53,294.08848025852745
158,341,107.67566349709705
159,52,480.7707329443753
159,420,240.38536647218766
159,421,213.67588130861125
159,422,160.25691098145845
159,423,133.54742581788204
159,424,133.54742581788204
159,425,133.54742581788204
159,54,106.83794065430563
159,53,106.83794065430563
159,426,106.83794065430563
160,416,255.72911326828475
161,427,341.73931868305743
161,88,245.07373354877288
161,159,196.0589868390183
161,229,196.0589868390183
161,89,98.71508538625054
163,428,425.56738179342767
163,372,294.08848025852745
163,88,196.0589868390183
163,232,151.18391793502136
163,89,126.91939549660785
163,429,79.69537652420686
164,430,113.65738367479322
165,431,283.1286611184582
165,432,223.59622445322125
165,433,220.21118086991189
165,49,50.717017832608626
166,434,294.08848025852745
166,435,186.90005082883877
167,436,447.5288990751482
167,51,245.07373354877288
167,437,245.07373354877288
167,438,147.4846318875536
167,291,77.57765748883378
167,197,77.23563102981753
168,439,446.5195013793994
168,440,294.08848025852745
168,441,263.14877360507234
168,348,227.10842589108478
168,442,182.18687004008527
168,443,149.88638966090892
168,101,139.95469117094112
169,168,594.2077089399502
169,444,326.76497806503056
169,445,240.12248889341225
169,197,117.69239014067433
169,123,52.99857997841443
170,446,180.59221900634174
170,447,142.0717295934915
170,448,133.37607741957848
172,449,294.08848025852745
172,179,196.0589868390183
172,89,84.6129303310719
172,269,46.04589759572417
173,280,113.65738367479322
175,280,196.0589868390183
175,450,196.0589868390183
175,451,73.95987864901016
176,280,686.206453936564
176,452,163.83590998761952
177,280,588.1769605170549
177,159,196.0589868390183
177,453,196.0589868390183
177,454,185.27672162383007
177,362,172.0589868390183
177,455,117.22071953904694
178,456,354.07887366072885
179,177,184.0589868390183
179,134,74.44587099636719
179,73,68.06429880538016
179,269,46.04589759572417
180,457,539.1622138073003
180,458,441.1327203877912
180,459,392.1179736780366
180,460,294.08848025852745
180,370,258.75483334101614
180,461,202.20589209269778
180,462,176.29929603795554
180,73,119.11252290941528
181,88,156.2789025528407
181,463,156.2789025528407
181,464,137.26407281452558
181,67,44.47388457935647
181,76,35.620861679289895
182,465,85.24303775609492
182,51,85.24303775609492
182,429,34.6501637061769
183,466,400.4646877916543
183,467,291.24704566665764
183,468,254.84116495832544
183,207,218.43528424999326
183,164,83.5992967727641
184,364,70.06234686995914
185,469,113.65738367479322
186,155,294.08848025852745
186,470,162.37072777432707
187,471,208.84544250243258
187,472,190.19031461164857
187,473,174.03786875202712
187,474,139.2302950016217
187,315,139.2302950016217
187,337,136.8775437087081
187,475,114.13409749267238
187,232,80.52186933495703
187,336,79.107018594742
188,476,735.2212006463186
188,11,119.64457694274427
188,477,109.28521278671059
190,101,63.38527679843349
192,48,839.2384873598803
192,88,637.1917072268095
192,159,490.14746709754576
192,229,490.14746709754576
192,388,196.0589868390183
192,393,196.0589868390183
192,89,183.32801571732244
192,291,135.7609006054591
192,123,97.3848907103365
192,102,73.87025459816397
193,478,354.07887366072885
193,479,245.07373354877288
193,480,220.61253667082246
193,481,210.24481212546246
193,482,196.0589868390183
193,483,89.3940678522392
193,414,84.52353785231878
195,245,91.1943659963788
196,484,170.48607551218984
196,51,170.48607551218984
196,485,84.47034698899382
196,386,81.50370675329874
196,486,74.4128826059895
196,487,73.81363098808616
197,488,539.1622138073003
197,489,343.103226968282
197,490,240.08848025852745
197,414,84.52353785231878
198,140,588.1769605170549
198,491,245.07373354877288
198,247,200.31831967720638
198,187,196.0589868390183
198,492,196.0589868390183
198,493,196.0589868390183
198,494,131.29929603795554
198,246,93.5637984636949
201,479,113.65738367479322
202,171,196.0589868390183
202,177,184.0589868390183
204,495,245.07373354877288
204,91,196.0589868390183
204,496,196.0589868390183
204,171,196.0589868390183
204,497,86.2289663510511
205,498,107.37844874580685
206,177,166.72009677447312
207,169,294.08848025852745
207,499,245.07373354877288
207,235,245.07373354877288
207,500,181.28632252601926
207,501,129.03943683036442
207,330,94.84250776297256
207,275,94.82630325794466
207,164,50.023644247767784
208,169,294.08848025852745
208,502,186.4703746146451
208,503,172.0589868390183
208,269,80.5803207925173
208,275,79.02191938162055
208,67,44.63560779600867
209,499,245.07373354877288
209,451,240.36960560928304
209,51,196.0589868390183
209,203,136.71236080020577
209,504,93.40392061888666
209,341,86.14053079767763
209,164,50.023644247767784
210,505,245.07373354877288
210,427,227.82621245537163
210,88,196.0589868390183
210,89,70.51077527589325
212,506,53.084450582056654
213,48,72.07630594609816
214,325,392.1179736780366
214,350,343.103226968282
214,507,306.07887366072885
214,352,97.54554645147091
215,283,377.3321541357784
215,284,152.32225082439044
215,269,57.557371994655206
215,76,44.687990106745495
216,235,294.08848025852745
216,508,196.0589868390183
216,352,121.93193306433864
216,290,79.69537652420686
216,509,5.815053376051053
217,510,347.5195013793994
217,511,343.103226968282
217,512,196.0589868390183
217,513,196.0589868390183
217,514,137.66851677297745
217,101,87.47168198183819
217,195,78.00745164096145
217,164,62.52955530970973
217,76,44.687990106745495
217,67,44.63560779600867
220,515,132.2921558966285
220,76,44.687990106745495
222,516,118.60852335379815
223,517,260.31349936612446
224,169,294.08848025852745
224,235,196.0589868390183
224,518,150.79270026583916
224,101,104.96601837820583
224,205,59.12085498287346
225,519,114.4662389260209
226,460,113.65738367479322
227,520,195.81871112305612
227,164,50.023644247767784
228,521,210.4990688425824
228,169,196.0589868390183
230,522,294.08848025852745
230,171,196.0589868390183
231,523,208.37187007045424
231,524,173.6432250587119
231,282,138.9145800469695
231,525,138.9145800469695
231,526,104.9049182112207
231,251,87.53332745640894
231,506,64.88099515584702
231,283,62.90656353878659
231,269,48.93766894231554
232,266,248.6255267886102
232,262,195.5796085542913
232,171,165.75035119240678
232,101,73.94948959817239
232,269,68.12345960720062
232,76,56.66955267159755
233,527,254.00067362611338
233,528,126.6826702767224
234,529,177.58966199186443
235,287,882.2654407755824
235,126,196.0589868390183
235,479,196.0589868390183
235,89,70.51077527589325
235,269,69.06884639358626
235,124,58.874748677268414
236,530,223.7644495375741
236,345,196.0589868390183
236,269,92.09179519144834
237,91,196.0589868390183
237,164,50.023644247767784
237,269,46.04589759572417
238,377,294.08848025852745
238,531,196.0589868390183
238,532,172.0589868390183
238,533,153.03943683036442
238,380,107.66312026806851
238,291,96.97207186104222
239,534,652.8773550496287
239,535,588.1769605170549
239,536,588.1769605170549
239,513,343.103226968282
239,510,252.74145554865413
239,537,196.0589868390183
239,91,196.0589868390183
239,538,114.671429186283
239,197,108.12988344174452
239,124,103.03081018521972
240,189,473.5724319783051
240,185,378.8579455826441
240,539,284.1434591869831
240,540,126.28598186088136
241,189,177.58966199186443
242,541,121.77576822299275
242,542,121.77576822299275
242,543,81.18384548199516
242,544,81.18384548199516
242,113,69.67833981630226
242,217,52.15999043797306
242,198,51.37018088572187
243,545,176.29810081374177
243,546,176.29810081374177
243,547,163.7895139510689
243,548,100.74177189356674
243,427,73.16553265612232
243,275,32.48331863908513
246,207,326.7649780650305
246,549,204.22811129064405
246,550,163.38248903251525
246,235,163.38248903251525
246,551,163.38248903251525
246,14,163.38248903251525
246,15,157.97261481388043
246,163,98.03598807195453
246,16,94.42832429485468
247,552,169.12321916242115
247,477,87.42817022936848
247,509,11.630106752102106
248,553,210.24481212546246
248,554,154.54580741537072
248,204,118.80594582548441
248,197,77.23563102981753
249,280,196.0589868390183
249,362,172.0589868390183
250,177,460.14746709754576
250,51,294.08848025852745
250,555,243.5560916614906
250,377,196.0589868390183
250,204,118.80594582548441
250,101,69.97734558547056
250,269,69.06884639358626
251,325,539.1622138073003
251,556,356.3645185384268
251,68,196.0589868390183
251,72,77.61461020401745
252,557,177.03943683036442
252,336,111.39559761300404
252,232,94.48994870938834
253,558,39.147425875145565
254,559,208.50050521958502
254,51,196.0589868390183
254,89,126.91939549660785
254,380,107.66312026806851
255,377,343.103226968282
255,51,196.0589868390183
255,560,186.4703746146451
256,336,64.57715803652408
257,561,166.72009677447312
258,562,367.52358186003556
258,177,230.07373354877288
258,204,190.08951332077507
259,563,255.5348019379935
259,89,126.91939549660785
259,289,125.58696927884158
260,564,392.1179736780366
260,565,115.57880559162852
260,211,107.6666298015428
260,203,78.12134902868901
262,185,392.1179736780366
263,566,113.65738367479322
264,342,160.5400008607962
264,567,156.19584970036996
264,211,80.7499723511571
265,454,138.95754121787255
265,323,92.2033544966827
266,180,441.1327203877912
266,207,245.07373354877288
267,568,343.103226968282
267,569,196.0589868390183
268,570,196.0589868390183
268,571,185.07373354877288
268,342,114.671429186283
269,572,355.3927421808341
269,89,197.43017077250107
269,91,196.0589868390183
269,198,124.0589868390183
270,573,113.65738367479322
271,574,833.2506940658278
271,575,360.4896242509249
271,576,245.07373354877288
271,220,245.07373354877288
271,280,245.07373354877288
271,577,196.0589868390183
271,89,155.12370560696513
271,275,142.23945488691697
271,578,123.00943274401423
271,163,117.64318568634545
272,460,294.08848025852745
272,450,196.0589868390183
272,280,196.0589868390183
272,454,138.95754121787255
273,579,426.21518878047465
273,159,298.35063214633226
273,229,298.35063214633226
273,88,298.35063214633226
273,450,298.35063214633226
273,280,170.48607551218987
274,580,387.8584512835022
274,88,245.07373354877288
274,89,56.408620220714596
275,581,245.07373354877288
275,582,196.0589868390183
275,275,173.8482226395652
275,197,77.23563102981753
277,88,196.0589868390183
277,583,182.67163819868713
277,89,56.408620220714596
278,506,114.46334656755965
278,509,4.652042700840843
279,584,257.26650730202493
279,88,196.0589868390183
279,289,150.70436313460988
281,325,637.1917072268095
281,280,392.1179736780366
281,362,258.08848025852745
281,585,245.07373354877288
281,337,220.28106159535525
281,232,113.38793845126602
282,586,97.50484040601158
283,587,686.206453936564
283,89,112.81724044142919
284,588,343.103226968282
284,215,93.12984090258934
284,164,50.023644247767784
285,589,433.31877526014915
285,350,346.6550202081193
285,590,314.92885035734116
285,325,303.3231426821044
285,51,259.99126515608947
285,48,109.91636656779967
285,67,98.65116215784525
285,164,44.22380143643239
286,377,392.1179736780366
286,591,372.9407492292902
286,179,245.07373354877288
286,496,196.0589868390183
286,592,196.0589868390183
286,204,142.5671349905813
286,593,112.15742995884197
287,235,255.72911326828475
288,594,177.58966199186443
291,595,196.0589868390183
291,596,196.0589868390183
291,468,196.0589868390183
291,597,129.77624336633414
292,220,392.1179736780366
293,217,233.93755711430913
293,598,229.55915524554663
293,599,196.0589868390183
293,203,136.71236080020577
294,217,197.94716371210774
295,499,637.1917072268095
295,510,252.74145554865413
295,600,245.07373354877288
295,601,208.50050521958502
295,312,196.0589868390183
295,602,164.18897220709147
296,299,284.1434591869831
296,603,142.07172959349154
296,604,142.07172959349154
296,605,142.07172959349154
297,606,206.00400791056273
297,607,140.6951743993466
297,386,137.87710392433038
297,608,115.1022046048064
297,485,81.65466875602738
298,42,343.103226968282
299,609,76.88936823922975
300,610,343.103226968282
300,51,343.103226968282
300,611,196.0589868390183
302,612,319.134275553313
302,88,196.0589868390183
302,89,141.0215505517865
302,269,46.04589759572417
304,613,208.50050521958502
304,203,117.18202354303352
304,204,95.04475666038753
304,614,77.41233945339769
304,197,61.78850482385401
306,615,413.5195013793994
306,616,344.40803724371864
306,617,199.62578501654292
306,618,196.0589868390183
306,619,196.0589868390183
306,620,196.0589868390183
306,621,177.03943683036442
306,197,169.91838826559854
306,622,164.71045347950164
306,623,147.00943274401425
307,624,588.1769605170549
307,88,196.0589868390183
307,625,196.0589868390183
307,89,98.71508538625054
308,626,306.1327203877912
308,325,245.07373354877288
308,213,107.14629560536589
308,89,84.6129303310719
309,60,383.5936699024271
309,627,383.5936699024271
309,488,335.64446116462375
309,414,206.71517409534485
309,628,191.79683495121355
309,629,191.79683495121355
309,630,125.85371582162514
309,631,123.92869918375018
309,632,96.98204315974729
310,633,294.08848025852745
310,414,105.65442231539848
312,634,588.1769605170549
312,89,141.0215505517865
313,377,294.08848025852745
313,179,196.0589868390183
313,635,154.54580741537072
314,133,271.5854005316784
314,636,245.07373354877288
314,345,245.07373354877288
314,101,192.43770036004403
314,102,73.87025459816397
316,637,392.1179736780366
316,638,294.08848025852745
316,639,240.08848025852745
316,640,208.33732126246903
316,641,196.0589868390183
316,642,196.0589868390183
316,289,175.8217569903782
316,123,83.47276346600272
316,643,28.191189518622064
317,325,704.4389925677289
317,644,331.50070238481356
317,289,297.2831639933931
317,645,165.75035119240678
317,646,165.75035119240678
317,647,155.354171076102
317,7,132.04963138920166
317,485,123.18592269228269
317,648,88.27734779558715
317,291,65.58497613790296
318,73,136.12859761076032
318,289,125.58696927884158
319,649,291.99654757425185
319,220,245.07373354877288
319,576,196.0589868390183
319,88,196.0589868390183
319,216,108.52441642259255
319,89,84.6129303310719
319,163,78.42879045756362
319,217,71.98078680440281
319,123,69.56063622166893
320,88,371.1623935629966
320,159,269.93628622763396
320,229,269.93628622763396
320,362,177.6696059750733
320,650,134.96814311381698
320,651,134.96814311381698
320,587,134.96814311381698
320,652,126.50268216196878
320,279,93.29706125824714
320,653,83.35482887232648
321,654,1.8407609945620562
322,578,553.542447348064
322,88,245.07373354877288
322,280,196.0589868390183
322,89,98.71508538625054
323,655,762.6464212228601
323,88,294.08848025852745
323,325,294.08848025852745
323,656,257.26650730202493
323,159,245.07373354877288
323,229,245.07373354877288
323,587,245.07373354877288
323,657,196.0589868390183
323,89,183.32801571732244
323,658,19.614090148510165
324,659,73.81098051261445
325,660,206.29929603795554
325,661,144.6204267913396
325,16,94.42832429485468
325,211,53.8333149007714
326,662,245.07373354877288
326,89,70.51077527589325
