country,label_name,tfidf,pmi
4,beer,0.012312261702713325,0.05444602623475302
1,species,0.011475864451167196,0.04069171468645744
0,book,0.010597422554917899,0.0786946661669482
5,company,0.01021778939060217,0.030394624810951912
3,restaurant,0.008688965544255838,0.023999425470327185
2,dish,0.007914702704124667,0.024072595903272098
6,wines,0.005300650432526399,0.024482745699906015
