country,article_id,distance
4,0,0.486715229904528
4,1,0.2784549930297042
5,3,0.23344647940333796
5,4,0.22955983894932075
5,5,0.22415222815131342
6,6,0.1909777020286747
4,8,0.36644489745133224
4,9,0.3702322145419279
3,10,0.2734929550203551
2,11,0.23914857166942083
4,12,0.57547589415021
4,13,0.4412431922978928
0,14,0.48421577854895337
0,15,0.31114450104761315
6,16,0.36508627267718174
0,17,0.34920547685736325
4,18,0.4860790346235849
4,21,0.41927405780103855
5,22,0.27291010320191555
4,23,0.32677837554688294
6,24,0.150615970534816
4,25,0.3828867348228411
4,28,0.36010627379396154
2,29,0.1440599343663025
5,31,0.1681756312290008
5,32,0.263370018611104
5,33,0.31798253174771707
5,34,0.1946629877399123
0,35,0.23022902680448953
3,36,0.29971088351414565
1,37,0.14338146026475962
0,38,0.24659919559100996
0,40,0.2666330450035622
0,41,0.19120334733865518
6,42,0.24730101516581737
3,43,0.2417335268716032
3,45,0.24053444287735393
2,46,0.4385500338665498
4,48,0.32308615337516444
6,51,0.19362827478954137
3,52,0.43033766971908627
4,53,0.41439668941810714
3,54,0.2370942907486081
4,55,0.41538852631713585
0,56,0.3287538937316068
6,58,0.1648021818040355
3,60,0.19717571747447415
4,61,0.6190580089678129
0,62,0.29284312377875255
2,65,0.3303247404077404
3,66,0.30205091532478257
6,67,0.2483949677380214
2,68,0.24163140841150144
2,69,0.07134718084877356
0,70,0.33077701631143164
0,71,0.1410165255438589
6,72,0.14374365380839416
6,73,0.24474740402755268
0,74,0.2157793608854095
4,75,0.5023024299297102
4,77,0.39455208576418
6,80,0.14429615640492055
1,81,0.2081945489479221
4,82,0.3946242571049976
4,83,0.3391529859255994
3,84,0.3814282550079784
6,85,0.1490584895008491
4,86,0.3987345505897175
1,87,0.12162034169481517
6,88,0.16778505156066703
0,90,0.2080226701439174
1,91,0.3716204738809725
0,92,0.4189833450357222
3,93,0.3961312665177168
0,94,0.17381098516980253
6,95,0.19766138219890794
4,96,0.3751423074209361
4,97,0.3977361580733334
0,98,0.42082644086571996
1,99,0.2446875762323627
6,100,0.4215848904205849
6,101,0.1645827225456168
3,102,0.1558584681055225
3,104,0.22142459444863838
1,105,0.2579702888389991
2,106,0.3280496926587655
3,107,0.28736701220402705
5,108,0.3711552387987128
1,109,0.22583804629867832
3,110,0.15202350115736896
2,111,0.08303872108377941
2,112,0.13243108530116288
6,113,0.11538316741301469
4,114,0.3978261022439007
4,115,0.37339951293397344
3,116,0.259900747202628
2,117,0.18425528452147732
0,119,0.33944814862790307
0,120,0.36614618615025374
1,121,0.22117372804487878
6,123,0.16470289167840468
6,124,0.21683471766602969
6,125,0.17072690804283452
0,127,0.23638535184602727
6,128,0.20583633619287434
6,129,0.18099173857932804
0,130,0.3309599690796542
1,131,0.2519600587491565
0,132,0.22986626479393812
4,133,0.6614421186551538
3,134,0.2784424306766765
4,136,0.4607417201225874
0,137,0.32386488651221546
2,138,0.15933151171464677
4,139,0.29477759787096536
3,140,0.3383511299845694
6,141,0.16271148384454548
6,142,0.18492633802845648
6,143,0.17160711091651948
4,144,0.3915315435465536
4,145,0.5334302803788895
0,146,0.1954191714760205
0,147,0.37918926046269796
1,148,0.20618751967340543
1,149,0.21945790552711408
0,150,0.3393108595277944
1,151,0.2533418886572679
0,152,0.21207803832718786
4,154,0.5187004132118178
0,155,0.3017665452318642
2,156,0.3753284908516671
0,157,0.2109401287198247
2,158,0.35925033191701594
3,160,0.3031478879488454
4,162,0.5288436073113344
3,163,0.19395706765046483
3,164,0.1077833892267972
1,165,0.3976972368960682
2,166,0.0986599487123192
0,167,0.2859531921749432
5,168,0.1932318114057905
6,169,0.1277780756847552
3,170,0.23367006201975593
0,171,0.2958971005856462
3,172,0.2075781659795083
4,174,0.3992591583887378
1,175,0.1482129153791779
4,176,0.4661126061887707
1,177,0.15925580490787594
6,178,0.27016001112805144
4,180,0.4808264222627716
3,181,0.2823996847719319
4,182,0.5111700504080381
4,183,0.2690829994544568
6,184,0.12794887053743775
1,185,0.3282167656047341
0,186,0.22117570835164646
4,187,0.34591381027220636
3,189,0.28183374114610127
5,190,0.16624306914966214
5,191,0.20271835345322442
5,193,0.2189454371112034
5,194,0.15943296701183685
5,195,0.2179531095894126
3,196,0.13923274782525397
5,197,0.3102748624887933
5,198,0.11468455951511825
2,199,0.2698103368764707
0,201,0.3295806662408536
4,202,0.4993434848453496
2,203,0.20616152325834092
6,204,0.3719955184866408
6,205,0.3347619653494601
6,206,0.16269220674406337
4,207,0.40276429444654605
6,208,0.184675442989091
6,209,0.22096856206816118
6,210,0.1979589799799456
0,211,0.2479942146080828
4,212,0.5016269923748076
0,213,0.19095265781659176
1,214,0.26333236853406305
3,216,0.15174164392226352
3,217,0.3751684089969267
6,219,0.1708256363315236
6,220,0.283719304919949
0,221,0.3417104277286722
2,222,0.3031417654626859
3,223,0.3563541060827714
2,224,0.1857684618366866
6,225,0.19983440288311727
4,226,0.3086627088400513
3,228,0.30360984821204895
0,229,0.1815898009322794
0,230,0.36605913517426114
4,231,0.4662624913253325
1,232,0.14938808000306036
4,233,0.5117292840895048
4,234,0.469704882268261
3,236,0.18490250403999098
4,238,0.3278394721421447
0,239,0.37799979456055655
4,242,0.4948948511022201
1,243,0.312522870562325
2,244,0.09644454513394396
3,245,0.13079085856081174
6,247,0.17836935838451518
3,248,0.23352213432390345
