,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
54,2,0.0,1.0,0.0,0.0,1.0,october,0.0,0.0016887906621531764
55,2,0.0,1.0,0.0,0.0,1.0,purchased,0.0,0.001615665640679046
56,2,0.0,1.0,0.0,0.0,1.0,games,0.0,0.001615665640679046
57,2,0.0,1.0,0.0,0.0,1.0,study,0.0,0.001608814728565872
58,2,0.0,1.0,0.0,0.0,1.0,radio television,0.0,0.001591431583820319
59,2,0.0,1.0,0.0,0.0,1.0,process,0.0,0.0015610650030602172
60,3,0.0,1.0,0.0,0.0,1.0,film,0.0,0.004062820545252286
61,3,0.0,1.0,0.0,0.0,1.0,television,0.0,0.003939674444916074
62,3,0.0,1.0,0.0,0.0,1.0,channel,0.0,0.0039250463613783775
63,3,0.0,1.0,0.0,0.0,1.0,tv,0.0,0.00353475749747153
64,3,0.0,1.0,0.0,0.0,1.0,radio,0.0,0.0033906965808950555
65,3,0.0,1.0,0.0,0.0,1.0,internet,0.0,0.003373840048617476
66,3,0.0,1.0,0.0,0.0,1.0,broadcast,0.0,0.0033310442526466237
67,3,0.0,1.0,0.0,0.0,1.0,june,0.0,0.003086819006095228
68,3,0.0,1.0,0.0,0.0,1.0,movie,0.0,0.00293563063001656
69,3,0.0,1.0,0.0,0.0,1.0,released,0.0,0.002799185303280303
70,3,0.0,1.0,0.0,0.0,1.0,example,0.0,0.0027878188437516663
71,3,0.0,1.0,0.0,0.0,1.0,characters,0.0,0.002786873430325891
72,3,0.0,1.0,0.0,0.0,1.0,series,0.0,0.002730155827801145
73,3,0.0,1.0,0.0,0.0,1.0,issue,0.0,0.002722688065581481
74,3,0.0,1.0,0.0,0.0,1.0,group,0.0,0.002699288266318511
75,3,0.0,1.0,0.0,0.0,1.0,advertising,0.0,0.0026819478443541995
76,3,0.0,1.0,0.0,0.0,1.0,transparency,0.0,0.0026565707189929563
77,3,0.0,1.0,0.0,0.0,1.0,required,0.0,0.0026161330491072604
78,3,0.0,1.0,0.0,0.0,1.0,program,0.0,0.0026139772977568066
79,3,0.0,1.0,0.0,0.0,1.0,served,0.0,0.002534135218771401
80,4,0.0,1.0,0.0,0.0,1.0,company,0.0,0.0030882599525813076
81,4,0.0,1.0,0.0,0.0,1.0,music,0.0,0.0025953179029759572
82,4,0.0,1.0,0.0,0.0,1.0,information,0.0,0.00255264772322057
83,4,0.0,1.0,0.0,0.0,1.0,founded,0.0,0.002432269986847556
84,4,0.0,1.0,0.0,0.0,1.0,magazine,0.0,0.0022709031651039625
85,4,0.0,1.0,0.0,0.0,1.0,sports,0.0,0.0020446752839585448
86,4,0.0,1.0,0.0,0.0,1.0,data,0.0,0.001948640945683077
87,4,0.0,1.0,0.0,0.0,1.0,russian,0.0,0.0018734062560395311
88,4,0.0,1.0,0.0,0.0,1.0,â€™s,0.0,0.001847204166721334
89,4,0.0,1.0,0.0,0.0,1.0,uk,0.0,0.0017327290381067186
90,4,0.0,1.0,0.0,0.0,1.0,international,0.0,0.0017176246779732965
91,4,0.0,1.0,0.0,0.0,1.0,time,0.0,0.0017133284526122995
92,4,0.0,1.0,0.0,0.0,1.0,art,0.0,0.0016378678012045047
93,4,0.0,1.0,0.0,0.0,1.0,bbc,0.0,0.0015815339562575074
94,4,0.0,1.0,0.0,0.0,1.0,united states,0.0,0.001557305206266271
95,4,0.0,1.0,0.0,0.0,1.0,culture,0.0,0.0015570794491479695
96,4,0.0,1.0,0.0,0.0,1.0,market,0.0,0.0015417929136625544
97,4,0.0,1.0,0.0,0.0,1.0,president,0.0,0.0015213381946898687
98,4,0.0,1.0,0.0,0.0,1.0,merger,0.0,0.0015161032779466167
99,4,0.0,1.0,0.0,0.0,1.0,january,0.0,0.001501378817770796
100,5,0.0,1.0,0.0,0.0,1.0,references,0.0,0.005017686034989478
