,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
63,3,1.0,0.0,0.0,0.0,1.0,cyberpunk themes,0.0,0.00945462733810724
64,3,1.0,0.0,0.0,0.0,1.0,law by issue,0.0,0.009401714625378383
65,3,1.0,0.0,0.0,0.0,1.0,cybercrime,0.0,0.008972316115584633
66,3,1.0,0.0,0.0,0.0,1.0,cyberwarfare,0.0,0.008904372889973275
67,3,1.0,0.0,0.0,0.0,1.0,internet ethics,0.0,0.008718513837646689
68,3,1.0,0.0,0.0,0.0,1.0,internet culture,0.0,0.008699589070685946
69,3,1.0,0.0,0.0,0.0,1.0,crimes,0.0,0.00845014412470101
70,3,1.0,0.0,0.0,0.0,1.0,intellectual property law,0.0,0.008372140405432198
71,3,1.0,0.0,0.0,0.0,1.0,telecommunications law,0.0,0.008369444731097256
72,3,1.0,0.0,0.0,0.0,1.0,politics and technology,0.0,0.008302336629647028
73,3,1.0,0.0,0.0,0.0,1.0,criminal law,0.0,0.00747987042312021
74,3,1.0,0.0,0.0,0.0,1.0,data laws,0.0,0.007458412134898488
75,3,1.0,0.0,0.0,0.0,1.0,internet activism,0.0,0.007300935153742616
76,3,1.0,0.0,0.0,0.0,1.0,regulation of technologies,0.0,0.007242677757280361
77,3,1.0,0.0,0.0,0.0,1.0,computing and society,0.0,0.0072336372265497636
78,3,1.0,0.0,0.0,0.0,1.0,human rights by issue,0.0,0.00722851908289384
79,3,1.0,0.0,0.0,0.0,1.0,crime by type,0.0,0.007100732273396914
80,4,1.0,0.0,0.0,0.0,1.0,history of the internet,0.0,0.0069525394766326975
81,4,1.0,0.0,0.0,0.0,1.0,websites by topic,0.0,0.0067073884435598944
82,4,1.0,0.0,0.0,0.0,1.0,entertainment websites,0.0,0.006131185682851091
83,4,1.0,0.0,0.0,0.0,1.0,computing culture,0.0,0.006095231081695087
84,4,1.0,0.0,0.0,0.0,1.0,internet humor,0.0,0.005913494492890881
85,4,1.0,0.0,0.0,0.0,1.0,works by topic,0.0,0.00577804723038222
86,4,1.0,0.0,0.0,0.0,1.0,humour,0.0,0.005512309220342023
87,4,1.0,0.0,0.0,0.0,1.0,media in the united states,0.0,0.005506157117667936
88,4,1.0,0.0,0.0,0.0,1.0,popular culture,0.0,0.005477843730532723
89,4,1.0,0.0,0.0,0.0,1.0,years,0.0,0.005244955563359026
90,4,1.0,0.0,0.0,0.0,1.0,main topic classifications,0.0,0.005217891301346535
91,4,1.0,0.0,0.0,0.0,1.0,cultures,0.0,0.005109418107664269
92,4,1.0,0.0,0.0,0.0,1.0,people,0.0,0.004789923151948063
93,4,1.0,0.0,0.0,0.0,1.0,people by status,0.0,0.004738099002645607
94,4,1.0,0.0,0.0,0.0,1.0,life,0.0,0.004711721233112943
95,4,1.0,0.0,0.0,0.0,1.0,media studies,0.0,0.0046628156180401155
96,4,1.0,0.0,0.0,0.0,1.0,nature,0.0,0.004619856045864249
97,4,1.0,0.0,0.0,0.0,1.0,20th-century births,0.0,0.004619356844942404
98,4,1.0,0.0,0.0,0.0,1.0,victims,0.0,0.004566166458202654
99,4,1.0,0.0,0.0,0.0,1.0,living people,0.0,0.004566166458202654
100,5,1.0,0.0,0.0,0.0,1.0,domain names,0.0,0.043752480917316046
101,5,1.0,0.0,0.0,0.0,1.0,domain name system,0.0,0.042835756934611856
102,5,1.0,0.0,0.0,0.0,1.0,top-level domains,0.0,0.04272076780244218
103,5,1.0,0.0,0.0,0.0,1.0,1 (number),0.0,0.04125346720733095
104,5,1.0,0.0,0.0,0.0,1.0,internet assigned numbers authority,0.0,0.04070299316146046
105,5,1.0,0.0,0.0,0.0,1.0,country code top-level domains,0.0,0.034151585513183626
106,5,1.0,0.0,0.0,0.0,1.0,domain name stubs,0.0,0.029132558442480725
107,5,1.0,0.0,0.0,0.0,1.0,communications by country,0.0,0.026671032887952934
108,5,1.0,0.0,0.0,0.0,1.0,internet stubs,0.0,0.025805225238934845
109,5,1.0,0.0,0.0,0.0,1.0,computer network stubs,0.0,0.02500598128768517
110,5,1.0,0.0,0.0,0.0,1.0,communication stubs,0.0,0.02488924804077351
111,5,1.0,0.0,0.0,0.0,1.0,telecommunications by country,0.0,0.021222241413497944
112,5,1.0,0.0,0.0,0.0,1.0,media by country and type,0.0,0.020797968574732126
113,5,1.0,0.0,0.0,0.0,1.0,science and technology by country,0.0,0.02065715996308219
114,5,1.0,0.0,0.0,0.0,1.0,computer-related introductions by decade,0.0,0.020002160683114414
115,5,1.0,0.0,0.0,0.0,1.0,internet by continent,0.0,0.01993159294408884
116,5,1.0,0.0,0.0,0.0,1.0,product introductions by year,0.0,0.019858064571845278
117,5,1.0,0.0,0.0,0.0,1.0,information technology by country,0.0,0.019652468741862255
118,5,1.0,0.0,0.0,0.0,1.0,wikipedia maintenance,0.0,0.01914167765830969
119,5,1.0,0.0,0.0,0.0,1.0,stub categories,0.0,0.01914167765830969
120,6,1.0,0.0,0.0,0.0,1.0,web software,0.0,0.01585608621211365
121,6,1.0,0.0,0.0,0.0,1.0,software,0.0,0.014447455326185653
122,6,1.0,0.0,0.0,0.0,1.0,web browsers,0.0,0.014031515927383343
123,6,1.0,0.0,0.0,0.0,1.0,hypertext transfer protocol clients,0.0,0.013782423784123593
124,6,1.0,0.0,0.0,0.0,1.0,browsers,0.0,0.013159270718271696
125,6,1.0,0.0,0.0,0.0,1.0,communication software,0.0,0.012785538227990976
126,6,1.0,0.0,0.0,0.0,1.0,web technology,0.0,0.012425453544339498
127,6,1.0,0.0,0.0,0.0,1.0,software by platform,0.0,0.011905271661025367
128,6,1.0,0.0,0.0,0.0,1.0,internet protocol based network software,0.0,0.011897385702556095
129,6,1.0,0.0,0.0,0.0,1.0,web development,0.0,0.01167827946514752
130,6,1.0,0.0,0.0,0.0,1.0,markup languages,0.0,0.011349718382886599
131,6,1.0,0.0,0.0,0.0,1.0,software engineering,0.0,0.0111966153819295
132,6,1.0,0.0,0.0,0.0,1.0,application software,0.0,0.0111110790313698
133,6,1.0,0.0,0.0,0.0,1.0,world wide web consortium standards,0.0,0.011082678546880038
134,6,1.0,0.0,0.0,0.0,1.0,free software,0.0,0.010863020726478219
135,6,1.0,0.0,0.0,0.0,1.0,computer libraries,0.0,0.010731059552226207
136,6,1.0,0.0,0.0,0.0,1.0,software development,0.0,0.010486064692260409
137,6,1.0,0.0,0.0,0.0,1.0,web standards,0.0,0.009955302875215982
138,6,1.0,0.0,0.0,0.0,1.0,computer standards,0.0,0.009702335736583207
139,6,1.0,0.0,0.0,0.0,1.0,software by company,0.0,0.009684750738760645
0,0,0.0,1.0,0.0,0.0,1.0,company,0.0,0.009391359320329895
1,0,0.0,1.0,0.0,0.0,1.0,service,0.0,0.005691252159496414
2,0,0.0,1.0,0.0,0.0,1.0,launched,0.0,0.005266634347285233
3,0,0.0,1.0,0.0,0.0,1.0,inc,0.0,0.005057778021773634
4,0,0.0,1.0,0.0,0.0,1.0,acquired,0.0,0.004902998874958762
5,0,0.0,1.0,0.0,0.0,1.0,announced,0.0,0.004367042704920669
6,0,0.0,1.0,0.0,0.0,1.0,platform,0.0,0.004285639333482336
7,0,0.0,1.0,0.0,0.0,1.0,app,0.0,0.004075962418380323
8,0,0.0,1.0,0.0,0.0,1.0,music,0.0,0.003991242011218666
9,0,0.0,1.0,0.0,0.0,1.0,founded,0.0,0.0035663840913413842
10,0,0.0,1.0,0.0,0.0,1.0,ceo,0.0,0.0032748286103898424
11,0,0.0,1.0,0.0,0.0,1.0,acquisition,0.0,0.003248098439019858
12,0,0.0,1.0,0.0,0.0,1.0,capital,0.0,0.0031845519684025746
13,0,0.0,1.0,0.0,0.0,1.0,sold,0.0,0.003122932119245319
14,0,0.0,1.0,0.0,0.0,1.0,yahoo,0.0,0.0031024154951513967
15,0,0.0,1.0,0.0,0.0,1.0,business,0.0,0.0031005293447591543
16,0,0.0,1.0,0.0,0.0,1.0,april,0.0,0.002992739573026777
17,0,0.0,1.0,0.0,0.0,1.0,products,0.0,0.002990065852055848
18,0,0.0,1.0,0.0,0.0,1.0,ventures,0.0,0.0029837044368197087
19,0,0.0,1.0,0.0,0.0,1.0,october,0.0,0.0029236199442323843
20,1,0.0,1.0,0.0,0.0,1.0,information,0.0,0.005681973731243392
21,1,0.0,1.0,0.0,0.0,1.0,online,0.0,0.005083500717353537
22,1,0.0,1.0,0.0,0.0,1.0,content,0.0,0.004883372912564281
23,1,0.0,1.0,0.0,0.0,1.0,people,0.0,0.004209087503794546
24,1,0.0,1.0,0.0,0.0,1.0,user,0.0,0.004178362235019955
25,1,0.0,1.0,0.0,0.0,1.0,marketing,0.0,0.004008036557278114
26,1,0.0,1.0,0.0,0.0,1.0,advertising,0.0,0.003995036616420339
27,1,0.0,1.0,0.0,0.0,1.0,social,0.0,0.003986656115889152
28,1,0.0,1.0,0.0,0.0,1.0,search,0.0,0.00397261432449112
29,1,0.0,1.0,0.0,0.0,1.0,google,0.0,0.0037889341965117386
30,1,0.0,1.0,0.0,0.0,1.0,search engines,0.0,0.003723515121848744
