country,label_name,tfidf,pmi
4,species,0.04729589378218207,0.3824871483856062
3,wine,0.04604365190216866,0.22838253589052313
2,new york city,0.04085809721618668,0.24476647206005003
1,united states,0.03777132005732272,0.12600001840020714
6,flowering plant,0.0364335289016769,0.17170627534583696
0,organic compound,0.018829255103256975,0.10954635897893183
5,pork,0.018546256314562665,0.05743491890418427
