,country,label_id,label,tfidf,pmi
0,4,932,beer,0.012312261702713325,0.05444602623475302
1,1,618,species,0.011475864451167196,0.04069171468645744
2,0,4909,book,0.010597422554917899,0.0786946661669482
3,0,4729,recipes,0.010237963262222547,0.06692786546614476
4,5,483,company,0.01021778939060217,0.030394624810951912
5,4,1651,brewery,0.008771192831759684,0.048427735002126625
6,3,1598,restaurant,0.008688965544255838,0.023999425470327185
7,2,1072,dish,0.007914702704124667,0.024072595903272098
8,0,5985,cookery,0.007763100647623655,0.08802028367365707
9,4,541,alcohol,0.007471580641426604,0.03980167512495
10,0,10230,tea,0.007350550424754582,0.05672409505533716
11,5,7694,brand,0.007333470932899232,0.026769218606837734
12,0,5607,cookbook,0.007098978959733983,0.06039726276153226
13,0,3774,edition,0.007019778464243051,0.08520464695986231
14,1,1870,fruit,0.006937803793281823,0.025703109267548596
15,1,415,plant,0.006886343680533738,0.026075213869646778
16,4,1424,drink,0.006648782568379126,0.03130641185473561
17,1,5629,leaves,0.006500102760820847,0.0266673749816852
18,4,1311,brewing,0.006415035609944376,0.0383199328330643
19,1,6210,seeds,0.006399159314559134,0.027224539469735114
20,5,410,products,0.006151105071319552,0.022719331890424986
21,0,2895,chinese,0.006057763547651802,0.03866174317413492
22,0,1865,published,0.0060463329996555135,0.05551446144934767
23,0,3845,english,0.005972492665155232,0.053569996950246175
24,1,2585,tree,0.005942884504447117,0.026069729019962736
25,4,24875,abv,0.00586469785223722,0.04028167783055286
26,4,529,wine,0.005634038396300092,0.023743643337512835
27,4,1414,ale,0.00562487499170752,0.03781046303498018
28,2,3394,meat,0.0055885850236902035,0.016969147443877723
29,0,9638,cookery book,0.0054920183709938775,0.07942885019997552
30,2,4932,cooked,0.005281020066337031,0.01761928846304877
31,1,6048,cultivars,0.005270424810501316,0.023617629304232418
32,4,25111,lager,0.005223934527834427,0.036272308860070816
33,1,6198,flowers,0.005151575887787391,0.023466457101643343
34,2,1618,served,0.004998705005515339,0.016440307632615465
35,4,532,malt,0.004869001396849805,0.0335335273500003
36,2,5344,cuisine,0.0048273154923417355,0.016021856012423445
37,6,563,grapes,0.004719173895134635,0.023167506790334205
38,1,285,genus,0.004626986822777997,0.02187070530400226
39,2,533,rice,0.004620208332081578,0.015474918666780546
40,2,4774,sauce,0.004551768078700933,0.015454075256238986
41,1,4254,cultivated,0.004491534512744627,0.020795759330080495
42,2,4213,bread,0.0044632882443317356,0.014765497641859223
43,2,5431,cheese,0.004352356951660859,0.01450204512892952
44,2,479,prepared,0.004155526231353272,0.014296507747983996
45,3,486,opened,0.004115033057934774,0.013071313946301844
46,6,19822,vineyards,0.0040572080036284115,0.021115934996570565
47,5,7230,stores,0.004043055364468609,0.016630322726242826
48,5,1719,business,0.0040428440694908335,0.015798688794756252
49,5,18304,acquired,0.004025582887344337,0.017789188717038783
50,3,6009,menu,0.00401570682327551,0.01304216467803074
51,3,2526,locations,0.003798438340296927,0.01211613261853316
52,3,269,chain,0.003754614275020312,0.011806356655727481
53,3,7032,chef,0.003746745665430525,0.012146681618749669
54,6,3204,diet,0.003695819567656204,0.018115856800336495
55,6,319,food,0.0036828752114147975,0.014059427850613706
56,6,1179,proteins,0.0036361818939079807,0.019206876857977822
57,5,17747,coca cola,0.003503767660272547,0.015650900169675182
58,5,7595,announced,0.0034625604219971897,0.014947137302245473
59,5,353,market,0.003448386147407604,0.014735389381841513
60,3,2130,street,0.0034308410740546587,0.011157401106370857
61,5,1668,sales,0.0034075484101252804,0.014693077847837067
62,6,3615,animals,0.003339927263841899,0.01719891852131714
63,3,7553,building,0.0032882473780612123,0.010763627816762841
64,6,6815,intake,0.003249726420154234,0.017649350984001624
65,6,3,acid,0.0031391167982775976,0.01614011604245387
66,6,20,water,0.0031177088338897145,0.013107676230141802
67,6,372,process,0.003112914468080519,0.015305459601539105
68,3,1703,bar,0.00300106559864634,0.009626615149172566
69,3,25480,franchise,0.0027387440945897744,0.009020175906480429
