article_id,label_id
35,467
36,468
36,469
36,470
36,471
36,472
36,473
36,474
36,475
36,476
36,477
36,478
36,479
36,480
36,481
36,482
36,483
36,484
36,485
36,486
36,487
36,488
36,489
36,490
36,491
36,492
36,493
36,494
36,495
36,496
36,497
36,498
36,499
36,499
37,500
37,501
37,502
38,503
38,504
38,505
38,242
38,506
38,41
38,507
38,508
38,509
38,510
38,448
38,511
38,512
38,243
38,513
38,514
38,515
38,516
38,517
38,518
38,519
38,246
38,520
38,521
38,522
38,235
38,34
38,523
39,524
39,241
39,242
39,243
39,525
39,244
39,526
39,527
39,528
39,128
39,529
39,530
39,243
39,531
39,532
39,246
39,533
39,517
39,534
39,535
39,536
39,522
39,532
39,537
39,538
39,539
39,540
39,541
39,542
39,543
39,544
39,545
39,546
39,547
39,548
39,549
39,550
39,551
39,552
39,553
39,554
39,555
39,556
39,557
39,558
39,559
40,560
40,235
40,561
40,562
40,563
40,564
40,347
40,565
40,566
40,567
40,568
40,569
40,548
40,549
40,570
40,538
40,571
40,572
40,573
40,574
41,575
41,576
41,577
41,243
41,335
41,578
41,579
41,580
41,581
41,582
41,583
41,584
41,585
41,586
41,587
41,588
41,589
41,590
41,591
41,592
41,593
41,594
41,586
41,595
41,596
41,597
41,598
41,599
41,600
41,601
41,580
41,602
41,603
41,604
41,605
41,606
41,607
41,608
41,87
41,527
41,609
42,610
42,611
42,612
42,613
42,335
42,614
42,139
42,462
42,615
42,616
42,617
42,618
42,619
42,620
42,621
43,622
43,623
43,624
43,625
43,626
43,627
43,31
43,628
43,629
43,630
43,631
43,632
43,633
43,634
43,635
43,636
43,637
43,638
43,639
43,640
43,641
43,642
43,643
44,644
44,645
44,646
44,88
44,647
44,648
44,299
44,649
44,650
44,651
44,652
44,653
44,654
44,655
44,656
44,657
44,658
44,659
44,312
45,660
45,661
45,662
45,663
45,664
45,665
45,666
45,667
46,574
46,668
46,669
46,670
46,671
46,672
46,673
46,674
46,675
46,676
46,677
46,678
46,679
46,680
46,681
46,682
47,683
47,684
47,685
47,686
47,687
47,688
47,688
47,689
47,690
47,691
47,689
47,692
47,693
47,694
47,695
47,696
47,697
47,698
48,699
48,700
48,122
48,7
48,7
48,701
48,32
48,702
49,703
49,704
49,705
49,524
49,706
49,707
49,708
49,709
49,710
49,538
49,711
49,712
49,713
49,7
49,714
49,715
49,712
49,716
50,717
50,718
50,719
50,720
50,12
50,721
50,722
50,723
50,724
50,725
51,527
51,640
51,73
51,726
51,727
51,728
51,729
51,730
51,731
51,732
51,733
52,734
52,735
52,736
52,737
52,738
52,739
52,740
52,741
52,382
52,742
52,743
52,744
52,745
52,746
52,747
52,299
52,748
53,749
53,750
53,751
53,752
53,753
53,754
53,755
53,756
53,757
54,758
54,759
54,334
54,760
54,761
54,124
54,762
54,299
55,763
55,764
55,765
56,766
56,767
56,768
56,769
56,770
56,771
56,772
56,773
56,774
56,775
56,776
56,770
56,777
56,778
56,779
56,780
56,781
58,782
58,783
58,613
58,784
58,785
58,786
58,787
58,788
58,22
58,789
60,790
60,717
60,723
60,791
60,792
60,793
60,794
60,795
60,796
60,797
60,798
60,799
60,800
60,801
60,802
60,723
60,803
60,723
60,804
60,805
60,34
60,806
61,807
61,808
61,809
61,810
61,811
61,807
61,812
61,813
61,809
61,814
61,810
61,815
61,816
61,817
61,811
61,818
61,819
61,820
61,821
62,822
62,823
62,824
62,825
62,826
62,827
62,828
62,829
62,830
62,831
62,832
62,833
62,759
62,834
63,835
63,836
63,345
63,837
63,838
63,839
63,840
63,841
63,842
63,843
63,844
63,845
63,846
63,847
63,848
63,849
63,850
64,851
64,852
64,853
64,854
66,787
66,855
66,856
66,857
66,858
66,859
66,152
66,860
66,861
66,152
66,862
66,863
66,152
66,152
66,864
66,865
66,866
66,867
67,73
67,868
67,79
67,869
67,80
67,604
67,870
67,871
67,872
67,873
67,874
67,875
67,876
67,877
67,878
67,333
67,876
67,84
67,879
67,880
68,881
68,882
68,883
68,884
68,885
68,886
68,887
68,888
68,889
68,890
68,462
68,891
68,634
68,892
68,893
68,894
68,895
68,896
68,897
68,898
68,899
68,900
68,901
68,902
69,903
69,904
69,41
69,157
69,905
69,906
69,881
69,907
69,908
69,909
69,910
69,911
69,912
69,406
69,913
69,914
69,915
69,906
69,916
69,905
69,917
69,918
69,919
69,920
69,921
69,922
69,923
69,924
69,925
69,926
70,927
70,928
70,929
70,930
70,41
70,931
70,932
70,928
70,933
70,934
70,935
70,936
70,937
70,938
70,939
70,940
70,941
70,942
70,34
70,576
71,943
71,186
71,225
71,944
71,945
71,946
71,947
71,948
71,949
71,950
71,951
71,952
71,953
71,954
71,955
71,223
71,152
72,956
72,957
72,958
72,878
72,959
72,84
72,960
72,961
72,325
72,471
72,962
72,963
72,964
72,965
72,966
72,89
72,603
72,335
72,585
72,586
73,967
73,968
73,604
73,969
73,970
73,971
73,972
73,973
73,974
73,975
73,976
73,977
74,978
74,242
74,979
74,980
74,981
74,982
74,983
74,984
74,985
74,986
74,987
74,988
74,989
74,990
74,991
74,992
74,993
75,994
75,995
75,996
75,997
75,998
75,999
75,1000
75,1001
75,252
75,1002
75,1003
75,749
75,1004
75,1005
75,1006
75,1007
75,576
75,1008
75,1009
75,1010
75,1011
75,1012
75,1013
75,1014
75,1015
75,1016
75,1017
75,1018
75,1019
75,1020
76,1021
76,1022
76,1023
76,1024
76,1025
76,1026
76,1027
76,1028
76,1029
76,1030
76,1031
76,1032
76,1033
76,1034
76,1035
76,1036
76,1037
76,1038
76,1039
76,1040
76,1041
76,1042
76,1043
76,1044
76,1045
76,1046
76,1047
76,1048
76,1030
76,1049
76,1050
76,1051
76,1052
76,1053
76,1054
76,1055
76,1056
76,1057
76,1058
76,1059
76,968
76,7
76,555
76,1060
77,1061
77,1062
77,1063
77,1064
77,1065
77,1066
77,296
77,241
77,1067
77,1068
77,1069
77,1063
77,1070
77,1071
77,5
77,1072
77,128
77,1073
78,1074
78,1075
78,1076
78,1077
78,1078
78,1079
78,1075
78,1080
78,574
78,1081
78,1082
78,1083
78,1084
78,1074
78,1085
78,1086
78,1087
78,1088
78,1089
78,1090
78,1091
78,1092
78,865
78,1093
78,243
79,128
79,1094
80,1095
80,1096
80,1097
80,1098
80,1099
80,314
80,1100
80,1101
80,1102
80,1103
80,1104
80,1105
80,1106
80,1107
80,1108
80,1109
80,73
80,1110
80,1111
80,1112
80,873
80,871
80,1113
80,74
80,314
80,1095
80,1096
80,1097
80,1098
80,1114
80,1115
80,1100
80,1116
80,1117
80,1101
80,1118
80,732
80,1119
80,1120
80,1121
80,1122
80,1123
80,87
80,1124
80,9
80,88
80,9
80,1125
80,86
80,463
80,677
80,1126
80,727
80,1127
80,727
80,1128
81,786
81,1129
81,1130
81,586
81,1131
81,1132
81,1133
81,1134
81,1135
82,1136
82,1137
82,458
82,1138
82,84
82,1139
82,1140
82,1141
82,1142
82,1143
82,1144
82,1145
82,1146
82,81
83,1147
83,1148
83,1149
83,1150
83,240
83,1151
83,18
83,1152
83,1153
83,1154
83,1155
83,1156
83,1157
83,1158
83,473
83,1159
83,1160
83,1161
83,1153
83,1161
83,1162
83,1163
84,1164
84,1165
84,1166
84,1167
84,1168
84,1169
85,1170
85,1171
85,1172
85,1173
85,87
85,1174
85,1175
85,787
85,1176
85,1177
85,1178
85,615
85,1179
85,261
85,1180
85,726
86,1181
86,186
86,235
86,749
87,1182
87,527
87,1183
87,1184
87,527
87,831
87,830
87,142
88,1185
88,73
88,527
88,759
88,1186
88,871
88,873
88,831
88,830
88,1187
88,613
88,726
88,1188
88,1189
88,1190
88,1120
88,1116
88,1191
88,1192
88,368
88,1193
88,1127
88,1128
88,1194
88,1195
88,1196
88,1197
88,1198
89,1199
89,613
89,1200
89,527
89,1201
89,1202
89,1203
89,1204
89,1205
89,613
89,1206
89,830
89,831
89,315
89,1207
89,1208
89,1187
89,1209
89,527
89,1210
90,1211
90,1212
90,527
90,892
90,613
90,759
90,873
90,830
90,831
90,1213
90,1202
90,1203
90,1200
90,1214
90,1215
90,1216
90,1217
90,1218
90,1219
90,1220
91,1221
91,527
91,1222
91,1223
92,1224
92,527
92,204
92,206
92,1225
92,1226
92,1227
92,1228
92,309
92,527
92,959
92,312
92,1229
92,1230
92,603
92,1231
92,206
92,1232
92,1233
92,1234
92,1235
92,210
94,242
94,108
94,1236
94,240
94,573
94,1237
94,1238
94,122
94,1239
94,1240
94,1241
94,1242
94,256
94,628
95,1106
95,77
95,1243
95,1244
95,974
95,1245
96,1148
96,698
96,1246
96,1247
98,122
98,1248
98,240
98,186
98,571
98,32
98,1249
98,772
98,1250
98,1251
98,1141
98,125
98,1252
98,1253
98,1254
98,527
98,240
98,186
98,1255
98,1256
98,1257
98,1258
98,1259
98,240
99,885
99,1260
99,1261
99,102
99,527
99,1262
99,1263
99,1264
99,1265
99,1266
99,1267
99,1268
99,84
99,1269
99,1270
99,1271
100,1272
100,1273
101,331
101,73
101,87
101,759
101,334
101,1274
101,1275
101,1276
101,1277
101,87
101,1278
101,648
101,463
101,1279
101,727
101,830
101,831
101,1280
101,1281
101,873
101,1282
101,1283
101,1284
101,1285
101,1286
101,1287
101,1099
101,1288
101,1289
101,1290
101,1291
101,832
101,1292
101,1293
101,1294
101,1295
101,1296
101,1297
101,726
101,1298
101,1299
101,1300
101,1301
102,1302
102,1303
102,1304
102,462
102,1305
102,892
102,1306
102,1307
102,1308
103,1309
103,718
103,1310
103,1311
103,688
103,1309
103,689
103,1312
103,1313
103,1314
103,1315
104,697
104,1316
104,460
104,1317
104,1318
104,8
104,22
104,1319
104,1320
104,905
104,230
104,1321
104,697
104,689
104,1322
104,1323
104,462
104,1324
104,1325
104,1326
104,518
104,1327
104,1328
104,1329
104,1330
104,1331
104,1332
104,1333
105,1147
105,1334
105,1335
105,1336
107,210
107,1337
107,1338
107,1339
107,1310
107,1340
107,1341
107,1342
107,688
107,1343
107,688
108,1344
108,41
108,1345
108,1346
108,1347
108,1345
108,1348
109,41
109,1349
109,1350
109,1351
109,595
109,1210
109,868
109,1352
109,1353
109,1354
109,1355
109,1356
109,210
109,560
109,1357
109,1358
110,223
110,41
110,1359
110,1359
110,1360
110,1361
110,1362
110,1363
110,1364
110,1365
110,1366
111,1367
111,614
111,41
111,627
111,970
111,913
111,1368
111,1369
111,1370
111,1371
111,1372
111,1373
111,1374
111,1375
111,1376
111,1302
111,1377
111,163
111,1378
112,41
112,1379
112,290
112,1380
112,1350
112,1381
112,157
112,1382
112,673
112,1383
112,1384
112,1385
113,1386
113,1387
113,1388
113,1389
113,1390
113,1391
113,1392
113,1393
113,1394
113,79
113,1395
113,84
113,786
113,613
113,22
113,73
113,1396
113,1397
113,1398
113,1399
113,1400
113,1401
113,1402
113,603
113,1403
113,1404
113,1405
113,1406
113,627
113,1407
113,1408
113,1409
113,1410
113,1411
113,310
113,1412
113,1413
113,1414
113,1415
113,1416
113,1417
113,1418
113,1419
113,627
114,1072
114,1420
114,1421
115,571
115,1422
115,1423
115,1424
115,1425
115,482
115,1426
115,1427
115,1428
115,1429
115,1430
115,1431
115,1432
115,41
115,857
115,1310
115,1433
115,782
115,1426
115,1434
115,1435
115,1436
116,1437
116,634
116,627
116,883
116,1438
116,1439
116,1440
116,1441
116,1442
117,1443
117,1444
117,1445
117,1446
117,1447
117,1448
117,1449
117,1450
117,84
117,871
117,1451
117,1452
117,1453
117,1454
117,1121
117,527
117,1455
117,1456
117,1457
117,1458
117,1459
117,1460
117,1461
117,1462
117,333
117,1463
118,1464
118,1350
118,1465
118,1466
118,1467
118,1468
118,1469
118,1470
118,1471
118,1472
118,1473
118,1467
118,1474
118,460
118,1475
118,1476
118,1477
118,1478
118,1479
118,1480
119,1481
119,1482
119,1483
120,1484
120,128
120,1485
120,1486
120,1487
120,1488
120,482
120,1489
120,1490
120,1491
120,1492
120,255
120,256
120,1493
120,1494
120,1493
120,1495
121,1496
121,1497
121,869
121,1498
121,1499
121,1500
121,1498
121,1501
121,1502
121,1503
121,79
121,869
122,1504
122,1505
122,1506
122,1507
122,1508
122,438
122,12
122,1509
122,1510
122,12
122,789
122,1511
123,1512
123,1513
123,1192
123,1514
123,1515
123,1516
123,73
123,87
123,1293
123,1517
123,830
123,831
123,873
123,1518
123,1519
123,1520
123,88
123,1521
123,1522
123,1512
123,1513
123,1523
123,1189
123,1192
123,1524
123,873
124,73
124,84
124,41
124,614
124,1525
124,1526
124,1527
124,1528
124,7
124,759
124,1529
124,87
124,77
124,331
124,1530
124,1531
124,1532
124,653
124,1533
124,1534
124,1535
124,86
124,88
125,333
125,463
125,1536
125,1110
125,1111
125,1537
125,1279
125,1538
125,1539
125,1540
125,1100
125,1541
126,144
126,1542
126,1543
126,41
126,1544
126,223
126,1545
126,855
126,1062
126,1546
126,1547
126,857
126,1548
126,93
126,94
126,1549
126,1550
126,154
126,153
126,1551
126,1552
127,943
127,944
127,87
127,1553
127,759
127,1554
127,1555
127,830
127,1291
127,831
127,873
127,1285
127,1517
127,1209
127,1556
128,1462
128,1557
128,1558
128,403
128,1559
128,1560
128,1561
128,1562
128,1563
128,1564
128,1565
128,644
128,1566
129,73
129,759
129,830
129,831
129,873
129,871
129,334
129,1567
129,1568
129,1569
129,1189
129,1192
129,1523
129,732
129,1570
129,1571
129,1572
129,1573
129,1574
129,1575
129,1576
130,571
130,1577
130,1578
130,1579
130,1580
130,1581
130,1582
130,242
130,1583
130,1584
130,299
130,514
130,1585
130,1283
131,1586
131,1587
131,1223
131,1588
131,1135
131,1589
132,1590
132,1591
132,1592
132,1593
132,986
132,1594
132,514
132,34
132,1283
132,1595
132,1596
133,1597
134,1598
134,878
134,956
134,1598
134,1599
134,1600
134,1601
134,41
134,1310
134,1602
134,1603
134,1602
134,1604
134,1603
135,1211
135,1025
135,1605
135,1606
135,1607
135,15
135,32
135,1608
135,1609
135,1610
135,230
135,1611
135,1601
136,1612
136,1613
136,1614
136,1615
136,1616
136,363
136,677
136,1617
136,1618
136,1619
136,1620
136,1621
136,1622
136,1623
136,1621
136,1624
136,1614
136,1625
137,1626
137,1627
137,1628
137,1629
137,246
137,31
137,242
137,1630
137,1631
137,576
137,1632
137,299
137,1633
137,1634
137,1635
137,1636
137,1637
137,1638
137,1639
137,1640
137,1641
137,1642
137,1643
137,1644
137,1645
137,1646
137,1647
137,1648
137,1649
137,1650
137,1651
137,1652
137,28
137,1653
137,1654
137,1655
137,1640
138,1656
138,1657
138,968
138,1658
138,1659
138,1660
138,1661
138,1662
138,1438
138,1663
138,1664
138,1665
138,1666
138,1667
138,1668
138,163
139,474
139,1669
139,1670
139,1671
139,32
139,571
139,574
139,262
139,32
139,1672
139,479
139,478
139,1673
139,1674
139,1675
139,651
139,1676
139,1677
139,1678
139,1679
139,1674
139,1680
139,518
139,515
140,290
140,1681
140,827
140,1682
140,1683
140,1310
140,1684
140,1062
140,1685
141,1686
141,1687
141,41
141,399
141,1688
141,1689
141,84
141,230
141,644
141,1690
141,79
141,1229
141,1416
141,1691
141,1456
141,1692
141,1693
141,1456
141,644
142,1229
142,1694
142,1695
142,1462
142,77
142,1696
142,1697
142,1698
142,1699
142,1700
142,73
142,656
142,88
142,727
142,652
142,1282
142,1292
142,1701
143,956
143,1702
143,1122
143,726
143,1703
143,1704
143,1705
143,1110
143,1279
143,1538
143,1110
143,1706
144,571
144,1707
144,998
144,1708
144,1709
144,1710
144,1710
144,256
144,299
144,1711
144,299
145,1712
145,1713
145,1714
145,1715
145,1716
145,1717
146,1718
146,1719
146,1720
146,571
146,1721
146,462
146,1722
146,1723
146,1722
146,87
146,5
146,1724
146,1725
146,1726
146,34
146,1727
146,5
146,1728
146,1729
146,1730
146,34
146,87
147,1731
147,1732
147,1733
147,1734
147,1735
147,1736
147,1737
147,1738
147,1739
147,1740
147,1206
147,1296
147,1297
147,1741
147,1733
147,1742
147,1743
148,1744
148,1745
148,1746
148,551
148,210
148,1747
148,1748
148,1749
148,1001
148,1750
148,1751
148,1752
148,1753
148,128
148,1754
148,1755
148,1756
148,1757
149,1744
149,84
149,22
149,1758
149,1759
149,1171
149,1760
149,933
149,1761
149,1762
149,1763
149,1764
149,1765
149,1766
149,1767
149,128
149,1768
149,1769
149,1770
149,1771
149,128
149,1772
149,7
150,1773
150,1774
150,1775
151,1776
151,1777
151,1778
151,1779
151,1780
151,1777
151,1587
151,1781
151,29
151,786
151,1782
151,1783
152,1025
152,1784
152,1785
152,1786
152,1787
152,1788
152,1789
152,759
152,873
152,871
152,831
152,1291
152,830
152,829
152,1790
152,1791
152,1792
152,1793
152,1794
152,1795
152,824
152,1796
152,1797
152,705
152,1798
153,1799
153,1800
153,1801
153,7
153,1802
153,1803
153,1804
153,1805
153,1806
153,1807
154,1808
154,1809
154,1801
154,1810
154,1811
154,1812
154,186
154,771
154,1813
154,1814
154,1815
154,1816
154,1817
154,1818
154,1819
154,1820
154,209
154,331
154,1821
154,1822
154,1823
154,1824
154,1825
154,1826
154,1827
154,1810
154,1828
154,1829
154,1830
154,1831
154,1809
154,1832
154,1833
154,1834
154,1835
154,1836
154,1837
154,1838
154,1839
154,1840
154,1841
154,1842
154,1843
154,873
154,1844
154,74
154,1845
154,1846
155,1847
155,34
155,1848
155,1849
155,1850
155,1851
155,1852
155,1853
155,1854
155,1855
155,1856
156,1857
156,68
156,44
156,1858
156,1859
156,1860
156,1861
156,1862
156,1863
156,1864
156,1865
156,1866
156,1867
156,1868
156,1869
156,1870
157,1871
157,186
157,1872
157,1873
157,1874
157,1875
157,1876
157,612
157,1877
157,1473
157,1878
157,1473
157,1473
157,256
157,256
158,1757
158,1879
158,1880
158,1881
158,1882
158,1883
158,1884
158,1885
158,1886
158,1887
158,1888
158,1889
158,1890
158,1891
158,1892
158,851
158,1893
158,1894
159,1895
159,240
159,1896
159,814
159,1897
160,1898
160,1899
160,1483
160,1900
160,1901
160,1902
160,1584
160,1903
160,1904
160,1905
160,1906
160,1483
160,1907
160,1908
160,1909
160,1910
160,1911
160,855
160,1902
160,1912
160,1913
160,1914
160,1915
160,1483
160,1912
160,1916
160,1917
160,1918
160,338
160,1919
161,1920
161,1921
161,1922
161,215
161,1923
161,1924
161,1925
161,1926
161,1927
161,1928
162,1929
162,1930
162,1931
162,1932
162,1933
162,1934
162,1935
162,128
162,1936
162,1937
162,1938
162,1489
162,1939
162,1940
162,1941
162,1942
162,1943
162,1944
162,1945
162,1946
162,1947
162,1948
162,1949
162,1950
162,1951
162,1952
162,1953
162,1954
162,1955
162,1956
162,1957
162,1958
162,1959
162,1960
162,1961
163,1962
163,1963
163,1964
163,1965
163,1966
163,460
164,1967
164,295
164,1439
164,1968
164,1969
164,102
164,299
164,1970
164,1545
164,1302
164,906
164,1971
164,905
164,1972
164,1545
164,1973
164,1974
164,1975
164,1279
164,1976
164,368
164,1977
164,1978
164,1369
165,857
165,1979
165,1980
165,1981
165,1982
165,1983
165,1984
165,1985
165,1986
165,1987
165,1988
165,1989
165,1990
165,857
165,1991
165,1992
165,1993
165,1994
166,1995
166,1996
166,627
166,1997
166,672
166,462
166,1726
166,1998
166,1999
166,73
166,223
166,2000
166,2001
166,2002
166,2003
166,2004
166,2005
166,2006
166,2007
166,2008
166,2009
166,2010
166,2011
166,2012
166,2013
166,2014
166,2008
166,2015
166,2016
166,2017
166,2018
166,2019
166,2020
166,2006
166,2021
166,2022
166,463
166,2023
166,86
167,257
167,2024
167,2025
167,2026
167,2027
167,2028
167,2029
167,2027
167,2030
167,256
168,2031
168,2032
168,433
168,47
168,2033
168,439
168,433
169,22
169,73
170,2034
170,2035
170,2036
170,2037
170,2038
170,670
170,962
170,2039
170,460
170,2040
170,2041
170,2042
170,2043
170,2044
170,2045
170,2046
170,2044
171,2047
171,2048
172,2049
172,41
172,2050
172,2051
172,2052
172,2053
172,2054
172,2055
172,855
172,2056
172,2057
173,2058
173,2059
173,960
173,2060
173,2061
173,2062
173,2063
173,2064
173,2065
173,2066
173,2067
173,2068
173,124
173,2069
173,2070
173,2071
173,2072
173,2073
173,2074
173,2075
173,585
173,31
173,2076
173,2077
173,2078
173,2079
173,2080
173,2081
173,2082
173,844
173,2083
174,2084
174,84
174,41
174,2085
174,2086
174,186
174,1872
174,571
175,2087
175,84
175,2088
175,1778
175,2089
175,1779
175,2090
175,2091
175,22
175,1273
175,79
175,2092
175,2093
176,2094
176,41
176,2095
176,408
176,2096
176,2097
176,2098
176,2099
176,2100
176,2101
176,2102
176,2103
176,2104
176,2105
176,545
176,2106
176,2107
176,2108
176,1620
176,2109
176,2110
176,7
176,2111
176,2112
176,2113
176,2114
176,2115
176,2116
176,2117
176,2118
176,2119
176,2120
176,2121
176,1620
176,2122
176,2123
176,2124
176,2125
176,2126
176,299
176,2108
176,2127
176,2128
177,22
177,2129
177,2130
177,2131
177,1135
177,1777
178,2132
178,84
178,79
178,73
178,463
178,2133
178,2134
178,80
178,2135
178,88
178,2136
178,2137
178,1282
178,2138
178,2139
179,2140
179,2141
179,2142
179,2143
179,2144
179,2145
179,2146
179,2147
180,2148
180,22
180,2149
180,73
180,2150
180,2151
180,2152
180,2153
180,2154
180,325
180,2155
180,1176
180,640
180,2156
180,102
180,961
180,2157
180,2158
180,2159
180,2160
180,2161
180,2162
180,2163
180,2164
180,2165
181,290
181,2166
181,2167
181,1344
181,2168
181,1247
181,2169
181,2170
181,2171
181,2172
181,2173
181,2174
181,38
181,2175
181,2176
181,2177
181,2178
181,2179
181,2180
181,2181
181,2182
181,2183
181,1975
181,2184
181,395
181,2185
181,2186
181,2187
181,2188
181,2189
181,693
181,2190
181,2191
181,2192
182,2193
182,2194
182,615
182,84
182,32
182,2195
182,2196
182,119
182,2197
182,2198
182,103
182,117
182,2199
182,2200
182,2201
182,2202
182,366
182,2203
182,2204
182,2205
182,2152
182,2206
182,377
182,1493
182,2207
182,2208
182,2209
182,128
182,2210
182,7
183,2211
183,2212
183,2213
183,2214
183,2215
183,2216
183,2217
184,2150
184,2218
184,2219
184,2220
184,2221
184,77
184,1462
184,41
184,2222
184,2223
184,1418
184,1221
184,2224
184,2225
185,2226
185,2227
185,2228
186,2229
186,2230
186,2231
186,2228
186,84
186,786
186,2232
186,2233
186,2228
186,612
187,2234
187,2235
187,993
187,2236
187,2237
187,2238
187,527
187,575
187,2239
187,2240
187,963
187,2241
187,2242
187,752
187,2243
187,2244
187,2245
187,2246
187,2247
187,2248
187,2249
187,2250
187,5
187,2251
187,2108
187,2252
187,2253
187,2254
187,2255
187,32
187,855
187,2256
187,2257
187,2258
188,2259
188,2129
188,2260
188,2007
188,2261
188,2262
188,1620
188,7
188,2263
189,2264
189,2156
189,2265
189,2266
189,894
189,2267
189,2268
189,2267
189,2269
189,2270
189,2271
189,2272
189,2273
189,2274
189,2275
189,2276
189,2267
189,894
190,43
190,2277
190,2278
190,2279
190,2280
191,41
191,42
191,2281
191,2282
191,2283
191,2284
192,43
192,439
193,42
193,2285
193,2286
193,292
193,2287
193,2288
193,2289
193,2033
194,2290
194,2291
194,47
194,574
194,527
194,2033
195,429
195,43
195,435
195,2292
195,2293
195,2294
196,2295
196,2296
196,723
196,2297
196,2298
196,73
196,2299
196,1459
196,2300
196,723
196,2301
197,41
197,429
197,43
197,435
197,574
197,43
197,2302
197,2303
197,2304
197,2305
197,2306
197,434
197,67
197,2307
197,2308
197,2309
198,41
198,42
198,571
198,2302
198,2305
198,2310
198,2033
199,2311
