,article_id,label_id,tfidf
0,0,0,0.01861399887764814
1,364,0,0.01861399887764814
2,420,0,0.01861399887764814
3,530,0,0.01861399887764814
4,555,0,0.01861399887764814
5,655,0,0.01861399887764814
6,816,0,0.01861399887764814
7,1786,0,0.01861399887764814
8,2576,0,0.01861399887764814
9,2592,0,0.01861399887764814
10,2648,0,0.01861399887764814
11,2733,0,0.01861399887764814
12,2869,0,0.01861399887764814
13,3468,0,0.01861399887764814
14,3732,0,0.01861399887764814
15,3840,0,0.01861399887764814
16,3846,0,0.01861399887764814
17,3847,0,0.01861399887764814
18,3850,0,0.01861399887764814
19,3852,0,0.01861399887764814
20,3855,0,0.01861399887764814
21,3942,0,0.01861399887764814
22,3943,0,0.01861399887764814
23,3963,0,0.01861399887764814
24,4148,0,0.01861399887764814
25,4291,0,0.01861399887764814
26,4935,0,0.01861399887764814
27,0,1,0.01263200013607078
28,364,1,0.01263200013607078
29,379,1,0.01263200013607078
30,456,1,0.01263200013607078
31,570,1,0.01263200013607078
32,700,1,0.01263200013607078
33,710,1,0.01263200013607078
34,711,1,0.01263200013607078
35,761,1,0.01263200013607078
36,1786,1,0.01263200013607078
37,2576,1,0.01263200013607078
38,3732,1,0.01263200013607078
39,3846,1,0.01263200013607078
40,3847,1,0.01263200013607078
41,3943,1,0.01263200013607078
42,3963,1,0.01263200013607078
43,4291,1,0.01263200013607078
44,0,2,0.0008584702564303362
45,0,3,0.0017410207498262371
46,0,3,0.0017410207498262371
47,0,4,0.0017410207498262371
48,0,4,0.0017410207498262371
49,0,5,0.0008835987288525936
50,0,6,0.0008835987288525936
51,0,7,0.004184724293853943
52,0,7,0.004184724293853943
53,570,7,0.004184724293853943
54,2125,7,0.004184724293853943
55,3847,7,0.004184724293853943
56,0,8,0.0008835987288525936
57,0,9,0.0008835987288525936
58,0,10,0.0017410207498262371
59,3835,10,0.0017410207498262371
60,0,11,0.0017410207498262371
61,559,11,0.0017410207498262371
62,0,12,0.0008835987288525936
63,0,13,0.0008835987288525936
64,0,14,0.005555699675179745
65,1392,14,0.005555699675179745
66,1739,14,0.005555699675179745
67,1999,14,0.005555699675179745
68,2124,14,0.005555699675179745
69,2187,14,0.005555699675179745
70,4289,14,0.005555699675179745
71,0,15,0.01263200013607078
72,175,15,0.01263200013607078
73,403,15,0.01263200013607078
74,554,15,0.01263200013607078
75,664,15,0.01263200013607078
76,784,15,0.01263200013607078
77,806,15,0.01263200013607078
78,865,15,0.01263200013607078
79,2187,15,0.01263200013607078
80,3085,15,0.01263200013607078
81,3790,15,0.01263200013607078
82,3963,15,0.01263200013607078
83,3971,15,0.01263200013607078
