,country,label_id,label,tfidf,pmi
0,2,210,lead,0.014366247077176608,0.04577844050716679
1,2,209,health,0.014326257603602805,0.04555914258856959
2,2,206,acid,0.014310116997715618,0.04471955744421767
3,2,207,need,0.014296384728199496,0.044960622450728085
4,2,211,develop,0.014275524603431547,0.04608982241083693
5,2,208,consume,0.01426524528876384,0.04500770343715044
6,2,205,source,0.013621018566848862,0.038165303647259834
7,2,204,report,0.013567566034277723,0.03775008706563688
8,2,203,low,0.013523121275723533,0.03752479242188207
9,2,202,system,0.013481768454660077,0.03736025510241096
10,1,122,home,0.012038647167603528,0.029505083742740884
11,6,179,range,0.01174693820746834,0.029166369182348925
12,6,178,occur,0.01165180301387364,0.028921787470127972
13,6,177,shell,0.011604565495680688,0.028801028441025143
14,6,176,female,0.01150296052064435,0.028542812323967676
15,6,175,male,0.011456404487624604,0.028425190844610666
16,6,174,catch,0.011402355838011033,0.028289185146789565
17,6,173,aquaculture,0.011348591549387568,0.02815447474132866
18,6,172,body,0.011292474016752927,0.02801435693256805
19,6,171,breed,0.01121658526857475,0.02782634111422867
20,6,170,land,0.011163795894331136,0.027696224622712567
21,1,87,form,0.011033664248370071,0.026386650045513008
22,3,127,run,0.010976795951121608,0.02878835252336049
23,1,86,bacon,0.010973494819509315,0.0262394874791499
24,3,212,chemical,0.010946134031228892,0.028800038939000013
25,1,84,canada,0.01090666815394447,0.026078673459870128
26,3,213,vitamin,0.010870719628599462,0.028840981641628616
27,1,83,sweet,0.010869490291006315,0.025989589305700684
28,1,82,spice,0.010847267004969723,0.025936702401922095
29,1,81,chicken,0.010803278753752033,0.025832154054987913
30,3,217,vine,0.010756914931860014,0.03045140304452174
31,3,216,french,0.010755879955085937,0.030397413917960435
32,1,80,meal,0.010737676170173295,0.025676902377862774
33,0,47,bottle,0.01070409225827954,0.027028913463974156
34,1,78,egg,0.010701289187513249,0.02559169453142323
35,1,77,salt,0.010679608811872809,0.025540765786087063
36,3,215,de,0.010676973045133046,0.030062456188836906
37,3,214,heat,0.010589195190324488,0.029601560805784882
38,0,43,create,0.010568432051022033,0.026660130314012
39,0,41,history,0.010488411976863678,0.026447018742910482
40,0,38,location,0.010408961094849853,0.02623917460508026
41,0,35,eat,0.01035547179012621,0.02610154581779266
42,0,34,bread,0.01033455519698761,0.026048295469303456
43,3,125,award,0.01031600472617581,0.026378543604703455
44,3,218,style,0.010245855238672372,0.0308964913324713
45,3,123,season,0.010194615661216478,0.025984500822214103
46,0,33,popular,0.009634839875380358,0.024379149656682537
47,0,32,ingredient,0.009596112110674657,0.02428943797441323
48,0,31,recipe,0.009563955725871492,0.024215181056117873
49,0,28,meat,0.00952550712663983,0.024126669885641657
50,5,158,juice,0.008780201950401807,0.020251619424670124
51,5,157,long,0.00872822379840787,0.020151065823456514
52,5,156,white,0.00867841402986986,0.020063980205457237
53,5,155,oil,0.008657409509376041,0.020038664650928958
54,5,154,green,0.008635816269421238,0.020002496179275266
55,5,153,cultivate,0.008592502005054367,0.01993130592463326
56,5,152,india,0.008570779762202147,0.019896272087099185
57,5,151,harvest,0.008563168098021169,0.01989628895697037
58,5,150,china,0.008538656726970326,0.019850242737534232
59,5,148,root,0.00850534565819933,0.01979334602624552
60,4,147,banana,0.008072426086522802,0.021424578829783537
61,4,146,apple,0.00803998235389085,0.02134106577278909
62,4,145,cultivar,0.007980837149299733,0.021189637471869444
63,4,144,contain,0.007884974836981813,0.020946427859566782
64,4,143,crop,0.007790232291758606,0.020708737898039783
65,4,142,chinese,0.007727679881390975,0.020553252301433195
66,4,141,specie,0.0075175273255150285,0.020039185902556416
67,4,26,coffee,0.007379045039355935,0.019614076780756454
68,4,16,use,0.0073004461064136075,0.019709865634020426
69,4,25,country,0.00729524568409527,0.01940583990002399
