,group_id,h_cat_pmi,h_cat_tfidf,key_phrases_pmi,key_phrases_tfidf,key_words_pmi,key_words_tfidf,label,lda_pmi,lda_prob,lda_tfidf,links_pmi,links_tfidf,score
48,food_kmeans_plain_6,0.06758872679401412,0.01823854357053817,0.0,0.0,0.0,0.0,ethnobotany,0.0,0.0,0.0,0.0,0.0,
49,food_kmeans_plain_6,0.06688564388869461,0.01768189299337976,0.0,0.0,0.0,0.0,crops,0.0,0.0,0.0,0.0,0.0,
50,food_kmeans_plain_6,0.06856845329249618,0.01745570051164052,0.0,0.0,0.0,0.0,flora by country,0.0,0.0,0.0,0.0,0.0,
51,food_kmeans_plain_6,0.06378589203675343,0.015609640078483322,0.0,0.0,0.0,0.0,flora of asia,0.0,0.0,0.0,0.0,0.0,
52,food_kmeans_plain_6,0.0,0.0,0.03196898701287311,0.0085732883719416,0.0,0.0,plant,0.0,0.0,0.0,0.0,0.0,0.24
53,food_kmeans_plain_6,0.0,0.0,0.03319795352750489,0.008285061704050843,0.02752697434752342,0.007813315988465372,leaves,0.0,0.0,0.0,0.0,0.0,
54,food_kmeans_plain_6,0.0,0.0,0.0295300093861158,0.00822351503706746,0.0,0.0,fruit,0.0,0.0,0.0,0.15318728637891876,0.03472261598340002,0.32
55,food_kmeans_plain_6,0.0,0.0,0.0309771641834694,0.0074419013498536295,0.0262667885303549,0.006882892374987137,seeds,0.0,0.0,0.0,0.0,0.0,0.12
56,food_kmeans_plain_6,0.0,0.0,0.030805703865110712,0.007010955974671686,0.025819571038228576,0.005778544662696136,cultivars,0.0,0.0,0.0,0.0,0.0,0.2
57,food_kmeans_plain_6,0.0,0.0,0.028916591697725227,0.006660612609244378,0.0,0.0,tree,0.0,0.0,0.0,0.11524956349743253,0.02359646389815866,0.08
58,food_kmeans_plain_6,0.0,0.0,0.02746345255983145,0.006127621040223456,0.029654836826669962,0.007154243325144136,flowers,0.0,0.0,0.0,0.0,0.0,0.04
59,food_kmeans_plain_6,0.0,0.0,0.025459173125171132,0.005593583855750807,0.0,0.0,cultivated,0.0,0.0,0.0,0.0,0.0,
60,food_kmeans_plain_6,0.0,0.0,0.02070122929522111,0.00452022427116401,0.0,0.0,crop,0.0,0.0,0.0,0.0,0.0,
61,food_kmeans_plain_6,0.0,0.0,0.020219104595477967,0.004314491529854907,0.0,0.0,cm,0.0,0.0,0.0,0.0,0.0,
