,country,label_id,label,tfidf,pmi
0,5,274,species,0.04761106171098011,0.3895131086142322
1,4,684,wine,0.04604365190216866,0.22838253589052313
2,2,1125,new york city,0.040903583547626916,0.2450389646534929
3,5,3550,fish,0.04024110842134516,0.4351225125219982
4,3,878,united states,0.03779690344939623,0.12608536113821864
5,5,4778,mollusc,0.03739587161005411,0.481197897789054
6,5,1402,atlantic ocean,0.03688739002278493,0.46616046348314605
7,6,3264,flowering plant,0.03646806772918391,0.17207125103562554
8,5,3528,crustacean,0.03568113644327197,0.4633449990790201
9,6,909,fruit,0.03475553287287507,0.15348253907003664
10,5,220,family,0.034661600046495,0.33994555774354224
11,6,182,genus,0.034646815915660586,0.159325232440394
12,4,639,beer,0.033984809777423644,0.178085433676488
13,2,1653,chef,0.0333484406841358,0.2128993510773873
14,5,372,common name,0.03178790329191228,0.3489388264669163
15,2,196,restaurant,0.03100362980173834,0.17743146004872146
16,2,1649,food network,0.03078317601612535,0.19652247791758828
17,2,2144,celebrity chef,0.029429201733101887,0.1901536939109998
18,3,704,the coca-cola company,0.02897387971013797,0.11069800741845737
19,5,2116,black sea,0.02861801006664307,0.3856692292529076
20,4,728,cocktail,0.02825087064614071,0.15765477349397067
21,2,1734,michelin star,0.028091510745233618,0.1815103441877725
22,6,137,cultivar,0.0278894378383357,0.13346374543557643
23,3,2044,soft drink,0.02775169870931271,0.10522051310151122
24,2,2811,manhattan,0.02773717813790127,0.17867424505983856
25,4,1514,alcoholic beverage,0.02773312453345742,0.15529934713154606
26,2,1051,the new york times,0.026415172894010144,0.1546597015564452
27,5,1403,mediterranean sea,0.026360910660292437,0.35194691979852777
28,5,1844,aquaculture,0.024144284514553433,0.3193677394781946
29,6,3765,tree,0.023618833243674246,0.11551598418850981
30,6,2561,seed,0.021854672453420907,0.10626556170797874
31,6,2432,perennial plant,0.020664623456383143,0.10150763737353699
32,3,1913,fast food,0.020578188787864136,0.07861254356680702
33,4,2412,brewery,0.020564756223305055,0.11731979583417283
34,6,445,carl linnaeus,0.02053334209370311,0.0996212260508219
35,3,1049,united kingdom,0.020204632023518874,0.07599615066775815
36,6,1770,india,0.020141834943715447,0.09276666563935032
37,2,2318,restaurateur,0.019536733420162822,0.12705724093144077
38,3,3520,restaurant chain,0.019261634140217036,0.07343004687897671
39,6,942,asia,0.01905958456395884,0.09277281727500279
40,2,7860,los angeles times,0.01885138153302358,0.12197495129418313
41,3,2712,coca-cola,0.018846378980907165,0.07175662741544109
42,1,664,pork,0.018822830786187156,0.05815351426441636
43,0,0,organic compound,0.01861399887764814,0.10756106947167805
44,3,1048,canada,0.01853182062004336,0.06954860490631803
45,3,3693,supermarket,0.018147102949499158,0.06913997620534083
46,4,1353,grape,0.017524518946117736,0.09921902733404331
47,3,1174,mcdonald's,0.01729038899406271,0.06567277975846535
48,0,480,protein,0.016679134681321674,0.09403102881616915
49,0,2987,food,0.016341191074661317,0.08940730247223871
50,0,20,carbohydrate,0.016284691359266606,0.09370715615664159
51,1,653,bread,0.01623767315590427,0.05014981884683429
52,4,1380,france,0.015824661372870915,0.08584118095192511
53,1,688,sugar,0.015196692374446456,0.04684564966694224
54,4,1351,diageo,0.014905491108377448,0.0855584366141388
55,1,1773,cheese,0.01486012956804249,0.04591066915611818
56,4,1414,cabernet sauvignon,0.01423915678860896,0.08170978721627097
57,4,1148,alcohol by volume,0.01423915678860896,0.08170978721627097
58,1,667,beef,0.014099434455667217,0.04312202110367248
59,1,1033,tomato,0.013018196463532705,0.040031843695591714
60,1,418,rice,0.012987037607593118,0.040175796059322186
61,1,911,meat,0.012918481566768173,0.039772737911154224
62,0,1,chemical formula,0.01263200013607078,0.07371025612045219
63,0,15,e number,0.01263200013607078,0.07371025612045219
64,0,25,ethanol,0.012577664502820083,0.07180329642099001
65,1,407,onion,0.012555433476486737,0.0382416572287636
66,1,869,italian cuisine,0.012196706805729972,0.03714903845079893
67,0,483,glucose,0.011976468727331128,0.06988919624298685
68,0,21,fat,0.011595160960703935,0.06681914703406601
69,0,912,milk,0.011418844247998314,0.062216208164501775
