country,label_name,tfidf,pmi
0,newspapers,0.014384347968880972,0.04428525373868324
1,russian,0.007809896887807323,0.040906462906949645
6,channel,0.006934657940934658,0.017701903776725834
3,award,0.006790458454833335,0.01918930357001958
5,uses,0.0060256168249531936,0.02371387716091393
4,television,0.005852694451045796,0.02110187460034328
2,information,0.004137424866047403,0.012038002887528276
