,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
54,private,0.004797333640588975,0.014747413622261328,5,0,0,1,0,0,kmeans_plain,0,0,1
55,reporter,0.00475883482833339,0.01624466100210953,5,0,0,1,0,0,kmeans_plain,0,0,1
56,instrument,0.004570480702076059,0.014276132035828526,5,0,0,1,0,0,kmeans_plain,0,0,1
57,recreation,0.004566213335671756,0.012177975576061956,5,0,0,1,0,0,kmeans_plain,0,0,1
58,communication,0.004408801246613787,0.012218281190105878,5,0,0,1,0,0,kmeans_plain,0,0,1
59,forward,0.004321776521153377,0.011510125423349076,5,0,0,1,0,0,kmeans_plain,0,0,1
60,generate,0.004450438256698211,0.013212790285579942,6,0,0,1,0,0,kmeans_plain,0,0,1
61,army,0.004332032193460807,0.015788975861275523,6,0,0,1,0,0,kmeans_plain,0,0,1
62,cai,0.004141344683729315,0.012169309480131405,6,0,0,1,0,0,kmeans_plain,0,0,1
63,chemical,0.004082299073769156,0.01400630041052131,6,0,0,1,0,0,kmeans_plain,0,0,1
64,initiator,0.004033788084148002,0.013272456736857128,6,0,0,1,0,0,kmeans_plain,0,0,1
65,commoner,0.004008278150406292,0.014062360388824875,6,0,0,1,0,0,kmeans_plain,0,0,1
66,crewed,0.004006103696935528,0.011249655543512961,6,0,0,1,0,0,kmeans_plain,0,0,1
67,useful,0.003989579184969397,0.010077263083769354,6,0,0,1,0,0,kmeans_plain,0,0,1
68,phase,0.003970515017453515,0.014092751551281084,6,0,0,1,0,0,kmeans_plain,0,0,1
69,rotated,0.0039678843252072115,0.010704451061679037,6,0,0,1,0,0,kmeans_plain,0,0,1
70,points,0.00372024667306996,0.023515242956025428,0,0,0,1,0,0,kmeans_plain,0,0,1
71,years,0.0035649241301587394,0.023279768092004067,0,0,0,1,0,0,kmeans_plain,0,0,1
72,banks,0.003915346016060037,0.023135822525590495,0,0,0,1,0,0,kmeans_plain,0,0,1
73,eclipse,0.003306077422928018,0.02286544912839523,0,0,0,1,0,0,kmeans_plain,0,0,1
74,short,0.003248346082287904,0.022697350972708624,0,0,0,1,0,0,kmeans_plain,0,0,1
75,interferences,0.00431645895339633,0.019164497654650614,1,0,0,1,0,0,kmeans_plain,0,0,1
76,horizontal,0.0036909349643645486,0.017812595930329293,1,0,0,1,0,0,kmeans_plain,0,0,1
77,club,0.003960201171681537,0.017525791625528135,1,0,0,1,0,0,kmeans_plain,0,0,1
78,parking,0.0036257057691328393,0.017523122394193336,1,0,0,1,0,0,kmeans_plain,0,0,1
79,cracking,0.003754966013650839,0.017396859025145425,1,0,0,1,0,0,kmeans_plain,0,0,1
80,dowding,0.0042085833961842895,0.017367064052260316,1,0,0,1,0,0,kmeans_plain,0,0,1
81,hdtvs,0.0042213516388094645,0.01726726416125199,1,0,0,1,0,0,kmeans_plain,0,0,1
82,hcfcs,0.004780999250624368,0.019404499842762803,2,0,0,1,0,0,kmeans_plain,0,0,1
83,shell,0.004640051995289922,0.01752714815903478,2,0,0,1,0,0,kmeans_plain,0,0,1
84,outputting,0.004217689637584687,0.017220719377102126,2,0,0,1,0,0,kmeans_plain,0,0,1
85,elliott,0.004976442669388629,0.03376108501145024,3,0,0,1,0,0,kmeans_plain,0,0,1
86,gaseous,0.004526993743626787,0.03300557148113696,3,0,0,1,0,0,kmeans_plain,0,0,1
87,catalytic,0.004433148332511378,0.031057545909073694,3,0,0,1,0,0,kmeans_plain,0,0,1
88,explains,0.004959169851373057,0.030541188172181342,3,0,0,1,0,0,kmeans_plain,0,0,1
89,argumentative,0.004497141046174066,0.03040219084291894,3,0,0,1,0,0,kmeans_plain,0,0,1
90,small neutron,0.002763296369622225,0.0112844996248577,4,0,0,1,0,0,kmeans_plain,0,0,1
91,eth,0.0027639140897759576,0.011159384741419531,4,0,0,1,0,0,kmeans_plain,0,0,1
92,weights,0.002657158092404049,0.010570942608162005,4,0,0,1,0,0,kmeans_plain,0,0,1
93,cover,0.0030932961251355327,0.010508710099912572,4,0,0,1,0,0,kmeans_plain,0,0,1
94,tung,0.002872698669206411,0.010379931757420132,4,0,0,1,0,0,kmeans_plain,0,0,1
95,weapons,0.0026307522422768094,0.01033836912703005,4,0,0,1,0,0,kmeans_plain,0,0,1
96,spheres,0.0040261648915955435,0.015349554187715633,5,0,0,1,0,0,kmeans_plain,0,0,1
97,rock,0.004311420541043257,0.014907744690968066,5,0,0,1,0,0,kmeans_plain,0,0,1
98,crossbow,0.003781803803052329,0.014311558678971973,5,0,0,1,0,0,kmeans_plain,0,0,1
99,combinations,0.003389460173339453,0.014508392382395076,6,0,0,1,0,0,kmeans_plain,0,0,1
100,archives,0.003726975522259975,0.014160022451390504,6,0,0,1,0,0,kmeans_plain,0,0,1
101,generations,0.0035793891482819146,0.013911337916236794,6,0,0,1,0,0,kmeans_plain,0,0,1
102,acetate,0.0035095282588931344,0.013763812779043627,6,0,0,1,0,0,kmeans_plain,0,0,1
103,providing,0.0037988868711574023,0.013660780931269793,6,0,0,1,0,0,kmeans_plain,0,0,1
104,laurence,0.0036195536804811443,0.013568448180087967,6,0,0,1,0,0,kmeans_plain,0,0,1
