article_id,country,prob
0,1,0.4711848795413971
0,2,0.43671056628227234
0,3,0.0914040133357048
1,0,0.05933180823922157
1,1,0.09601398557424545
1,2,0.5089631080627441
1,3,0.18417145311832428
1,4,0.03270791098475456
1,6,0.11861134320497513
3,1,0.0661926120519638
3,5,0.9299221038818359
4,0,0.04267602786421776
4,1,0.10439751297235489
4,3,0.1130916178226471
4,4,0.06222531571984291
4,5,0.6771900653839111
5,0,0.029950955882668495
5,1,0.05763709545135498
5,5,0.909656822681427
6,0,0.8992984294891357
6,1,0.04701699689030647
6,4,0.03374774381518364
6,5,0.01922796294093132
7,1,0.743257462978363
7,3,0.2554093301296234
8,1,0.16643597185611725
8,2,0.11547652631998062
8,3,0.0990341529250145
8,4,0.5228784680366516
8,6,0.08810193091630936
9,1,0.1197560653090477
9,2,0.545853316783905
9,3,0.3334682583808899
10,1,0.5959954261779785
10,3,0.3537977933883667
10,4,0.04968329146504402
11,0,0.8348698019981384
11,3,0.13751202821731567
11,4,0.025989843532443047
12,1,0.24689815938472748
12,2,0.7528234720230103
13,1,0.24249786138534546
13,2,0.1733001172542572
13,3,0.32621079683303833
13,4,0.2575936019420624
14,0,0.3669928014278412
14,1,0.20006805658340454
14,2,0.14399319887161255
14,3,0.08926481753587723
14,4,0.028436116874217987
14,5,0.10016368329524994
14,6,0.07108136266469955
15,0,0.28695276379585266
15,2,0.4690581262111664
15,3,0.024129102006554604
15,4,0.024695904925465584
15,6,0.1946113556623459
16,0,0.054164960980415344
16,1,0.13755184412002563
16,2,0.20270609855651855
16,3,0.2228490114212036
16,4,0.1541476994752884
16,5,0.04809713363647461
16,6,0.18048329651355743
17,1,0.24700291454792023
17,2,0.43285927176475525
17,3,0.05938103422522545
17,4,0.18527327477931976
17,5,0.054955098778009415
17,6,0.020468445494771004
18,1,0.3858378529548645
18,2,0.15123911201953888
18,3,0.4587500989437103
19,0,0.05207442864775658
19,1,0.06887534260749817
19,2,0.1686607301235199
19,3,0.20489011704921722
19,4,0.35734662413597107
19,5,0.049588773399591446
19,6,0.09856395423412323
20,1,0.03603120520710945
20,2,0.21454492211341858
20,3,0.054702479392290115
20,4,0.05980304628610611
20,5,0.6204984188079834
20,6,0.014259766787290573
21,1,0.48900696635246277
21,2,0.014870422892272472
21,3,0.49569085240364075
22,1,0.2011612057685852
22,4,0.02111693099141121
22,5,0.760611355304718
22,6,0.015397310256958008
23,0,0.023440619930624962
23,1,0.3351150155067444
23,2,0.23581698536872864
23,3,0.40434274077415466
24,0,0.9356602430343628
24,2,0.02798794023692608
24,3,0.036131519824266434
25,0,0.06968187540769577
25,1,0.39495566487312317
25,2,0.1494774967432022
25,3,0.3046700954437256
25,4,0.08089739829301834
26,1,0.266478031873703
26,3,0.40300220251083374
26,4,0.32997292280197144
27,1,0.21596919000148773
27,3,0.17878173291683197
27,4,0.6043820381164551
28,0,0.048066169023513794
28,1,0.07366681843996048
28,2,0.2042960375547409
28,3,0.46621450781822205
28,4,0.07593144476413727
28,6,0.13180166482925415
29,0,0.9519459009170532
29,1,0.02013535611331463
29,3,0.027409687638282776
30,1,0.4405773878097534
30,2,0.5508967638015747
31,0,0.2106681913137436
31,2,0.10360611230134964
31,3,0.13787303864955902
31,5,0.5469397306442261
32,0,0.09349475800991058
32,2,0.14707104861736298
32,3,0.052669063210487366
32,5,0.6990902423858643
33,0,0.015914108604192734
33,2,0.15083348751068115
33,3,0.3204783499240875
33,4,0.12850438058376312
33,5,0.38369327783584595
34,0,0.33702611923217773
34,2,0.08617627620697021
34,4,0.07215920835733414
34,5,0.4907444715499878
34,6,0.012866356410086155
35,0,0.03746882453560829
35,1,0.06418516486883163
35,2,0.29175859689712524
35,3,0.14502598345279694
35,4,0.026084786280989647
35,5,0.04415561258792877
35,6,0.3913210332393646
36,0,0.0368339903652668
36,1,0.4231226146221161
36,2,0.051808908581733704
36,3,0.2615932524204254
36,4,0.22222064435482025
37,0,0.05924098566174507
37,1,0.055106211453676224
37,2,0.1013948917388916
37,3,0.302857905626297
37,5,0.012017359025776386
37,6,0.46931490302085876
38,1,0.07284872233867645
38,2,0.48573678731918335
38,3,0.04274851083755493
38,4,0.03737837076187134
38,5,0.043145179748535156
38,6,0.3180736005306244
39,1,0.0827581062912941
39,2,0.5921934247016907
39,3,0.15385597944259644
39,4,0.057152047753334045
39,5,0.05748314782977104
39,6,0.05650965869426727
40,0,0.24757005274295807
40,1,0.02214912325143814
40,2,0.6045165657997131
40,3,0.06275347620248795
40,5,0.03333819657564163
40,6,0.029591595754027367
41,0,0.1831885427236557
41,1,0.0670807734131813
41,2,0.4050450026988983
41,4,0.04371631518006325
41,5,0.23402433097362518
41,6,0.06679338216781616
42,0,0.5830370783805847
42,1,0.16560184955596924
42,2,0.0728759840130806
42,3,0.13213865458965302
42,6,0.04607371240854263
43,0,0.08895552903413773
43,1,0.09490258246660233
43,2,0.5043259859085083
43,3,0.26764029264450073
43,4,0.01337120309472084
43,5,0.030757172033190727
44,0,0.9136225581169128
44,3,0.07743079960346222
45,0,0.2572920024394989
45,1,0.2054356187582016
45,3,0.5313194394111633
46,0,0.20756341516971588
46,1,0.10050876438617706
46,2,0.13937051594257355
46,3,0.03741023689508438
46,4,0.04140510782599449
46,5,0.42686620354652405
46,6,0.046875759959220886
47,1,0.03561887890100479
47,2,0.052835386246442795
47,3,0.7532616853713989
47,4,0.15337242186069489
48,2,0.1854257434606552
48,3,0.6545426249504089
48,4,0.06558968871831894
48,5,0.07440271228551865
48,6,0.01987096481025219
49,2,0.7980868816375732
49,4,0.06006282567977905
49,5,0.0318397618830204
49,6,0.10951365530490875
50,1,0.06452856212854385
50,2,0.09524606913328171
50,3,0.6774095892906189
50,4,0.16006740927696228
51,0,0.7739129066467285
51,2,0.09325436502695084
51,3,0.02558743581175804
51,6,0.1049804612994194
52,1,0.05605211481451988
52,3,0.7146224975585938
52,4,0.22912131249904633
53,1,0.515039324760437
53,2,0.17514291405677795
53,3,0.2502121031284332
53,4,0.026675628498196602
53,5,0.010375773534178734
53,6,0.022392485290765762
54,0,0.34599974751472473
54,2,0.05732918530702591
54,3,0.46886396408081055
54,4,0.026140423491597176
54,5,0.10143197327852249
55,1,0.011648514308035374
55,2,0.9027939438819885
55,3,0.0645742192864418
55,6,0.020099395886063576
56,1,0.0489010252058506
56,2,0.3319697380065918
56,3,0.4142833948135376
56,4,0.11375880986452103
56,6,0.09088592231273651
57,1,0.02238317020237446
57,2,0.7102335095405579
57,3,0.23884138464927673
57,4,0.014390196651220322
57,6,0.014019809663295746
58,0,0.5917580127716064
58,3,0.4078446924686432
59,1,0.05705239623785019
59,3,0.7746809124946594
59,4,0.05341638997197151
59,5,0.08123740553855896
59,6,0.026326332241296768
60,1,0.06235325708985329
60,2,0.46198296546936035
60,3,0.45767906308174133
60,6,0.011512714438140392
61,1,0.4638461768627167
61,2,0.3279469907283783
61,3,0.12407418340444565
61,4,0.08397993445396423
62,0,0.02621098980307579
62,2,0.8029230237007141
62,5,0.07925533503293991
62,6,0.09109797328710556
63,1,0.666292130947113
63,3,0.2734186351299286
63,4,0.05928410217165947
64,1,0.3359130322933197
64,3,0.03122107684612274
64,5,0.6327415108680725
65,1,0.40935221314430237
65,5,0.5901445150375366
66,0,0.1230207160115242
66,1,0.0659237802028656
