country,label_name,tfidf,pmi
0,newspaper,0.0680559420639915,0.28046424585050195
4,screenplay,0.050897931150191256,0.8299825174825175
1,news agency,0.033468737007810063,0.25185617996285553
3,gold,0.03145168549639433,0.11535537075373263
2,mass media,0.02998975833108877,0.11492374727668846
6,united states,0.025578837285362765,0.07689521078415398
5,dvd,0.02080273346933055,0.17694679112407144
