country,label_name,tfidf,pmi
4,companies of canada,0.023017721471913326,0.17792988329871787
5,songs by genre and artist nationality,0.0209364016298033,0.09116488056678296
0,universities and colleges in the united states by athletic conference,0.017830863270144704,0.06280193495900936
1,controversies by country,0.017397349095053336,0.07635887965080629
2,history of religion in the united states,0.016148286889629253,0.04933569685811263
6,entertainment companies by country,0.010367066521642668,0.02579889169996066
3,commentators by nationality,0.008427442351026358,0.024174356402864187
