country,label_name,tfidf,pmi
4,india,0.02903021523418936,0.1644486848382162
6,channel,0.0066671190847232545,0.018313045549052474
3,uses,0.005906432739668413,0.0197307159325398
2,stations,0.005721117710622021,0.018047585209294826
1,communication,0.004121530787405883,0.013792753849040086
0,states,0.003964073195785262,0.0095888159575299
5,films,0.003929125863800912,0.0123923407308546
