,Unnamed: 0,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
51,51,digital marketing,0.012846506128504949,0.03977673242816917,1,0,0,0,0,kmeans_augmented,1,0,0
52,52,world wide web,0.012284434674924127,0.030276522794425574,1,0,0,0,0,kmeans_augmented,1,0,0
53,53,information economy,0.011926665735287896,0.03329288973224023,1,0,0,0,0,kmeans_augmented,1,0,0
54,54,marketing,0.0118989663916818,0.0355176798842822,1,0,0,0,0,kmeans_augmented,1,0,0
55,55,information,0.011264951106237124,0.03458267587792456,1,0,0,0,0,kmeans_augmented,1,0,0
56,56,digital media,0.011238623449588224,0.02755352338762344,1,0,0,0,0,kmeans_augmented,1,0,0
57,57,information society,0.011199518163312008,0.03467715134763466,1,0,0,0,0,kmeans_augmented,1,0,0
58,58,information science,0.011190432982404096,0.03730770318602684,1,0,0,0,0,kmeans_augmented,1,0,0
59,59,hypertext,0.01099311315841754,0.030410493121882168,1,0,0,0,0,kmeans_augmented,1,0,0
60,60,domain names,0.04294796428460738,0.20120653926837467,1,0,0,0,0,kmeans_augmented,1,0,0
61,61,top-level domains,0.04193532692495621,0.2009978411876571,1,0,0,0,0,kmeans_augmented,1,0,0
62,62,domain name system,0.04177632830703176,0.17752702409299778,1,0,0,0,0,kmeans_augmented,1,0,0
63,63,1 (number),0.040495093057426636,0.19819258676457727,1,0,0,0,0,kmeans_augmented,1,0,0
64,64,internet assigned numbers authority,0.039954624917644815,0.19039518651592724,1,0,0,0,0,kmeans_augmented,1,0,0
65,65,country code top-level domains,0.03352418097166483,0.18639751374061175,1,0,0,0,0,kmeans_augmented,1,0,0
66,66,domain name stubs,0.028597535513594775,0.170650137579767,1,0,0,0,0,kmeans_augmented,1,0,0
67,67,communications by country,0.027357264921017033,0.12816580925999208,1,0,0,0,0,kmeans_augmented,1,0,0
68,68,internet stubs,0.025330930377855547,0.12835644353982473,1,0,0,0,0,kmeans_augmented,1,0,0
69,69,computer network stubs,0.024546273646429192,0.11940934559871096,1,0,0,0,0,kmeans_augmented,1,0,0
70,0,network,0.007963984886585887,0.02598044423728756,0,1,0,0,0,kmeans_augmented,1,0,0
71,1,protocol,0.007879782101952108,0.030950167358028812,0,1,0,0,0,kmeans_augmented,1,0,0
72,2,rfc,0.007508509777904031,0.03358329557979296,0,1,0,0,0,kmeans_augmented,1,0,0
73,3,packet,0.0063151611508631385,0.031571954828190106,0,1,0,0,0,kmeans_augmented,1,0,0
74,4,internet,0.005135784582463691,0.014939721218018237,0,1,0,0,0,kmeans_augmented,1,0,0
75,5,connection,0.0049117250908434565,0.023502783337503125,0,1,0,0,0,kmeans_augmented,1,0,0
76,6,tcp,0.004754673950608261,0.02510396576960279,0,1,0,0,0,kmeans_augmented,1,0,0
77,7,server,0.004310797062564008,0.015413917340362172,0,1,0,0,0,kmeans_augmented,1,0,0
78,8,ip,0.004159150189967072,0.021172354085708164,0,1,0,0,0,kmeans_augmented,1,0,0
79,9,traffic,0.004140238852645414,0.017718954240310773,0,1,0,0,0,kmeans_augmented,1,0,0
80,10,youtube,0.00439930832501172,0.02064156405704087,0,1,0,0,0,kmeans_augmented,1,0,0
81,11,series,0.004189155378011413,0.02094322238234081,0,1,0,0,0,kmeans_augmented,1,0,0
82,12,site,0.003959960116542621,0.012995175149402913,0,1,0,0,0,kmeans_augmented,1,0,0
83,13,video,0.003786612893894383,0.015527663051918132,0,1,0,0,0,kmeans_augmented,1,0,0
84,14,book,0.00372682039592165,0.017732207806202806,0,1,0,0,0,kmeans_augmented,1,0,0
85,15,episodes,0.0036110468083059726,0.019641830185332332,0,1,0,0,0,kmeans_augmented,1,0,0
86,16,television,0.0032963078247954234,0.01652895084792476,0,1,0,0,0,kmeans_augmented,1,0,0
87,17,references,0.0031285196479025803,0.009100695446680091,0,1,0,0,0,kmeans_augmented,1,0,0
88,18,twitter,0.00295198489292238,0.013927843222326564,0,1,0,0,0,kmeans_augmented,1,0,0
89,19,film,0.002869686747066029,0.014922689166778462,0,1,0,0,0,kmeans_augmented,1,0,0
90,20,company,0.00946418130256429,0.026708109489274233,0,1,0,0,0,kmeans_augmented,1,0,0
91,21,service,0.005705323799632422,0.017063714470504462,0,1,0,0,0,kmeans_augmented,1,0,0
92,22,launched,0.005324605606777502,0.018757143594908002,0,1,0,0,0,kmeans_augmented,1,0,0
93,23,inc,0.005113480195900389,0.018521091834405583,0,1,0,0,0,kmeans_augmented,1,0,0
94,24,acquired,0.0049569850311983535,0.01775857324750849,0,1,0,0,0,kmeans_augmented,1,0,0
95,25,announced,0.0044150994243012855,0.015346240437928187,0,1,0,0,0,kmeans_augmented,1,0,0
96,26,platform,0.004270019489855868,0.015064850698097538,0,1,0,0,0,kmeans_augmented,1,0,0
97,27,app,0.004188422174224247,0.015439239372537262,0,1,0,0,0,kmeans_augmented,1,0,0
98,28,music,0.004163287485484782,0.014869001328570778,0,1,0,0,0,kmeans_augmented,1,0,0
99,29,founded,0.003536345851463097,0.01322735593301817,0,1,0,0,0,kmeans_augmented,1,0,0
100,30,law,0.004762779307160133,0.020382954847934183,0,1,0,0,0,kmeans_augmented,1,0,0
101,31,government,0.004656526179549225,0.017273999062948332,0,1,0,0,0,kmeans_augmented,1,0,0
102,32,security,0.003856677474405561,0.014483315391488952,0,1,0,0,0,kmeans_augmented,1,0,0
103,33,tor,0.0037234518822723993,0.01758004769949821,0,1,0,0,0,kmeans_augmented,1,0,0
104,34,privacy,0.003657435079723465,0.01495599881069104,0,1,0,0,0,kmeans_augmented,1,0,0
105,35,attack,0.0036097151232040397,0.015622582294460181,0,1,0,0,0,kmeans_augmented,1,0,0
106,36,act,0.003596944299677091,0.016034891531381216,0,1,0,0,0,kmeans_augmented,1,0,0
107,37,software,0.0034967446405930838,0.011671875531356622,0,1,0,0,0,kmeans_augmented,1,0,0
108,38,websites,0.0034387249856204136,0.01216702595780968,0,1,0,0,0,kmeans_augmented,1,0,0
109,39,censorship,0.0033990181066596856,0.015361745150665625,0,1,0,0,0,kmeans_augmented,1,0,0
110,40,browser,0.010194925916946554,0.036064375047425885,0,1,0,0,0,kmeans_augmented,1,0,0
111,41,version,0.007821493047339773,0.027753252472259942,0,1,0,0,0,kmeans_augmented,1,0,0
112,42,web browser,0.006997430575879358,0.02910784304604938,0,1,0,0,0,kmeans_augmented,1,0,0
113,43,support,0.006883043456299406,0.026064986765673686,0,1,0,0,0,kmeans_augmented,1,0,0
114,44,html,0.006265407689938488,0.02659368832278674,0,1,0,0,0,kmeans_augmented,1,0,0
115,45,javascript,0.006265407689938488,0.02659368832278674,0,1,0,0,0,kmeans_augmented,1,0,0
116,46,firefox,0.006087195216825631,0.02777205920516601,0,1,0,0,0,kmeans_augmented,1,0,0
117,47,internet explorer,0.005945728286649695,0.026990609044022368,0,1,0,0,0,kmeans_augmented,1,0,0
118,48,web,0.005870377450418981,0.019075641412969392,0,1,0,0,0,kmeans_augmented,1,0,0
119,49,features,0.005443857933374271,0.021078782880761374,0,1,0,0,0,kmeans_augmented,1,0,0
120,50,information,0.005689365227164539,0.017037933930944174,0,1,0,0,0,kmeans_augmented,1,0,0
121,51,online,0.004997991051109428,0.015114513364983841,0,1,0,0,0,kmeans_augmented,1,0,0
122,52,content,0.004848275258883188,0.014396124987411128,0,1,0,0,0,kmeans_augmented,1,0,0
123,53,people,0.004239557321901189,0.014695469857190398,0,1,0,0,0,kmeans_augmented,1,0,0
124,54,user,0.0041960158792462956,0.012482638488733159,0,1,0,0,0,kmeans_augmented,1,0,0
125,55,advertising,0.00402846043312908,0.014173167098290947,0,1,0,0,0,kmeans_augmented,1,0,0
126,56,social,0.0040241653507914095,0.01472353607158534,0,1,0,0,0,kmeans_augmented,1,0,0
127,57,marketing,0.003979425890122069,0.0146071475695605,0,1,0,0,0,kmeans_augmented,1,0,0
128,58,page,0.0038948366598414094,0.01301634371211218,0,1,0,0,0,kmeans_augmented,1,0,0
129,59,search,0.0038246813115848572,0.013142445420183276,0,1,0,0,0,kmeans_augmented,1,0,0
130,60,domain,0.018508406829885,0.07301333817174181,0,1,0,0,0,kmeans_augmented,1,0,0
131,61,iana,0.016749570968880176,0.09602017868585493,0,1,0,0,0,kmeans_augmented,1,0,0
132,62,level domain,0.014980457970423869,0.09000181990782412,0,1,0,0,0,kmeans_augmented,1,0,0
133,63,whois information,0.01493072668055868,0.09676887403623197,0,1,0,0,0,kmeans_augmented,1,0,0
134,64,registration,0.014185206912267585,0.0761679054554461,0,1,0,0,0,kmeans_augmented,1,0,0
