,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
69,search results,0.00602866116050056,0.03565129790291342,6,0,1,0,0,0,LDA,0,1,0
70,javascript,0.004272117042034528,0.014751898469689075,0,0,1,0,0,0,LDA,0,1,0
71,library,0.0033938890106923534,0.016684355953148843,1,0,1,0,0,0,LDA,0,1,0
72,founded,0.003644726308317603,0.011852149447602482,2,0,1,0,0,0,LDA,0,1,0
73,artists,0.0032157604436515433,0.01183168027627343,2,0,1,0,0,0,LDA,0,1,0
74,users,0.0044495186662164765,0.012536513858060868,3,0,1,0,0,0,LDA,0,1,0
75,censorship,0.0030553417822180963,0.011941380842092553,3,0,1,0,0,0,LDA,0,1,0
76,wikipedia community,0.004486201267695842,0.08855307373261471,4,0,1,0,0,0,LDA,0,1,0
77,wales,0.004332973780107687,0.08041026235490302,4,0,1,0,0,0,LDA,0,1,0
78,jimmy wales,0.004298665979271251,0.0786032901671524,4,0,1,0,0,0,LDA,0,1,0
79,wikipedia editors,0.0035053024170903237,0.07389816364306227,4,0,1,0,0,0,LDA,0,1,0
80,online encyclopedia,0.0037613327318623446,0.06877787889625835,4,0,1,0,0,0,LDA,0,1,0
81,bloomberg,0.0036272586802227097,0.0618306184016868,4,0,1,0,0,0,LDA,0,1,0
82,trump russia,0.0029210853475752697,0.06158180303588523,4,0,1,0,0,0,LDA,0,1,0
83,domains,0.00676796666815468,0.028512570870171703,5,0,1,0,0,0,LDA,0,1,0
84,whois information,0.005654604210382499,0.027476318150311138,5,0,1,0,0,0,LDA,0,1,0
85,internet country code,0.0055570157472475306,0.027157302372288687,5,0,1,0,0,0,LDA,0,1,0
86,level domain cctld,0.005353866199942799,0.026274385032854054,5,0,1,0,0,0,LDA,0,1,0
87,online advertising,0.004587795865908333,0.029349956983484478,6,0,1,0,0,0,LDA,0,1,0
