country,label_name,tfidf,pmi
6,company,0.009274113221508807,0.02919374357213532
5,network,0.0084806575466255,0.026781052157277756
0,browser,0.0067923658861973,0.021364681066300864
4,references,0.006725940507726507,0.01961494467068937
1,research,0.006040161933845793,0.02647668067338874
2,music,0.006027345572725864,0.020284691754462725
3,information,0.00444974181753401,0.013183202118977787
