,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
59,lmfao,0.00367492787272843,0.017602555197768637,5,0,0,1,0,0,LDA,0,1,0
60,sand,0.005353333623427167,0.021680049133597817,6,0,0,1,0,0,LDA,0,1,0
61,wooden pagoda,0.005045476743344115,0.018693628064721565,6,0,0,1,0,0,LDA,0,1,0
62,groundwater,0.004446290239457101,0.014307733312882613,6,0,0,1,0,0,LDA,0,1,0
63,brazil,0.004283222321493699,0.011827805144639266,6,0,0,1,0,0,LDA,0,1,0
64,dollars,0.004254969597726249,0.014967143368190073,6,0,0,1,0,0,LDA,0,1,0
65,economically,0.004239212434951531,0.015810779339692466,6,0,0,1,0,0,LDA,0,1,0
66,dipole antenna,0.0041412048132951,0.012564735904843177,6,0,0,1,0,0,LDA,0,1,0
67,cornu,0.004006368055361104,0.012081891458917615,6,0,0,1,0,0,LDA,0,1,0
68,bezos,0.003980137659120917,0.01608236935516994,6,0,0,1,0,0,LDA,0,1,0
69,local,0.0038731253230862637,0.015458817643087137,6,0,0,1,0,0,LDA,0,1,0
70,star,0.0044210307436725865,0.01125458596073127,0,0,0,1,0,0,LDA,0,1,0
71,spheres,0.004521096793712618,0.017516085772189532,1,0,0,1,0,0,LDA,0,1,0
72,rock,0.004836560458214143,0.017120641660490935,1,0,0,1,0,0,LDA,0,1,0
73,observers,0.004429999385230978,0.01704487343283121,1,0,0,1,0,0,LDA,0,1,0
74,impulse,0.0045498383357230774,0.030568238513130373,2,0,0,1,0,0,LDA,0,1,0
75,european,0.0044965281404834275,0.028076058203313423,2,0,0,1,0,0,LDA,0,1,0
76,mexican,0.004344600435202399,0.027333543784728503,2,0,0,1,0,0,LDA,0,1,0
77,experiences,0.00429013598167948,0.023818422262422048,2,0,0,1,0,0,LDA,0,1,0
78,protein,0.003436316420339343,0.022931611360209027,3,0,0,1,0,0,LDA,0,1,0
79,mia,0.0036557982974704394,0.02155611923510387,3,0,0,1,0,0,LDA,0,1,0
80,love,0.003405972257014527,0.02153566636760391,3,0,0,1,0,0,LDA,0,1,0
81,immediate,0.003960811352864319,0.021386197861653116,3,0,0,1,0,0,LDA,0,1,0
82,channel,0.00426025120187537,0.02060019536498965,3,0,0,1,0,0,LDA,0,1,0
83,chess,0.0035308435815877416,0.020536800449302367,3,0,0,1,0,0,LDA,0,1,0
84,event,0.0034248190374352723,0.02024074681020281,3,0,0,1,0,0,LDA,0,1,0
85,miniature,0.005241002130354391,0.029803684477885256,4,0,0,1,0,0,LDA,0,1,0
86,elliott,0.0044915892240782115,0.029072783400600193,4,0,0,1,0,0,LDA,0,1,0
87,names,0.005281838411319559,0.028989718305169904,4,0,0,1,0,0,LDA,0,1,0
88,zhoubi,0.004876997152642255,0.028720672195609163,4,0,0,1,0,0,LDA,0,1,0
89,accredited,0.003656428347282458,0.02266662143965468,5,0,0,1,0,0,LDA,0,1,0
90,future,0.003526837639916712,0.02239242843836853,5,0,0,1,0,0,LDA,0,1,0
91,announcement,0.0033042882782396508,0.021439379695040606,5,0,0,1,0,0,LDA,0,1,0
92,stanford,0.003641966367144391,0.02126272033697336,5,0,0,1,0,0,LDA,0,1,0
93,points,0.00335172598500892,0.020777736319683455,5,0,0,1,0,0,LDA,0,1,0
94,offers,0.003302800256861559,0.02062114480714698,5,0,0,1,0,0,LDA,0,1,0
95,kilns,0.0035391738228689566,0.018186318488424686,5,0,0,1,0,0,LDA,0,1,0
96,outcomes,0.003537726461133127,0.01782316263540414,5,0,0,1,0,0,LDA,0,1,0
97,short,0.0026112935256409615,0.01779910978434422,5,0,0,1,0,0,LDA,0,1,0
98,weapons,0.0037535903706047836,0.01726234636811397,6,0,0,1,0,0,LDA,0,1,0
99,extracts,0.0036188050662332486,0.017041028106866307,6,0,0,1,0,0,LDA,0,1,0
100,facilitate,0.0037078753430301,0.01676205684538844,6,0,0,1,0,0,LDA,0,1,0
101,small neutron,0.0033672119156100944,0.016359791677500193,6,0,0,1,0,0,LDA,0,1,0
102,eth,0.0033084980850083844,0.01582152452953497,6,0,0,1,0,0,LDA,0,1,0
103,weights,0.0033189872215047592,0.015608833895630959,6,0,0,1,0,0,LDA,0,1,0
