,label,tfidf,pmi,h_cat,key_phrases,key_words,lda_label,links,augmented,LDA,plain,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi,share,avg_borda
497,plant,0.0085732883719416,0.03196898701287311,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004423007047741944,0.01767797451512066,0.0,0.0,0.2307692307692308,0.6923076923076923
498,plant,0.009248906279086542,0.02266061440463417,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017161884482878812,0.04938622159121205,0.2307692307692308,0.6923076923076923
499,leaves,0.008285061704050843,0.03319795352750489,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003990045578905494,0.0191710591111554,0.0,0.0,0.0,0.0
500,leaves,0.007813315988465372,0.02752697434752342,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005045476743344115,0.01869362806472156,0.0,0.0,0.0,0.0,0.0,0.0
501,fruit,0.00822351503706746,0.0295300093861158,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0034005517126085927,0.01597025951729176,0.0,0.0,0.3076923076923077,0.8461538461538461
502,fruit,0.03472261598340002,0.15318728637891876,0,0,0,0,1,0,0,1,0.0,0.0,0.013212868049502427,0.06714929433325849,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.8461538461538461
503,seeds,0.0074419013498536295,0.0309771641834694,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003306978358103581,0.01512907213070138,0.0,0.0,0.1153846153846154,0.2307692307692308
504,seeds,0.006882892374987137,0.0262667885303549,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0042549695977262495,0.014967143368190073,0.0,0.0,0.0,0.0,0.1153846153846154,0.2307692307692308
505,cultivars,0.0070109559746716855,0.030805703865110712,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003231944891672468,0.010801847743392844,0.0,0.0,0.19230769230769232,0.5
506,cultivars,0.005778544662696136,0.025819571038228576,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004006368055361104,0.012081891458917615,0.0,0.0,0.0,0.0,0.19230769230769232,0.5
507,tree,0.006660612609244378,0.028916591697725227,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0031142525643049787,0.015382123069551203,0.0,0.0,0.07692307692307693,0.15384615384615385
508,tree,0.02359646389815866,0.11524956349743253,0,0,0,0,1,0,0,1,0.0,0.0,0.010103957920207737,0.05134946037249179,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385
509,flowers,0.006127621040223456,0.02746345255983145,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003063493255787841,0.014424618453895362,0.0,0.0,0.038461538461538464,0.1153846153846154
510,flowers,0.007154243325144136,0.029654836826669962,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0042832223214936994,0.011827805144639266,0.0,0.0,0.0,0.0,0.038461538461538464,0.1153846153846154
511,effects,0.004627079725952126,0.017935857909091697,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005526349685677843,0.012245395809025523,0.0,0.0,0.0,0.0,0.0,0.0
512,studies,0.004424230943179711,0.017655265405627164,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005341932314314063,0.011832758358255974,0.0,0.0,0.0,0.0,0.0,0.0
513,studies,0.004424230943179711,0.017655265405627164,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005341932314314063,0.011832758358255974,0.0,0.0,0.0,0.0,0.047619047619047616,0.14285714285714285
514,increase,0.004128573000019993,0.014899596315718612,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0052532693249531005,0.011954663062699844,0.0,0.0,0.0,0.0,0.0,0.0
515,processing,0.0038411752923389374,0.01579080116779285,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0049293226136636606,0.011732909566715974,0.0,0.0,0.0,0.0,0.25,0.75
516,research,0.003781687605792985,0.015032356875537348,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0048811116503089365,0.011296887363683216,0.0,0.0,0.0,0.0,0.2,0.5
517,research,0.004738053056630016,0.018859268022696912,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003990045578905494,0.0191710591111554,0.0,0.0,0.2,0.5
518,operations,0.00559728570924196,0.018447461306099533,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006215624198025268,0.02167618862358776,0.0,0.0,0.0,0.0,0.17647058823529413,0.2352941176470588
519,marketing,0.005447696851578634,0.016682544141147254,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.05882352941176471,0.1176470588235294
520,marketing,0.005447696851578634,0.016682544141147254,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.0,0.0
521,marketing,0.005447696851578634,0.016682544141147254,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
522,marketing,0.005447696851578634,0.016682544141147254,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006048644507989752,0.021859496772624443,0.0,0.0,0.0,0.0,0.5238095238095238,1.2857142857142858
523,marketing,0.011825430707902365,0.03534311762172529,1,0,0,0,0,0,0,1,0.02696437547445993,0.14599105832025325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.1176470588235294
524,marketing,0.011825430707902365,0.03534311762172529,1,0,0,0,0,0,0,1,0.02696437547445993,0.14599105832025325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,marketing,0.011825430707902365,0.03534311762172529,1,0,0,0,0,0,0,1,0.02696437547445993,0.14599105832025325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
526,marketing,0.011825430707902365,0.03534311762172529,1,0,0,0,0,0,0,1,0.02696437547445993,0.14599105832025325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,1.2857142857142858
527,marketing,0.0039983254015277065,0.014708254402910891,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005839021437789489,0.03307812429893635,0.0,0.0,0.05882352941176471,0.1176470588235294
528,marketing,0.0039983254015277065,0.014708254402910891,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005839021437789489,0.03307812429893635,0.0,0.0,0.0,0.0
529,marketing,0.0039983254015277065,0.014708254402910891,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005839021437789489,0.03307812429893635,0.0,0.0,0.1176470588235294,0.4117647058823529
530,marketing,0.0039983254015277065,0.014708254402910891,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005839021437789489,0.03307812429893635,0.0,0.0,0.5238095238095238,1.2857142857142858
531,marketing,0.015189946922573319,0.06408719346049048,0,0,0,0,1,0,0,1,0.0,0.0,0.02093273771334233,0.1404683309263462,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.1176470588235294
532,marketing,0.015189946922573319,0.06408719346049048,0,0,0,0,1,0,0,1,0.0,0.0,0.02093273771334233,0.1404683309263462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,marketing,0.015189946922573319,0.06408719346049048,0,0,0,0,1,0,0,1,0.0,0.0,0.02093273771334233,0.1404683309263462,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
534,marketing,0.015189946922573319,0.06408719346049048,0,0,0,0,1,0,0,1,0.0,0.0,0.02093273771334233,0.1404683309263462,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,1.2857142857142858
535,marketing,0.00811218989034323,0.021128826558217944,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.05882352941176471,0.1176470588235294
536,marketing,0.00811218989034323,0.021128826558217944,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.0,0.0
537,marketing,0.00811218989034323,0.021128826558217944,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.1176470588235294,0.4117647058823529
538,marketing,0.00811218989034323,0.021128826558217944,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.5238095238095238,1.2857142857142858
539,united,0.005311022788105279,0.012974367099858093,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005668611421399532,0.016141842592033436,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
540,united,0.005311022788105279,0.012974367099858093,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005668611421399532,0.016141842592033436,0.0,0.0,0.0,0.0,0.05882352941176471,0.29411764705882354
541,united,0.005311022788105279,0.012974367099858093,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005668611421399532,0.016141842592033436,0.0,0.0,0.0,0.0,0.09090909090909093,0.2727272727272727
542,united,0.004434281158656502,0.013584358136479666,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004070613351419258,0.011876139847623946,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
543,united,0.004434281158656502,0.013584358136479666,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004070613351419258,0.011876139847623946,0.0,0.0,0.0,0.0,0.05882352941176471,0.29411764705882354
544,united,0.004434281158656502,0.013584358136479666,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004070613351419258,0.011876139847623946,0.0,0.0,0.0,0.0,0.09090909090909093,0.2727272727272727
545,opened,0.0067852432614233064,0.024630005013186858,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005181145658310454,0.032029556465861184,0.0,0.0,0.0,0.0,0.0,0.0
546,work,0.0065127254490468574,0.024139737195691284,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005162951124627327,0.026028487611087458,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
547,award,0.006507807754042596,0.03075646070954785,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005078463476132074,0.029584681440177826,0.0,0.0,0.0,0.0,0.0,0.0
548,award,0.010316004726175807,0.026378543604703455,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014099858164769257,0.037525032204484964,0.0,0.0
549,beers,0.00582830814657924,0.026766227670930298,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005198755082743456,0.02054417281701621,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693
550,wines,0.0053611075505556535,0.02315179826290208,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0049233728422523465,0.018251797864573142,0.0,0.0,0.0,0.0,0.2307692307692308,0.38461538461538464
551,bottle,0.0052907200531871965,0.023658151971205986,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004837168135490025,0.017637748888164308,0.0,0.0,0.0,0.0,0.15384615384615385,0.4615384615384616
552,bottle,0.01070409225827954,0.02702891346397416,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008838459772041245,0.021007729440871318,0.15384615384615385,0.4615384615384616
553,produced,0.005125848604974422,0.013871246473730984,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0047433223825282785,0.016526697244025106,0.0,0.0,0.0,0.0,0.3333333333333333,0.8571428571428571
554,produced,0.005125848604974422,0.013871246473730984,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0047433223825282785,0.016526697244025106,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464
555,production,0.004220910730780807,0.011304636210667835,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004402593551861436,0.019655382361811958,0.0,0.0,0.0,0.0,0.07692307692307693,0.2307692307692308
556,production,0.004220910730780807,0.011304636210667835,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004402593551861436,0.019655382361811958,0.0,0.0,0.0,0.0,0.16666666666666666,0.4444444444444444
557,dishes,0.0065743965853313074,0.017241259180957626,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0044451212847152425,0.02160598563096421,0.0,0.0,0.0,0.0,0.5625,1.6875
558,preparation,0.0054551825261430435,0.015039799373103712,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0039813130267352575,0.016034812060106592,0.0,0.0,0.0,0.0,0.21875,0.5
559,preparation,0.0054551825261430435,0.015039799373103712,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0039813130267352575,0.016034812060106592,0.0,0.0,0.0,0.0,0.0,0.0
560,traditional,0.005268850534932323,0.013783786472240073,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.003846015969550599,0.0169604082761814,0.0,0.0,0.0,0.0,0.25,0.625
561,references,0.0050316616908012285,0.011553959915125244,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0037531195450751648,0.014808859340574387,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523
562,references,0.0050316616908012285,0.011553959915125244,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0037531195450751648,0.014808859340574387,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
563,references,0.0050316616908012285,0.011553959915125244,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0037531195450751648,0.014808859340574387,0.0,0.0,0.0,0.0,0.125,0.375
564,references,0.003132072451307709,0.009083053808991284,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003953368903569413,0.02501054486171109,0.0,0.0,0.047619047619047616,0.09523809523809523
565,references,0.003132072451307709,0.009083053808991284,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003953368903569413,0.02501054486171109,0.0,0.0,0.1176470588235294,0.4117647058823529
566,references,0.003132072451307709,0.009083053808991284,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003953368903569413,0.02501054486171109,0.0,0.0,0.125,0.375
567,references,0.004616427026036289,0.012062687921077356,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.007008629332491878,0.03465437590503069,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523
568,references,0.004616427026036289,0.012062687921077356,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.007008629332491878,0.03465437590503069,0.0,0.0,0.0,0.0,0.1176470588235294,0.4117647058823529
569,references,0.004616427026036289,0.012062687921077356,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.007008629332491878,0.03465437590503069,0.0,0.0,0.0,0.0,0.125,0.375
570,references,0.002629966326100436,0.00902835116264906,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0063239556947907475,0.03410403447136779,0.0,0.0,0.047619047619047616,0.09523809523809523
571,references,0.002629966326100436,0.00902835116264906,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0063239556947907475,0.03410403447136779,0.0,0.0,0.1176470588235294,0.4117647058823529
572,references,0.002629966326100436,0.00902835116264906,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0063239556947907475,0.03410403447136779,0.0,0.0,0.125,0.375
573,cultivation,0.007815095573937409,0.02985980677818028,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.005353333623427168,0.021680049133597817,0.0,0.0,0.0,0.0,0.1153846153846154,0.3461538461538461
574,plants,0.007734566812653358,0.025654960283221395,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.004446290239457101,0.014307733312882612,0.0,0.0,0.0,0.0,0.19230769230769232,0.6923076923076923
575,uses,0.00604941008932544,0.01660742062381937,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0041412048132951,0.012564735904843177,0.0,0.0,0.0,0.0,0.0,0.0
576,uses,0.003915370431448768,0.01025002868822445,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.006043489881706469,0.027453303666960062,0.0,0.0,0.0,0.0,0.0,0.0
577,organic_compound,0.01882925510325697,0.10954635897893183,0,0,0,0,1,0,0,1,0.0,0.0,0.031057694577175964,0.08169668971516851,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35
578,carbohydrate,0.01647301097936768,0.09542379925154218,0,0,0,0,1,0,0,1,0.0,0.0,0.01701037105600929,0.04468653689248872,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3
579,chemical_formula,0.012778079261198805,0.07511599781837151,0,0,0,0,1,0,0,1,0.0,0.0,0.014616885201500097,0.037374433176532135,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5
580,united_states,0.03777132005732272,0.12600001840020714,0,0,0,0,1,0,0,1,0.0,0.0,0.01814051529106361,0.07898717524268023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,united_states,0.03777132005732272,0.12600001840020714,0,0,0,0,1,0,0,1,0.0,0.0,0.01814051529106361,0.07898717524268023,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471
583,united_states,0.018957110335127723,0.07297441252531765,0,0,0,0,1,0,0,1,0.0,0.0,0.011701113410403112,0.08429646392212559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,united_states,0.018957110335127723,0.07297441252531765,0,0,0,0,1,0,0,1,0.0,0.0,0.011701113410403112,0.08429646392212559,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471
586,united_states,0.016022451387131167,0.06541608999609637,0,0,0,0,1,0,0,1,0.0,0.0,0.013817502485679959,0.103543112310002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,united_states,0.016022451387131167,0.06541608999609637,0,0,0,0,1,0,0,1,0.0,0.0,0.013817502485679959,0.103543112310002,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471
589,the_coca-cola_company,0.02895426831193157,0.11062307983796564,0,0,0,0,1,0,0,1,0.0,0.0,0.015589017298497763,0.06787357056453902,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.29411764705882354
590,soft_drink,0.02773291456235907,0.105149293043909,0,0,0,0,1,0,0,1,0.0,0.0,0.014806557754775794,0.06444126836430628,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.2352941176470588
591,fast_food,0.02056426013699919,0.07855933350618241,0,0,0,0,1,0,0,1,0.0,0.0,0.014159357034121231,0.06134282100004746,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,1.8823529411764703
592,united_kingdom,0.02019095622006448,0.07594471155129154,0,0,0,0,1,0,0,1,0.0,0.0,0.013243408139197143,0.057061583044073286,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4
593,united_kingdom,0.02019095622006448,0.07594471155129154,0,0,0,0,1,0,0,1,0.0,0.0,0.013243408139197143,0.057061583044073286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,canada,0.01851927708368216,0.06950152990638145,0,0,0,0,1,0,0,1,0.0,0.0,0.011396339290240098,0.04895723276764951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,canada,0.01090666815394447,0.026078673459870128,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013519793351366004,0.03331340229735951,0.0,0.0
598,food_network,0.03074894396050553,0.19630393749176947,0,0,0,0,1,0,0,1,0.0,0.0,0.01699396477154137,0.1229692335630625,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,3.0
599,celebrity_chef,0.029396475348077582,0.18994223581379546,0,0,0,0,1,0,0,1,0.0,0.0,0.015163941452550784,0.11403734666574547,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.1666666666666665
600,the_new_york_times,0.02638579822301319,0.15448771412074164,0,0,0,0,1,0,0,1,0.0,0.0,0.013623893804341076,0.10337015610903877,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385
601,the_new_york_times,0.02638579822301319,0.15448771412074164,0,0,0,0,1,0,0,1,0.0,0.0,0.013623893804341076,0.10337015610903877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,the_new_york_times,0.021836126687970275,0.10861576153532054,0,0,0,0,1,0,0,1,0.0,0.0,0.01699396477154137,0.1229692335630625,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385
603,the_new_york_times,0.021836126687970275,0.10861576153532054,0,0,0,0,1,0,0,1,0.0,0.0,0.01699396477154137,0.1229692335630625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,cocktail,0.02825087064614071,0.15765477349397067,0,0,0,0,1,0,0,1,0.0,0.0,0.013831870098879186,0.10541772557599152,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923
605,alcoholic_beverage,0.02773312453345742,0.15529934713154606,0,0,0,0,1,0,0,1,0.0,0.0,0.013606042491846665,0.10356422710432574,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,3.2307692307692313
606,mollusc,0.036022617724103145,0.4525778498793179,0,0,0,0,1,0,0,1,0.0,0.0,0.025799250536218808,0.17552611429499526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,atlantic_ocean,0.035532808634240465,0.4387586788906364,0,0,0,0,1,0,0,1,0.0,0.0,0.025799250536218808,0.17552611429499526,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625
608,crustacean,0.03437085118540153,0.4356180904522613,0,0,0,0,1,0,0,1,0.0,0.0,0.024700316715980296,0.16991975780855811,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75
609,pork,0.018546256314562658,0.05743491890418428,0,0,0,0,1,0,0,1,0.0,0.0,0.025271827545709075,0.16589816836255206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,sugar,0.015240780921620331,0.04707991433452848,0,0,0,0,1,0,0,1,0.0,0.0,0.019893001117267026,0.13540578666578165,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.125
611,beef,0.014140339645152326,0.043355515224843724,0,0,0,0,1,0,0,1,0.0,0.0,0.013582188586041877,0.09442642153915212,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625
612,flowering_plant,0.0364335289016769,0.17170627534583696,0,0,0,0,1,0,0,1,0.0,0.0,0.017099005711120784,0.08689908678421687,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5
613,genus,0.03461400199177888,0.15900113201230387,0,0,0,0,1,0,0,1,0.0,0.0,0.011344878009388229,0.05673106320629006,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232
614,cultivar,0.027863023812511267,0.1331729311868452,0,0,0,0,1,0,0,1,0.0,0.0,0.01088617151185927,0.05490876362738978,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.19230769230769232
615,cultivar,0.007980837149299733,0.021189637471869444,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018418837668818563,0.053853864777103806,0.038461538461538464,0.19230769230769232
616,india,0.02012275865571572,0.09257751821924907,0,0,0,0,1,0,0,1,0.0,0.0,0.009178472241936906,0.04638284589959255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,india,0.008570779762202147,0.019896272087099185,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753734239146434,0.05105107183184285,0.0,0.0
618,history,0.010488411976863678,0.026447018742910482,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695263870341573,0.020780289547456376,0.19047619047619047,0.6666666666666666
619,form,0.011033664248370071,0.02638665004551301,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013720804834949763,0.03387957160900737,0.047619047619047616,0.2380952380952381
620,salt,0.010679608811872807,0.025540765786087063,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.0,0.0
621,develop,0.014275524603431547,0.04608982241083693,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015003352851918356,0.040673753006743286,0.0,0.0
622,report,0.013567566034277723,0.03775008706563688,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014615608518686412,0.03929362171513552,0.05882352941176471,0.05882352941176471
623,report,0.008600197667931136,0.02167863817839621,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008619297299290646,0.02066046087154601,0.05882352941176471,0.05882352941176471
624,style,0.010245855238672372,0.0308964913324713,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01404085457429593,0.03732614882350342,0.047619047619047616,0.09523809523809523
625,juice,0.008780201950401805,0.020251619424670124,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018379852140425014,0.05518979794932816,0.1176470588235294,0.5882352941176471
626,white,0.008678414029869859,0.02006398020545724,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017838241835986767,0.05248657119278341,0.05882352941176471,0.1176470588235294
627,green,0.008635816269421238,0.020002496179275263,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01773043151845301,0.05192631120961889,0.0,0.0
628,cultivate,0.008592502005054367,0.01993130592463326,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718254833301618,0.051870730464411915,0.05882352941176471,0.17647058823529413
629,china,0.008538656726970326,0.019850242737534232,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017301052768132184,0.04999765791733488,0.0,0.0
630,china,0.01474366708612546,0.04316775734537959,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013538763514268736,0.03401479984509119,0.0,0.0
631,range,0.011746938207468341,0.029166369182348925,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014679213823462055,0.0391904935246926,0.03125,0.125
632,range,0.008754252001820452,0.02241986116753356,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210720311231608,0.029559222916281037,0.03125,0.125
633,occur,0.01165180301387364,0.02892178747012797,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014622664411692137,0.0388568266828246,0.0,0.0
634,cookbooks,0.02032077059020552,0.16918848316764934,1,0,0,0,0,0,1,0,0.00673084000994305,0.017412090163249273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
