,cluster_num,label_name,tfidf,project,cluster_alg,avg_borda,h_cat,key_words,key_phrases,links,lda,h_cat_tfidf,key_words_tfidf,key_phrases_tfidf,links_tfidf,lda_tfidf
34,1,software,0.06344813705176869,internet,kmeans_plain,0.84,1.0,1.0,1.0,1.0,1.0,0.06344813705176869,0.06344813705176869,0.06344813705176869,0.06344813705176869,0.06344813705176869
35,1,browsers,0.07039624860164698,internet,kmeans_plain,1.88,0.0,1.0,0.0,0.0,0.0,0.0,0.07039624860164698,0.0,0.0,0.0
36,1,web browser,0.07039624860164698,internet,kmeans_plain,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07039624860164698,0.0
37,1,world wide web,0.06704722658909465,internet,kmeans_plain,2.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06704722658909465,0.06704722658909465
38,1,web software,0.07039624860164698,internet,kmeans_plain,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,version,0.06808817047841033,internet,kmeans_plain,0.04,0.0,1.0,1.0,0.0,0.0,0.0,0.06808817047841033,0.06808817047841033,0.0,0.0
40,1,support,0.06808817047841033,internet,kmeans_plain,0.32,0.0,1.0,1.0,0.0,1.0,0.0,0.06808817047841033,0.06808817047841033,0.0,0.06808817047841033
41,1,html,0.06808817047841033,internet,kmeans_plain,0.48,0.0,1.0,1.0,1.0,1.0,0.0,0.06808817047841033,0.06808817047841033,0.06808817047841033,0.06808817047841033
42,1,computing culture,0.07168726001573629,internet,kmeans_augmented,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,history of the internet,0.07168726001573629,internet,kmeans_augmented,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,value,0.06920095872819985,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06920095872819985
45,1,series,0.07039624860164698,internet,kmeans_augmented,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07039624860164698,0.07039624860164698,0.0,0.07039624860164698
46,1,alexa internet,0.07168726001573629,internet,kmeans_augmented,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629,0.0
47,1,ip address,0.07168726001573629,internet,kmeans_augmented,0.3125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07168726001573629,0.07168726001573629
48,1,define,0.07168726001573629,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629
49,1,web series,0.07168726001573629,internet,kmeans_augmented,0.6875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629,0.0
50,1,site,0.07168726001573629,internet,kmeans_augmented,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.07168726001573629,0.07168726001573629,0.0,0.07168726001573629
51,1,twitter,0.06808817047841033,internet,kmeans_augmented,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06808817047841033,0.06808817047841033
52,1,spam,0.07168726001573629,internet,kmeans_augmented,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629
53,1,microsoft,0.07168726001573629,internet,kmeans_plain,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.07168726001573629,0.0,0.07168726001573629,0.0
54,1,mobile,0.07168726001573629,internet,kmeans_plain,0.32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07168726001573629,0.0,0.07168726001573629
55,1,pay,0.07168726001573629,internet,kmeans_plain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629
56,1,hypertext transfer protocol clients,0.07168726001573629,internet,kmeans_plain,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1,web browsers,0.07168726001573629,internet,kmeans_plain,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,advertiser,0.07168726001573629,internet,kmeans_plain,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629
59,1,sale,0.07168726001573629,internet,kmeans_plain,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07168726001573629
60,1,internet humor,0.07309066932202063,internet,kmeans_augmented,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2,people,0.061308889101495526,internet,kmeans_plain,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.061308889101495526,0.061308889101495526,0.061308889101495526,0.0,0.0
62,2,online,0.06600706832535987,internet,LDA,1.96875,0.0,1.0,1.0,0.0,0.0,0.0,0.06600706832535987,0.06600706832535987,0.0,0.0
63,2,the new york times,0.06395273920805951,internet,kmeans_plain,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06395273920805951,0.0
64,2,book,0.06600706832535987,internet,kmeans_plain,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06600706832535987,0.0,0.0
65,2,music,0.06395273920805951,internet,LDA,0.09375,0.0,1.0,1.0,1.0,1.0,0.0,0.06395273920805951,0.06395273920805951,0.06395273920805951,0.06395273920805951
66,2,youtube,0.12790547841611902,internet,LDA,0.125,0.0,1.0,1.0,1.0,0.0,0.0,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.0
67,2,youtube,0.12790547841611902,internet,kmeans_plain,1.4,0.0,1.0,1.0,1.0,0.0,0.0,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.0
68,2,post,0.06600706832535987,internet,kmeans_plain,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.06600706832535987,0.0,0.0,0.06600706832535987
69,2,times,0.06600706832535987,internet,kmeans_plain,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.06600706832535987,0.0,0.0,0.0
70,2,rfc,0.06600706832535987,internet,kmeans_plain,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.06600706832535987,0.06600706832535987,0.0,0.06600706832535987
71,2,company,0.11673915553336923,internet,LDA,0.59375,0.0,1.0,1.0,0.0,0.0,0.0,0.11673915553336923,0.11673915553336923,0.0,0.0
72,2,company,0.11673915553336923,internet,kmeans_augmented,0.2631578947368421,0.0,1.0,1.0,0.0,0.0,0.0,0.11673915553336923,0.11673915553336923,0.0,0.0
73,2,entertainment websites,0.1342943819477573,internet,LDA,1.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2,entertainment websites,0.1342943819477573,internet,kmeans_plain,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2,awards,0.06971725381485046,internet,LDA,0.125,0.0,1.0,1.0,0.0,0.0,0.0,0.06971725381485046,0.06971725381485046,0.0,0.0
76,2,app,0.06714719097387865,internet,LDA,0.15625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865
77,2,launched,0.12790547841611902,internet,LDA,0.09375,0.0,1.0,1.0,0.0,0.0,0.0,0.12790547841611902,0.12790547841611902,0.0,0.0
78,2,launched,0.12790547841611902,internet,kmeans_augmented,0.2631578947368421,0.0,1.0,1.0,0.0,0.0,0.0,0.12790547841611902,0.12790547841611902,0.0,0.0
79,2,video,0.12790547841611902,internet,LDA,0.28125,1.0,1.0,1.0,1.0,0.0,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.0
80,2,video,0.12790547841611902,internet,kmeans_plain,0.6,1.0,1.0,1.0,1.0,0.0,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.12790547841611902,0.0
81,2,united states,0.12103952299106643,internet,LDA,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12103952299106643,0.0
82,2,united states,0.12103952299106643,internet,kmeans_augmented,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12103952299106643,0.0
83,2,official,0.06971725381485046,internet,LDA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06971725381485046,0.0,0.0,0.0
84,2,ebay,0.06971725381485046,internet,LDA,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06971725381485046,0.0
85,2,websites by topic,0.1342943819477573,internet,LDA,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2,websites by topic,0.1342943819477573,internet,kmeans_plain,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2,e-commerce,0.1342943819477573,internet,LDA,1.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1342943819477573,0.0
88,2,e-commerce,0.1342943819477573,internet,kmeans_augmented,2.2105263157894743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1342943819477573,0.0
89,2,online services,0.1342943819477573,internet,LDA,2.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2,online services,0.1342943819477573,internet,kmeans_augmented,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2,website,0.06494563953325293,internet,LDA,1.0625,0.0,1.0,1.0,1.0,0.0,0.0,0.06494563953325293,0.06494563953325293,0.06494563953325293,0.0
92,2,san francisco,0.06971725381485046,internet,LDA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06971725381485046,0.0
93,2,announced,0.12989127906650585,internet,LDA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12989127906650585,0.12989127906650585,0.0,0.0
94,2,announced,0.12989127906650585,internet,kmeans_augmented,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12989127906650585,0.12989127906650585,0.0,0.0
95,2,service,0.12261777820299105,internet,LDA,0.46875,0.0,1.0,0.0,0.0,0.0,0.0,0.12261777820299105,0.0,0.0,0.0
96,2,service,0.12261777820299105,internet,kmeans_augmented,0.4736842105263158,0.0,1.0,0.0,0.0,0.0,0.0,0.12261777820299105,0.0,0.0,0.0
97,2,internet companies,0.1342943819477573,internet,LDA,1.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2,internet companies,0.1342943819477573,internet,kmeans_augmented,3.3157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2,companies by industry and year of establishment,0.06494563953325293,internet,kmeans_augmented,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.06494563953325293,0.0,0.0,0.0,0.0
100,2,android,0.06494563953325293,internet,kmeans_augmented,0.10526315789473684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06494563953325293,0.06494563953325293,0.0
101,2,business,0.06600706832535987,internet,kmeans_augmented,0.42105263157894735,0.0,1.0,1.0,0.0,0.0,0.0,0.06600706832535987,0.06600706832535987,0.0,0.0
102,2,world wide web,0.06395273920805951,internet,kmeans_augmented,2.1578947368421053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06395273920805951,0.06395273920805951
103,2,html,0.06494563953325293,internet,kmeans_augmented,0.05263157894736842,0.0,1.0,1.0,1.0,1.0,0.0,0.06494563953325293,0.06494563953325293,0.06494563953325293,0.06494563953325293
104,2,internet properties by year of establishment,0.06971725381485046,internet,kmeans_plain,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2,computing culture,0.06837861724577923,internet,kmeans_plain,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2,history of the internet,0.06837861724577923,internet,kmeans_plain,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2,value,0.06600706832535987,internet,kmeans_plain,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06600706832535987
108,2,series,0.06714719097387865,internet,kmeans_plain,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.06714719097387865,0.06714719097387865,0.0,0.06714719097387865
109,2,alexa internet,0.06837861724577923,internet,kmeans_plain,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923,0.0
110,2,ip address,0.06837861724577923,internet,kmeans_plain,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06837861724577923,0.06837861724577923
111,2,define,0.06837861724577923,internet,kmeans_plain,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
112,2,web series,0.06837861724577923,internet,kmeans_plain,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923,0.0
113,2,site,0.06837861724577923,internet,kmeans_plain,0.5333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.06837861724577923,0.06837861724577923,0.0,0.06837861724577923
114,2,twitter,0.06494563953325293,internet,kmeans_plain,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06494563953325293,0.06494563953325293
115,2,spam,0.06837861724577923,internet,kmeans_plain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
116,2,facebook,0.06714719097387865,internet,kmeans_augmented,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0
117,2,acquired,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06837861724577923,0.06837861724577923,0.0,0.0
118,2,new york city,0.06214069250565362,internet,kmeans_augmented,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06214069250565362,0.06214069250565362,0.0
119,2,text,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
120,2,companies by year of establishment,0.06714719097387865,internet,kmeans_augmented,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0,0.0,0.0
121,2,format,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06837861724577923,0.0,0.06837861724577923
122,2,inc,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2,economics by year,0.06837861724577923,internet,kmeans_augmented,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2,tag,0.06971725381485046,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06971725381485046
125,4,people,0.061308889101495526,internet,kmeans_plain,0.1176470588235294,1.0,1.0,1.0,0.0,0.0,0.061308889101495526,0.061308889101495526,0.061308889101495526,0.0,0.0
126,4,online,0.06600706832535987,internet,kmeans_plain,0.35294117647058826,0.0,1.0,1.0,0.0,0.0,0.0,0.06600706832535987,0.06600706832535987,0.0,0.0
127,4,social,0.06714719097387865,internet,kmeans_plain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0
128,4,information,0.06051976149553322,internet,kmeans_plain,0.4117647058823529,1.0,1.0,1.0,1.0,0.0,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.0
129,4,features,0.06494563953325293,internet,kmeans_augmented,0.19047619047619047,0.0,1.0,1.0,0.0,0.0,0.0,0.06494563953325293,0.06494563953325293,0.0,0.0
130,4,music,0.06395273920805951,internet,kmeans_augmented,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.06395273920805951,0.06395273920805951,0.06395273920805951,0.06395273920805951
131,4,life,0.06600706832535987,internet,LDA,0.0,1.0,0.0,0.0,0.0,1.0,0.06600706832535987,0.0,0.0,0.0,0.06600706832535987
132,4,packet,0.06714719097387865,internet,kmeans_plain,0.17647058823529413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06714719097387865,0.0,0.06714719097387865
133,4,wikipedia,0.06714719097387865,internet,LDA,2.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06714719097387865,0.06714719097387865
134,4,references,0.12103952299106643,internet,kmeans_plain,0.4117647058823529,0.0,1.0,1.0,0.0,0.0,0.0,0.12103952299106643,0.12103952299106643,0.0,0.0
135,4,references,0.12103952299106643,internet,LDA,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.12103952299106643,0.12103952299106643,0.0,0.0
136,4,website,0.06494563953325293,internet,kmeans_plain,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06494563953325293,0.06494563953325293,0.06494563953325293,0.0
137,4,marketing,0.06051976149553322,internet,kmeans_plain,0.1176470588235294,1.0,1.0,1.0,1.0,1.0,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.06051976149553322
138,4,new,0.06714719097387865,internet,LDA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0,0.0
139,4,web,0.06837861724577923,internet,kmeans_plain,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0,0.06837861724577923,0.06837861724577923,0.0,0.0
140,4,browser,0.06714719097387865,internet,kmeans_augmented,0.9523809523809524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0
141,4,world wide web consortium,0.06714719097387865,internet,kmeans_augmented,1.809523809523809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0
142,4,javascript,0.06714719097387865,internet,kmeans_augmented,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.06714719097387865,0.06714719097387865,0.06714719097387865,0.0
143,4,software,0.06051976149553322,internet,kmeans_augmented,0.7619047619047619,1.0,1.0,1.0,1.0,1.0,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.06051976149553322,0.06051976149553322
144,4,browsers,0.06714719097387865,internet,kmeans_augmented,1.380952380952381,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0,0.0
145,4,web browser,0.06714719097387865,internet,kmeans_augmented,1.2857142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0
146,4,world wide web,0.06395273920805951,internet,kmeans_plain,1.4705882352941178,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06395273920805951,0.06395273920805951
147,4,web software,0.06714719097387865,internet,kmeans_augmented,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,4,version,0.06494563953325293,internet,kmeans_augmented,0.3809523809523809,0.0,1.0,1.0,0.0,0.0,0.0,0.06494563953325293,0.06494563953325293,0.0,0.0
149,4,support,0.06494563953325293,internet,kmeans_augmented,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.06494563953325293,0.06494563953325293,0.0,0.06494563953325293
150,4,html,0.06494563953325293,internet,kmeans_augmented,1.4761904761904765,0.0,1.0,1.0,1.0,1.0,0.0,0.06494563953325293,0.06494563953325293,0.06494563953325293,0.06494563953325293
151,4,web page,0.06971725381485046,internet,kmeans_plain,0.9411764705882352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06971725381485046,0.0
152,4,digital marketing,0.06714719097387865,internet,kmeans_plain,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,4,search engine optimization,0.06837861724577923,internet,kmeans_plain,2.588235294117647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923,0.0
154,4,content,0.06714719097387865,internet,kmeans_plain,0.5882352941176471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0
155,4,human–computer interaction,0.06837861724577923,internet,kmeans_plain,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,4,information economy,0.06837861724577923,internet,kmeans_plain,2.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,4,key,0.06837861724577923,internet,kmeans_plain,0.29411764705882354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
158,4,traffic,0.06837861724577923,internet,kmeans_plain,0.17647058823529413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
159,4,example,0.06714719097387865,internet,kmeans_plain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0,0.0,0.0
160,4,google,0.06494563953325293,internet,kmeans_plain,0.35294117647058826,0.0,1.0,1.0,1.0,1.0,0.0,0.06494563953325293,0.06494563953325293,0.06494563953325293,0.06494563953325293
161,4,require,0.06837861724577923,internet,kmeans_plain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
162,4,search engine,0.06714719097387865,internet,kmeans_plain,0.9411764705882352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06714719097387865,0.0
163,4,method,0.06837861724577923,internet,kmeans_plain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
164,4,different,0.06494563953325293,internet,kmeans_plain,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06494563953325293,0.0,0.0,0.06494563953325293
165,4,microsoft,0.06837861724577923,internet,kmeans_augmented,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.0,0.06837861724577923,0.0,0.06837861724577923,0.0
166,4,mobile,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06837861724577923,0.0,0.06837861724577923
167,4,pay,0.06837861724577923,internet,kmeans_augmented,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06837861724577923
168,4,hypertext transfer protocol clients,0.06837861724577923,internet,kmeans_augmented,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,4,web browsers,0.06837861724577923,internet,kmeans_augmented,1.9047619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
