country,label_name,tfidf,pmi
4,beer,0.04749403186428018,0.3189666602510639
0,tea,0.03949764731534156,0.4609899266629413
5,soft drink,0.03651930526121926,0.1639750853560504
1,species,0.034750479513796034,0.1606320258242719
3,restaurant,0.03146462056904936,0.10355024989227714
6,wine,0.02607890583404137,0.13114376778704895
2,pork,0.017631484810534063,0.062190040233188276
