country,label_name,tfidf,pmi
0,approach,0.01660873832736116,0.048263680654888494
2,part,0.014200379128606425,0.042390316639948675
6,idea,0.011372329192426926,0.029300072135556528
3,introduce,0.010339720572577284,0.026179045830212654
4,steam,0.010143593088855634,0.02503941383033343
1,electricity,0.009644788508643382,0.023700430662425304
5,bridge,0.008786779694114214,0.02217799253196539
