article_id,country,prob
0,1,0.3001776337623596
0,4,0.03566940128803253
0,6,0.6626358032226562
1,0,0.046370040625333786
1,4,0.3280826210975647
1,5,0.6068885326385498
1,6,0.01647796854376793
2,0,0.42246222496032715
2,3,0.15538322925567627
2,6,0.421785444021225
3,0,0.20343932509422302
3,2,0.0118717635050416
3,3,0.648963212966919
3,4,0.050603531301021576
3,6,0.08471284061670303
4,0,0.1552867442369461
4,1,0.02443447895348072
4,2,0.041982825845479965
4,3,0.5359070301055908
4,4,0.025417344644665718
4,6,0.21690809726715088
5,1,0.020171573385596275
5,2,0.8887507915496826
5,3,0.036020904779434204
5,5,0.035090792924165726
5,6,0.012893135659396648
6,2,0.12902027368545532
6,3,0.6981968283653259
6,4,0.026220493018627167
6,6,0.14635685086250305
7,0,0.18364422023296356
7,2,0.011982726864516735
7,3,0.7034043669700623
7,6,0.1002073660492897
8,0,0.10133839398622513
8,3,0.8136619329452515
8,6,0.0837884172797203
9,5,0.992031455039978
10,2,0.06660835444927216
10,3,0.8083378076553345
10,6,0.12477563321590424
11,0,0.6483607292175293
11,3,0.1716356873512268
11,5,0.07025499641895294
11,6,0.10946036875247955
12,2,0.10265497863292694
12,3,0.7196621894836426
12,4,0.010810090228915215
12,5,0.058511022478342056
12,6,0.10822752863168716
13,2,0.3964138627052307
13,4,0.015450868755578995
13,5,0.5622263550758362
13,6,0.01931833289563656
14,2,0.2607433795928955
14,4,0.057260382920503616
14,5,0.6747326254844666
15,2,0.446664422750473
15,5,0.5520814061164856
16,1,0.046912528574466705
16,2,0.07387055456638336
16,4,0.034853916615247726
16,5,0.8365173935890198
17,0,0.034057632088661194
17,1,0.04245249554514885
17,2,0.01869700849056244
17,3,0.07913754880428314
17,5,0.8015382289886475
17,6,0.02396015264093876
18,0,0.014063605107367039
18,1,0.027652598917484283
18,3,0.2624368667602539
18,5,0.06172243878245354
18,6,0.6249367594718933
19,0,0.020883619785308838
19,2,0.05982255935668945
19,3,0.16055282950401306
19,5,0.1436307728290558
19,6,0.606270968914032
20,0,0.010757291689515114
20,2,0.7908368110656738
20,3,0.042537473142147064
20,5,0.1555597484111786
21,2,0.25824785232543945
21,4,0.015543199144303799
21,5,0.725814700126648
22,1,0.021869022399187088
22,2,0.07468059659004211
22,3,0.22189754247665405
22,4,0.5137050151824951
22,5,0.08540937304496765
22,6,0.08234449476003647
23,0,0.10562043637037277
23,3,0.6857600808143616
23,6,0.19483023881912231
24,0,0.12244004011154175
24,2,0.013919255696237087
24,3,0.6565281748771667
24,6,0.20449528098106384
25,2,0.06982716172933578
25,5,0.90406733751297
25,6,0.025741782039403915
26,5,0.08536159247159958
26,6,0.9144118428230286
27,1,0.13942106068134308
27,5,0.8598304390907288
28,0,0.055665671825408936
28,3,0.8121783137321472
28,6,0.13147316873073578
29,0,0.03571654111146927
29,3,0.8159953355789185
29,6,0.14772793650627136
30,1,0.010425063781440258
30,2,0.060991667211055756
30,3,0.7692080140113831
30,5,0.011527574621140957
30,6,0.14127212762832642
31,2,0.03426598757505417
31,5,0.9138001203536987
31,6,0.05139832943677902
32,0,0.03211585432291031
32,2,0.5976579785346985
32,3,0.3001314103603363
32,4,0.03315385431051254
32,5,0.014057029969990253
32,6,0.022807652130723
33,0,0.15056350827217102
33,1,0.5133392810821533
33,2,0.020014841109514236
33,3,0.16421708464622498
33,4,0.024849053472280502
33,5,0.0644950345158577
33,6,0.06252117455005646
34,0,0.09230716526508331
