,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
54,optical,0.004787335365919108,0.0211466609628079,5,0,1,0,0,0,kmeans_augmented,1,0,0
55,circuit,0.004330024229527653,0.019861511589050675,5,0,1,0,0,0,kmeans_augmented,1,0,0
56,frequency,0.0041158481143629185,0.018848017380445458,5,0,1,0,0,0,kmeans_augmented,1,0,0
57,wavelength,0.0037937332071905864,0.01841865015461883,5,0,1,0,0,0,kmeans_augmented,1,0,0
58,electrons,0.003711416773155831,0.017861915137350755,5,0,1,0,0,0,kmeans_augmented,1,0,0
59,detector,0.0036855174965316696,0.01768374142026995,5,0,1,0,0,0,kmeans_augmented,1,0,0
60,paper,0.004253475772529954,0.015778187459106887,6,0,1,0,0,0,kmeans_augmented,1,0,0
61,machine,0.003589338732540168,0.012703864944349198,6,0,1,0,0,0,kmeans_augmented,1,0,0
62,wood,0.0028112232458776375,0.011332064517558362,6,0,1,0,0,0,kmeans_augmented,1,0,0
63,references,0.0027132938322115266,0.00931440424979797,6,0,1,0,0,0,kmeans_augmented,1,0,0
64,printing,0.0025349770194739133,0.010144542684380541,6,0,1,0,0,0,kmeans_augmented,1,0,0
65,tool,0.0024892589343588276,0.009799193988731948,6,0,1,0,0,0,kmeans_augmented,1,0,0
66,plastic,0.0024860904826345975,0.009588029788818507,6,0,1,0,0,0,kmeans_augmented,1,0,0
67,iron,0.0023966437392234407,0.009631257884101947,6,0,1,0,0,0,kmeans_augmented,1,0,0
68,handle,0.002394340853161065,0.00990569407589436,6,0,1,0,0,0,kmeans_augmented,1,0,0
69,stone,0.0023814448157100055,0.009809263926735645,6,0,1,0,0,0,kmeans_augmented,1,0,0
70,diesel engines,0.005178551928582825,0.03903896197217075,0,0,1,0,0,0,kmeans_augmented,1,0,0
71,stroke,0.005004135528737168,0.03556390285722374,0,0,1,0,0,0,kmeans_augmented,1,0,0
72,liquid,0.0034460142764246716,0.014257855651588191,1,0,1,0,0,0,kmeans_augmented,1,0,0
73,naval,0.004032232262524722,0.028470215826226223,2,0,1,0,0,0,kmeans_augmented,1,0,0
74,wing,0.004118643764332125,0.02822484336773868,2,0,1,0,0,0,kmeans_augmented,1,0,0
75,thrust,0.004173126927604924,0.02821850782489519,2,0,1,0,0,0,kmeans_augmented,1,0,0
76,underwater,0.00408391697375206,0.027800409632885464,2,0,1,0,0,0,kmeans_augmented,1,0,0
77,knowledge,0.0034822005674095937,0.01556326374363326,3,0,1,0,0,0,kmeans_augmented,1,0,0
78,society,0.0034532228033648375,0.015164263175238227,3,0,1,0,0,0,kmeans_augmented,1,0,0
79,google,0.003941640462263811,0.0159913196189298,4,0,1,0,0,0,kmeans_augmented,1,0,0
80,imaging,0.004596424020191094,0.02125767699053211,5,0,1,0,0,0,kmeans_augmented,1,0,0
