,country,label_id,label,tfidf,pmi
0,0,2514,book,0.00881642879488395,0.04346059390709557
1,5,221,company,0.008646134849739931,0.023729577968146127
2,2,1963,dishes,0.008409004761168914,0.023509703527832975
3,3,1794,restaurants,0.007815919186172386,0.021035062352496775
4,5,1928,brands,0.007675080348358232,0.0254379307055067
5,0,959,published,0.007529549628738133,0.044968376616034075
6,4,4908,beers,0.007260768839885924,0.040088343288554866
7,2,1125,cooked,0.007155399386986544,0.020185981911543287
8,1,904,species,0.0069679158893444625,0.02651337627144316
9,2,1291,preparation,0.006787266496061837,0.020416368467746457
10,1,1443,leaves,0.006726247002006245,0.0245813684355539
11,5,375,products,0.006704317065994792,0.01786638659285746
12,5,1119,market,0.0066400244146596265,0.019732980626691248
13,3,364,opened,0.006619670623040778,0.01864123997791458
14,4,90,alcohol,0.006541765621744666,0.03327519154641619
15,1,882,grow,0.006389009939298055,0.02378029256711557
16,1,1140,cultivation,0.006382174154508797,0.02506186240735734
17,0,1195,english,0.0063665534202449695,0.033667001694921546
18,3,270,new,0.006336080876713626,0.014730183602985381
19,1,74,plants,0.006232886482058182,0.021295090989955957
20,4,2495,brewery,0.006220097922713697,0.03768344900917685
21,2,3379,served,0.0061873770235684866,0.016254631452119098
22,4,6241,brewing,0.006183840433389223,0.03554674448462273
23,0,1220,recipes,0.006103977590137152,0.028419927499778355
24,5,508,united,0.006019982507548023,0.01554324152944655
25,0,2424,edition,0.005955303738777276,0.06128308438728468
26,1,1951,flowers,0.00590911688932577,0.02498949778200864
27,1,1941,seeds,0.005905419553349002,0.023117003619511436
28,2,2972,ingredients,0.005899422348201027,0.017184550369915223
29,3,588,location,0.005896925853273751,0.017118154408559464
30,2,1253,traditional,0.0058054760577451936,0.016420968268733974
31,0,5922,cookery,0.005765133928776966,0.06948042380486759
32,4,289,drink,0.005708528743910041,0.023111975099354604
33,5,1838,sold,0.005704706593907425,0.018268486083748398
34,5,5310,sales,0.00565099899536788,0.020114727668942362
35,0,1272,century,0.005586774180720173,0.023896525982068095
36,2,1222,cuisine,0.005501156395463115,0.017002641214740887
37,1,32,uses,0.005473222703772051,0.015477067393510301
38,2,1765,popular,0.005449033512181664,0.01452786746012118
39,2,731,references,0.005391422494269205,0.01280002161851619
40,5,1917,operations,0.005384528668024472,0.01985154065873051
41,4,5041,ale,0.005373248049118791,0.036313278652635006
42,2,2063,sauce,0.005330753794794843,0.01716455404963172
43,0,150,times,0.005309015257921497,0.016819068008780465
44,3,554,city,0.005261027490435288,0.014537297646629211
45,4,593,bottle,0.005232483779810221,0.027820253299119527
46,3,116,year,0.005176987117229752,0.012257968895868627
47,1,874,north,0.005065561181134558,0.016343645198836767
48,5,382,business,0.00505543929550197,0.016837998407609404
49,3,4009,worked,0.004960620091538117,0.015148740440133411
50,5,10492,acquired,0.004960532556670839,0.021149117709603517
51,0,1295,cookbooks,0.004957365003873095,0.04882929784064306
52,0,1630,england,0.004866300314935828,0.03430963491089819
53,4,7,produced,0.004848541979326296,0.014126741844904197
54,3,1847,award,0.004834404611877694,0.01507077645934955
55,1,925,tree,0.004822523332148479,0.020767220414239004
56,4,7150,brewers,0.0047379516749275746,0.03289789441298868
57,4,418,spirits,0.004661701664391066,0.031336002794980715
58,3,1857,featured,0.004643246719283045,0.014357372153701082
59,3,3115,york,0.00460819918043953,0.014125849074284411
60,6,144,effects,0.0044977931218771645,0.017818214072032525
61,6,915,studies,0.0043134723916085135,0.0175672533104546
62,6,492,increased,0.004303483547302467,0.0154669978173604
63,6,1746,levels,0.004160197569832199,0.017343466644079385
64,6,191,high,0.003827360176752517,0.012405342121285808
65,6,54,results,0.003816944672200544,0.01540529050708712
66,6,4856,research,0.003802595333796273,0.015296162120968439
67,6,248,health,0.0037106910312160912,0.01460636901517505
68,6,14,process,0.0036548959992258483,0.01305891428613391
69,6,317,required,0.003595047626070652,0.014525961840438474
