,country,label_id,label,tfidf,pmi
0,4,171,iii,0.008160060043447744,0.03378196510299775
1,1,1675,bao,0.007245755473143729,0.021336854569485808
2,4,7270,par,0.0070086293324918775,0.03465437590503069
3,4,7271,radiate,0.00640684316807661,0.030998454691669865
4,4,79,prove,0.006387053304555972,0.019727368679493325
5,4,448,people,0.006311975485421208,0.0278791478549058
6,1,590,feinstein,0.0062885653134390875,0.019135737320477887
7,1,630,crimes,0.006215624198025269,0.02167618862358776
8,4,8152,barrier,0.006054737907981432,0.031765897590379545
9,1,978,sources,0.0060486445079897515,0.021859496772624443
10,4,1608,heavenly,0.006043489881706469,0.027453303666960062
11,4,3369,aroused,0.0059574243776875715,0.023606355460880083
12,1,1468,communication,0.005668611421399532,0.016141842592033436
13,4,80,relative,0.005652249030477247,0.02146545253546371
14,4,4537,polymers,0.005597334164966724,0.026993556168350693
15,0,935,sulfur,0.005526349685677844,0.012245395809025523
16,2,2568,nitroglycerine,0.005517255194572922,0.03163967534075656
17,1,711,private,0.005499514942107509,0.01735848472182154
18,2,6,dowding,0.005389368165602023,0.02856327269855135
19,6,1324,sand,0.005353333623427167,0.021680049133597817
20,0,694,military,0.005341932314314063,0.011832758358255974
21,1,1036,instrument,0.005281165605137425,0.016869922279105547
22,0,554,arrival,0.005253269324953101,0.011954663062699844
23,1,3013,greatly,0.00522444527721182,0.01743583982307743
24,3,1307,initiator,0.0051987550827434555,0.020544172817016208
25,2,170,ministry,0.005181145658310454,0.032029556465861184
26,2,5,unit,0.0051629511246273265,0.026028487611087465
27,1,615,recreation,0.005105014634690891,0.013952319523696898
28,2,580,club,0.005078463476132074,0.029584681440177823
29,6,1142,wooden pagoda,0.005045476743344115,0.018693628064721565
30,2,643,sfo,0.005041445394030822,0.02314699994351001
31,0,849,generate,0.00502718628422533,0.0118335213987951
32,3,733,devices,0.005023393886359577,0.013761373940358175
33,1,1735,cannons,0.004959861697988932,0.0186455886822647
34,0,3196,apgood,0.004929322613663662,0.011732909566715974
35,3,2021,aid,0.004923372842252347,0.018251797864573146
36,2,1328,weather,0.0049029661141814064,0.016182797106908054
37,2,105,lining,0.004889249058616829,0.012642509452569383
38,2,569,chinatown,0.004882687635390231,0.02009477299017462
39,0,3730,crewed,0.0048811116503089365,0.011296887363683216
40,2,7744,boistissandeau,0.004842752591373578,0.030701312345859603
41,3,120,effects,0.004837168135490025,0.01763774888816431
42,0,3202,messe convention,0.004834685298584822,0.01214276054015174
43,0,4626,abacuses,0.004787255823042768,0.011980062604076778
44,3,373,precision,0.004743322382528278,0.016526697244025106
45,3,374,reference,0.004676868755748932,0.014625883876377178
46,3,755,emperor,0.004658040511941418,0.014190001997218272
47,3,2541,apparatus,0.004629181471719771,0.02504516346736723
48,0,28,useful,0.004609266498274504,0.01017947138221375
49,3,54,allowing,0.004601761398908928,0.014503992017605284
50,0,2476,com,0.004595192936334387,0.011282264469033297
51,6,981,groundwater,0.004446290239457101,0.014307733312882613
52,5,327,include,0.0044451212847152425,0.02160598563096421
53,3,1236,providing,0.004402593551861436,0.019655382361811958
54,6,980,brazil,0.004283222321493699,0.011827805144639266
55,5,269,couple,0.004263473404140843,0.017732571056178446
56,6,1402,dollars,0.004254969597726249,0.014967143368190073
57,6,957,economically,0.004239212434951531,0.015810779339692466
58,6,19,dipole antenna,0.0041412048132951,0.012564735904843177
59,5,826,neighbors,0.004070613351419258,0.011876139847623946
60,6,3034,cornu,0.004006368055361104,0.012081891458917615
61,5,661,income,0.0039813130267352575,0.01603481206010659
62,6,2375,bezos,0.003980137659120917,0.01608236935516994
63,6,1350,local,0.0038731253230862637,0.015458817643087137
64,5,2492,adult,0.0038460159695505986,0.0169604082761814
65,5,200,changed,0.0038407007901218597,0.01377121435217774
66,5,11,signals,0.0038331594562253145,0.012146374131048547
67,5,1603,arm,0.003753119545075165,0.014808859340574389
68,5,30,directly,0.0037073449543832153,0.010293304692058315
69,5,4363,lmfao,0.00367492787272843,0.017602555197768637
