,Unnamed: 0,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
93,12,optical,0.004968637653539476,0.0219257161166956,1,0,1,0,0,0,kmeans_plain,0,0,1
94,13,voltage,0.00481860873975131,0.021195135857559017,1,0,1,0,0,0,kmeans_plain,0,0,1
95,14,signal,0.004676127419374808,0.019564534336445758,1,0,1,0,0,0,kmeans_plain,0,0,1
96,15,circuit,0.004388679278389561,0.020108557495002247,1,0,1,0,0,0,kmeans_plain,0,0,1
97,16,frequency,0.0040400886058548436,0.01848095432285299,1,0,1,0,0,0,kmeans_plain,0,0,1
98,17,electrons,0.0037778963002462634,0.018158990527417124,1,0,1,0,0,0,kmeans_plain,0,0,1
99,18,wavelength,0.003710248486483039,0.01798996658262847,1,0,1,0,0,0,kmeans_plain,0,0,1
100,19,radiation,0.0035323927264160897,0.01677178263023767,1,0,1,0,0,0,kmeans_plain,0,0,1
101,20,company,0.005579395025378557,0.01930473778957914,2,0,1,0,0,0,kmeans_plain,0,0,1
102,21,software,0.00521254708166964,0.018372406703150605,2,0,1,0,0,0,kmeans_plain,0,0,1
103,22,phone,0.004904526439986782,0.0198174274550838,2,0,1,0,0,0,kmeans_plain,0,0,1
104,23,android,0.0046028592658432675,0.01904184662350832,2,0,1,0,0,0,kmeans_plain,0,0,1
105,24,announced,0.004477188523573069,0.017893126528285806,2,0,1,0,0,0,kmeans_plain,0,0,1
106,25,users,0.004436214016714244,0.01753436709914724,2,0,1,0,0,0,kmeans_plain,0,0,1
107,26,mobile,0.004327680718808448,0.01731682842711504,2,0,1,0,0,0,kmeans_plain,0,0,1
108,27,apple,0.004270147545132553,0.01768530856628481,2,0,1,0,0,0,kmeans_plain,0,0,1
109,28,hardware,0.004142004518391658,0.016411817719280818,2,0,1,0,0,0,kmeans_plain,0,0,1
110,29,google,0.0040836670395230975,0.0167976289857377,2,0,1,0,0,0,kmeans_plain,0,0,1
111,30,engine,0.014326494569377813,0.06101790791213413,3,0,1,0,0,0,kmeans_plain,0,0,1
112,31,car,0.00862010232108859,0.04748799519537013,3,0,1,0,0,0,kmeans_plain,0,0,1
113,32,vehicle,0.008608736633602595,0.04244052160907378,3,0,1,0,0,0,kmeans_plain,0,0,1
114,33,cylinder,0.006676389539490843,0.03697405563426262,3,0,1,0,0,0,kmeans_plain,0,0,1
115,34,crankshaft,0.006105087896266505,0.042787844432560326,3,0,1,0,0,0,kmeans_plain,0,0,1
116,35,piston,0.005369538804237582,0.03382660332082272,3,0,1,0,0,0,kmeans_plain,0,0,1
117,36,fuel,0.0053424869460306865,0.028404874343461676,3,0,1,0,0,0,kmeans_plain,0,0,1
118,37,power,0.005216184321346767,0.023307508964780104,3,0,1,0,0,0,kmeans_plain,0,0,1
119,38,wheels,0.005136080595357688,0.032355881437308685,3,0,1,0,0,0,kmeans_plain,0,0,1
120,39,torque,0.005073338161928536,0.03314630268252505,3,0,1,0,0,0,kmeans_plain,0,0,1
121,40,paper,0.004253732063907375,0.015779138167095686,4,0,1,0,0,0,kmeans_plain,0,0,1
122,41,machine,0.0036333300676784845,0.012859564927538931,4,0,1,0,0,0,kmeans_plain,0,0,1
123,42,wood,0.0028676204876400073,0.011559402272822258,4,0,1,0,0,0,kmeans_plain,0,0,1
