country,article_id,distance
5,0,0.5537243176484234
5,2,0.4579307427717445
5,4,0.46333349054259687
5,5,0.5121754557693927
5,6,0.4906166652860272
5,9,0.4831676388831778
5,10,0.57624781172956
5,11,0.4339075147031025
5,12,0.5690872181328621
5,13,0.5129277749156012
5,14,0.5265815718117626
5,20,0.6056205515770361
5,24,0.48704001781869577
5,27,0.35953838736137844
5,31,0.4397199281711692
5,33,0.5466385698754967
5,36,0.5051376929445089
5,40,0.5271691954554789
5,41,0.5753709166189476
5,46,0.44245559088847575
5,49,0.541603307748427
5,55,0.47712082407800904
5,64,0.45749750668180644
5,71,0.5069165255894946
5,72,0.6623761720982841
5,91,0.5358617513321488
5,96,0.5077155754877003
5,102,0.6287985405283734
5,110,0.6039001499287631
5,113,0.5034837719825331
5,115,0.5482190427195992
5,120,0.6174889190578535
5,124,0.5186721317775227
5,132,0.4715982125065038
5,137,0.4212624224300239
5,151,0.5066556615982476
5,161,0.488450709776725
5,170,0.5810988730786248
5,178,0.41285396186397116
5,181,0.5581378732389155
5,185,0.5006660762739628
5,189,0.43587980174399776
5,215,0.5691492367011661
5,242,0.4786844018109051
5,249,0.4054354026981566
5,253,0.3765211991078916
5,282,0.5367655903228546
5,294,0.5055107394565104
5,295,0.47745449354616143
5,301,0.5385719645729006
5,303,0.44208516053247904
5,307,0.4561287995883575
5,317,0.3148288227221713
5,318,0.42266800780187463
5,343,0.4948779956792878
5,346,0.5027418425052983
5,353,0.4738174530641285
5,371,0.5731388317296306
5,373,0.5835404410125327
5,382,0.44486113854835874
5,384,0.5804538957064924
5,411,0.4624169727584041
5,415,0.5643810398999072
5,420,0.4471263907270816
5,423,0.42636648952640466
5,432,0.4626450134542328
5,434,0.5057444807198396
5,453,0.48647452995374474
5,458,0.48133751674591263
5,464,0.3960148144974486
5,469,0.42558179271327035
5,485,0.4700216159458369
5,493,0.5863468795147083
5,494,0.659299010434313
5,496,0.40015223797490573
5,498,0.5309032093657584
5,507,0.638373464868049
5,508,0.5275988156842257
5,514,0.4765836190026912
5,523,0.4532492063028857
5,544,0.4763896358750135
5,552,0.5298258389481433
5,561,0.48683264149866357
5,569,0.48349223075342973
5,572,0.5385609254972752
5,577,0.5048188125672017
5,584,0.41751344601754603
5,588,0.4731457844624283
5,645,0.4852209846803395
5,667,0.4409680009174295
5,683,0.46666671976911045
5,699,0.3567563677744324
5,722,0.5660083642738201
5,729,0.437764222072617
5,738,0.4149303511044432
5,753,0.5072838765293384
5,756,0.4122767449351846
5,759,0.5462627826508746
5,764,0.5626675490937859
5,772,0.4513303335610005
5,778,0.41588916426124456
5,790,0.42432045412723796
5,793,0.37720338445730806
5,802,0.43437304614255934
5,844,0.4320736679058006
5,864,0.5421712803837221
5,868,0.5025206026371524
5,869,0.3660132086802097
5,892,0.3856441523092683
5,900,0.45849539484006707
5,915,0.4513621574152741
5,923,0.5635413920506864
5,948,0.47958136610459956
5,952,0.42136081831692207
5,962,0.43421632738142635
5,963,0.6026784774505471
5,964,0.6077679784491679
5,968,0.3926209571781567
5,977,0.44135907320866896
5,981,0.3687499535996871
5,982,0.3716446089610841
5,987,0.4217694789409626
5,988,0.4555757008542425
5,994,0.44334647883288736
5,1002,0.5521968222954374
5,1003,0.48586651648020096
5,1004,0.5233719638229746
5,1005,0.41001054670085213
5,1007,0.6225657721166094
5,1014,0.4613827232175317
5,1026,0.409071333078345
5,1028,0.39304738685711893
5,1029,0.5346627508686908
5,1041,0.4205031390823821
5,1046,0.6191086891735429
5,1066,0.3724731016831876
