article_id,country_0,country_1,country_2,country_3,country_4,country_5,country_6,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49,vector_50,vector_51,vector_52,vector_53,vector_54,vector_55,vector_56,vector_57,vector_58,vector_59,vector_60,vector_61,vector_62,vector_63,vector_64,vector_65,vector_66,vector_67,vector_68,vector_69,vector_70,vector_71,vector_72,vector_73,vector_74,vector_75,vector_76,vector_77,vector_78,vector_79,vector_80,vector_81,vector_82,vector_83,vector_84,vector_85,vector_86,vector_87,vector_88,vector_89,vector_90,vector_91,vector_92,vector_93,vector_94,vector_95,vector_96,vector_97,vector_98,vector_99
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.477426,-0.09249600000000001,0.491907,-0.6933279999999999,0.570276,0.217292,0.319232,-0.24259899999999998,-0.185896,0.281675,-0.24012600000000003,0.193537,0.233873,-0.356532,0.618808,0.131259,0.076873,0.245098,-0.015962,0.24000100000000002,-0.16201300000000002,0.148208,-0.530848,0.418786,-0.337525,0.569357,-0.05363300000000001,0.134927,0.750949,0.7168720000000001,0.335878,-0.701336,-0.161576,-0.30391,-0.130914,0.300408,-0.26632100000000003,0.511029,-0.018718000000000002,0.583868,-1.03578,-0.426475,-0.132124,-0.010920000000000001,-0.559575,-0.378243,0.490389,0.470467,-0.009984999999999999,-0.168794,0.47526499999999994,-0.9104450000000001,0.345053,0.404748,-0.14493499999999998,-0.138552,0.203587,0.640583,-0.603509,-0.274379,-0.286724,-0.133794,-0.35865199999999997,0.010089,0.064538,0.030488,-0.671664,0.07325,0.580836,0.377697,0.718071,0.850793,0.38342,-0.12278900000000001,-0.207244,-0.46443100000000004,0.26608699999999996,-0.056524,0.05840599999999999,-0.473362,-0.017796,0.378023,-0.444018,-0.24104699999999998,0.225383,-0.28662600000000005,-0.43193000000000004,0.009128,-0.286735,0.326959,0.722951,0.18698199999999998,-0.272131,0.76058,-0.294161,-0.778263,-0.279738,-0.023584,-0.126308,-0.01495
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.26258000000000004,-0.010726000000000001,-0.442328,-0.587588,-0.241654,-0.304465,0.529724,-0.584792,-0.563737,-0.020633000000000002,0.796585,0.723777,0.47458100000000003,-0.007987000000000001,1.184487,-0.48305,0.9866879999999999,-0.17632,0.798181,-0.188252,0.039675,-0.230729,0.475214,-0.09583799999999999,0.48317,-0.897069,0.082593,-0.186165,0.189835,1.00731,-0.051107,-0.760633,-0.631329,0.02607,-0.312298,0.695014,-0.23151,0.482023,0.37832,-0.611004,-0.131751,0.20967600000000003,0.505054,-0.315212,-0.23069099999999998,-0.136426,0.411627,-0.11941800000000001,-0.309381,0.344954,-0.41211000000000003,-0.6477229999999999,0.560497,0.184947,-0.414657,0.17610399999999998,0.435616,-0.6692,0.5167390000000001,-0.658532,0.139811,-0.631247,-0.595554,0.458046,-0.271546,-0.292943,0.462297,-0.658037,0.518302,0.127728,0.44533500000000004,0.035341000000000004,-0.12579,0.200188,0.204153,-0.562982,-0.418667,-0.299182,-0.599503,-0.773935,0.672585,0.668211,-0.26375,0.180079,0.092013,-0.17848599999999998,0.204269,1.123501,-0.366684,0.12955899999999998,0.72893,1.268736,0.152477,0.257882,-0.221012,-0.06773,0.240294,-0.46696099999999996,-0.018312000000000002,-0.09775700000000001
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.207098,0.5048090000000001,-0.205504,-0.12862,-0.390281,-0.35635100000000003,-0.228584,-0.24733000000000002,0.043202,0.35877,0.697024,0.46646499999999996,-0.370739,0.037239,0.18049500000000002,-0.024816,1.400584,0.149194,0.546549,-0.042863,0.45309799999999995,-0.027065,-0.704782,-0.467416,-0.700852,0.16909200000000002,-0.44366099999999997,0.189583,0.465038,0.545169,0.020372,0.4845,-0.228384,-0.002431,-0.275359,-0.269226,-0.34684899999999996,0.289765,0.59927,0.417832,0.213054,0.158141,0.331348,-0.335776,0.32516999999999996,-0.243839,0.803423,0.5424479999999999,-0.093175,-0.090018,0.794013,0.192056,-0.14132999999999998,-0.30559200000000003,-0.24767600000000004,0.269291,0.22405799999999998,0.18965,-0.191437,0.3377,0.560956,0.01484,-0.569724,0.5541560000000001,-0.208227,-0.36809000000000003,-0.532414,0.340102,-0.26402,-0.181808,0.902084,-0.052990999999999996,-0.213229,-0.024852000000000003,0.115816,0.411642,-0.068868,-0.201214,-0.996183,-0.44244399999999995,0.13406700000000002,0.677036,0.081583,-0.36075,0.203019,0.541988,-1.040165,0.155446,0.221874,0.102038,0.271373,0.156196,0.128717,0.088836,-0.11519700000000001,0.498821,-0.34783000000000003,-0.026338,0.6730729999999999,-0.307377
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.260004,-0.04854,0.44126400000000005,0.451036,-0.015078,0.56223,-0.127871,0.304726,-0.785381,0.285379,-0.28415799999999997,0.6349670000000001,-0.060797000000000004,-0.338887,0.840643,-0.498154,0.028774,0.269362,0.037413999999999996,0.202262,0.27782399999999996,0.138424,-0.077341,0.45881700000000003,-0.068339,0.271049,-0.9981899999999999,0.44066700000000003,0.618969,0.41716000000000003,0.20572,-0.370302,-0.419338,-0.05297999999999999,0.31273,0.197473,0.023249000000000002,-0.309166,0.493142,0.453809,0.363718,0.157386,-0.262964,-0.49395,0.090923,-0.131692,0.587899,0.08154,0.13880399999999998,0.272789,0.828551,-0.652838,0.372604,0.072247,-0.355865,0.33445,-0.007573999999999999,-0.429332,-0.076915,-0.34947399999999995,0.966944,-0.135267,0.00213,0.169527,-0.108575,-0.564574,0.18928399999999998,-0.338877,-0.610104,0.255602,0.6502140000000001,0.13708,0.710479,-0.583069,-0.2338,-0.449917,-0.165748,0.615418,-0.456214,0.542554,0.07983,0.23442800000000003,-0.36578099999999997,0.323703,0.5665640000000001,-0.473105,-0.250249,-0.141555,0.464531,0.031112,0.26074200000000003,0.328019,-0.148177,0.15634,0.07803099999999999,-0.050957999999999996,-0.498962,0.25960500000000003,0.019778999999999998,0.43900600000000006
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.035347,-0.128965,-0.252173,0.027759,0.212175,-0.548523,0.031532,-0.924286,0.29836599999999996,-0.184339,0.839534,0.7967989999999999,0.234012,0.530455,0.277133,-0.150817,0.207325,0.456259,0.046124,0.430598,0.33224499999999996,0.087388,-0.5443859999999999,0.12362200000000001,-0.367544,-0.003414,0.183419,-0.474076,0.49235100000000004,-0.21283200000000002,0.085553,0.043093,0.332813,-0.469933,0.198857,0.668424,-0.038726,-0.344406,0.10746099999999999,-0.108405,-0.33819499999999997,-0.172674,8.499999999999999e-05,-0.190417,0.22366999999999998,0.213017,0.9641149999999999,0.032229,-0.548609,0.266315,0.549162,-0.669701,0.325392,0.83295,0.239037,-0.372747,0.887243,-0.490033,0.27223200000000003,0.10585,0.7186279999999999,0.277418,-0.37195700000000004,-0.524996,-0.022581,0.32816100000000004,-0.211614,0.130859,0.289534,-0.044298000000000004,0.30532,0.43398400000000004,-0.313239,0.46044799999999997,-0.113756,-0.15382200000000001,-0.183924,-0.196185,-0.9127370000000001,-0.209367,0.19221400000000002,0.954108,0.9745510000000001,-0.520451,0.41451899999999997,0.602143,-0.49872700000000003,-0.501506,-0.631708,0.434332,0.363773,0.074364,-0.127355,-0.349127,-0.660874,0.53275,-0.37193899999999996,-0.044538,0.19658499999999998,-0.8260790000000001
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.199605,-0.36212300000000003,-0.02213,-0.172585,0.04015,-0.052611,0.414178,-0.788619,0.345273,0.099698,0.34886500000000004,0.847693,-0.26869699999999996,-0.090518,0.378587,-0.152898,-0.114095,0.515806,0.764517,0.010526,0.379371,0.450751,-0.0146,0.226269,-0.32703499999999996,0.3822,0.12058699999999999,-0.015387,0.19603800000000002,0.199439,0.014421999999999999,-0.543072,0.33664099999999997,-0.519966,-0.167703,0.903251,0.29199899999999995,-0.19610999999999998,0.010334999999999999,0.058261,-0.011502,0.031283,-0.095051,-0.221708,-0.352856,0.389009,0.985618,0.333943,-0.604761,0.15272,0.603208,-0.16708299999999998,0.327434,1.071085,0.305678,-0.12629500000000002,0.8055760000000001,-0.5450619999999999,0.33466,0.38408600000000004,1.183663,0.142183,-0.44515200000000005,0.213481,0.35733400000000004,0.268723,-0.442906,0.10168200000000001,-0.229287,-0.10246,0.411951,0.533187,-0.172255,-0.369302,-0.011868,-0.013597,-0.351224,-0.270357,-0.942734,-0.355827,-0.139215,0.826793,0.522666,-0.731528,0.940739,0.62254,-0.320806,-0.500527,-0.674014,0.45511499999999994,0.587408,0.29026399999999997,-0.572005,-0.71323,-0.46215200000000006,0.075853,0.1173,-0.46573000000000003,0.5631,-0.146337
7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.253389,-0.314664,0.353059,0.158998,0.41835500000000003,-0.173309,-0.045451,-0.10307100000000001,0.034651,-0.264254,0.472894,0.11689200000000001,-0.21620999999999999,-0.24617399999999998,0.541941,-0.136445,0.804968,0.12056700000000001,0.58617,-0.528909,-0.132303,0.299847,-0.771984,-0.273712,0.5191180000000001,-0.32347600000000004,-0.636366,0.011463,-0.162914,0.556088,0.260857,-0.346032,-0.441928,0.171722,-0.22589800000000002,0.430468,-0.242323,-0.17209000000000002,-0.107154,0.17669100000000001,-0.426062,0.7870050000000001,0.092848,-0.072072,-0.148474,0.530606,0.22417800000000002,-0.033492,0.764146,0.371067,0.12679,0.279933,0.393932,0.513957,0.204825,-0.337213,-0.07369500000000001,-0.36491599999999996,-0.27739400000000003,-0.252931,-0.5224850000000001,-0.553012,0.157652,-0.115969,-0.263588,0.600582,-0.394391,0.319729,0.18101199999999998,0.272726,0.6405689999999999,-0.455309,0.006669,-0.32783,0.025949,-0.6431279999999999,-0.10344300000000001,-0.422504,-0.5952189999999999,-0.134932,0.449614,0.5071680000000001,-0.511713,-0.648443,0.324291,0.088136,0.068624,0.281683,0.351063,0.651694,-0.21247800000000003,0.608016,-0.5020100000000001,0.243633,-0.09103,-0.490853,-0.512861,-0.109928,-0.08224,-0.097063
10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.194305,-0.34620500000000004,0.28239899999999996,-0.107775,0.43868,0.057828,-0.042685,0.210581,-0.359757,-0.796245,0.052064,-0.304632,0.60593,-0.452848,1.29626,-0.349031,0.40789000000000003,-0.46271599999999996,0.304338,0.088245,-0.433536,-0.093653,0.034777999999999996,-0.114793,-0.371148,-0.700967,-0.432275,0.175276,-0.23141399999999998,0.45633,0.080444,-0.398198,-0.954751,0.170511,0.552388,0.7734989999999999,-0.345992,0.472034,-0.25069600000000003,0.38298499999999996,1.4581790000000001,0.464355,0.242402,-0.245352,-0.44117,0.522825,0.47994499999999995,-0.9615969999999999,0.511888,0.396828,1.013989,-0.37479,0.10177699999999999,0.6234069999999999,-0.112305,0.1449,-0.594104,-0.23404299999999997,-0.596897,-0.013608000000000002,-0.118031,-0.072763,-0.11655599999999999,-0.45604700000000004,-0.12934500000000002,-0.328913,0.002755,-0.18273,-0.454585,0.5064649999999999,0.408275,-0.45057600000000003,-0.46638199999999996,-0.7822020000000001,-1.081304,0.5387430000000001,-0.184147,-0.11421300000000001,-0.170917,0.402969,0.37974600000000003,0.5309119999999999,0.22975,-0.228204,0.369168,0.36570199999999997,-0.060426,-0.45056199999999996,0.206796,0.6008899999999999,0.48609300000000005,0.17568499999999998,-0.286518,0.12193599999999999,0.07439,-0.337121,-0.173452,0.078045,0.282097,0.27474699999999996
12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.266426,-0.057925,-0.6352939999999999,-0.470526,0.037077,0.174214,0.191163,-0.500084,0.478074,-0.011588,0.656492,0.86893,-0.001343,-0.14416500000000002,0.31741199999999997,0.054827999999999995,0.199596,0.753785,0.392234,0.12072100000000001,0.55083,0.108679,-0.415894,0.21460500000000002,0.356689,-0.12595,0.508293,-0.39298,0.699253,0.043352,0.07501000000000001,-0.436745,0.055786,-0.624181,-0.049314,0.38613200000000003,-0.131247,-0.64678,0.48937200000000003,0.29435300000000003,-0.309701,-0.302348,-0.261974,-0.615693,0.354137,0.172709,1.259025,-0.318031,-0.550044,0.108243,0.466326,0.091048,0.816775,0.394752,-0.124972,-0.128708,0.8087770000000001,-0.23814200000000002,0.640031,0.19492400000000001,1.133134,-0.1362,-0.8445969999999999,0.098423,0.254907,0.669237,-0.097469,0.050837,-0.017730000000000003,0.268679,-0.200291,0.42548199999999997,0.104715,0.399644,-0.186248,0.1684,-0.091027,-0.163572,-0.812489,-0.25728,-0.114506,0.644679,1.153502,-0.038756,-0.0028350000000000003,0.487429,-0.296137,-0.259794,-0.625264,-0.13853,-0.10816300000000001,0.8268700000000001,0.198818,-0.16180899999999998,-1.167789,0.7480859999999999,0.040085,-0.20595,0.046086,-0.18399400000000002
13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.08853899999999999,0.282008,0.7561859999999999,-0.29887800000000003,0.280552,0.263787,0.526423,0.140621,-0.314713,0.382924,-0.27923200000000004,0.246245,0.186227,-0.288724,0.742433,0.281405,0.46608999999999995,-0.228685,0.32507199999999997,0.052872,0.41962200000000005,0.086623,-0.394733,0.269415,-0.23695700000000003,0.613863,-0.44964799999999994,0.139407,0.12431400000000001,0.8461280000000001,0.43144799999999994,-0.23671599999999998,-0.52237,0.346934,-0.18682100000000001,0.518221,0.265518,0.764385,0.5260239999999999,0.9435549999999999,-0.559469,-0.419562,0.155581,-0.670307,-0.50253,-0.350763,0.416451,0.741174,0.032322000000000004,0.35980700000000004,0.540327,-0.491958,0.713078,0.664171,0.23449,0.226556,0.439535,0.135184,-0.884259,-0.39500100000000005,-0.086918,-0.534921,-0.103396,0.2818,-0.078343,-0.17214000000000002,-0.141852,-0.439247,0.27134899999999995,0.43218,0.47664799999999996,0.144647,0.157894,0.09206900000000001,0.295954,-0.607264,0.315251,-0.381388,-0.391146,-0.377673,0.22484099999999999,0.434832,0.7133390000000001,-0.41468900000000003,-0.043338999999999996,-0.370904,0.063323,0.261332,0.250181,0.7781,-0.043371,0.320625,0.066937,0.29382600000000003,-0.091873,-0.745061,-0.331455,0.065191,-0.026407999999999997,0.103939
