article_id,x,y
0,47.069145,38.56254
1,-16.972364,-35.531963
2,-5.220844,-68.062996
3,-1.0798962,53.733295
4,33.45626,19.348974
5,-17.634075,7.358373
6,-48.607677,-20.94487
7,47.989807,45.725582
8,-15.87105,-35.78056
9,-17.672018,7.2800183
10,24.833845,14.97767
12,53.897346,30.101967
13,-3.511936,-60.475407
15,3.8654919,57.019714
16,-22.64514,34.951298
17,24.973703,37.00427
18,25.64456,35.418518
19,-19.379604,64.71086
20,48.166958,45.414864
21,-23.847971,-12.40539
22,-12.384172,-55.593784
23,-0.59402364,18.420885
24,-23.185638,-44.104828
25,-27.18148,-51.849995
26,-23.239002,-44.089077
27,-1.0175725,53.731728
28,-20.158005,30.356766
29,5.303764,-59.589355
30,48.297256,45.44627
31,0.422664,8.185776
32,34.79886,-8.3196535
33,-0.9721594,18.617752
34,-33.54003,-58.082794
35,47.98647,46.23509
36,-46.960476,-50.724773
37,-17.315899,8.574009
38,-15.044813,-59.937946
39,-17.682196,7.257773
40,-46.96348,-50.722458
41,-23.275543,-5.916929
43,-10.584133,-4.7116547
44,48.245148,45.069935
45,-3.9053988,-53.75139
46,-2.3212783,-31.78168
47,6.4760003,-24.448496
48,-10.559245,-30.44008
50,27.857462,45.6938
51,-12.149756,-31.306463
52,-28.502235,41.286232
53,4.8321857,-24.851643
54,-26.414892,-69.378
56,38.155712,-4.9114223
57,-39.457233,-24.280323
58,36.394566,15.079025
59,-2.525459,-20.398857
60,-13.928668,-76.34523
61,16.781408,40.09916
62,-24.816874,64.46155
63,34.17374,14.445145
64,32.757603,15.012501
65,-32.319653,-10.211999
66,50.16576,30.71681
67,34.647316,7.592618
68,-14.844176,-0.17169148
69,-52.775288,-7.1515074
70,28.219952,46.158558
71,6.7340026,23.641108
72,-26.723824,-57.178905
73,-3.80931,-71.74003
74,24.067234,60.247272
75,15.924601,66.1534
76,24.74586,70.08743
77,16.980766,18.946297
78,27.008743,34.569515
79,13.658021,2.4521272
80,-11.999429,-57.760662
82,-40.35052,3.2332392
83,31.639046,-32.240086
84,-39.339436,6.629407
85,32.6552,-30.835146
86,-39.524673,-3.6233351
87,21.615826,18.633133
88,-24.689814,49.433914
89,34.00107,11.761112
91,12.194589,2.558372
92,-16.71834,35.64211
93,-16.525301,35.667362
94,-17.30226,-66.08581
95,-0.7995176,-1.5238208
96,19.370075,21.566492
97,21.470467,16.724186
98,40.984406,-15.828572
99,13.179911,52.569595
100,35.57002,9.291605
101,21.025114,31.883377
102,35.394634,10.550855
103,46.469513,48.101395
104,-3.1937742,-70.31846
105,-22.923065,-62.776707
106,-22.536062,-62.809666
107,-22.411345,-62.661335
108,-18.093014,-63.366722
109,-31.264751,3.77791
110,19.385666,-14.311457
111,14.549636,-19.07827
112,18.784393,-29.37464
113,9.989982,-18.609013
114,-23.89855,27.861628
115,-32.619335,7.042236
116,23.372261,-10.562067
117,-1.0939368,-9.693343
118,-11.131082,-30.687378
119,12.3368225,-33.682533
120,-3.1139226,-67.47398
121,-15.492667,-59.596443
122,-0.7680056,22.568275
123,-6.450905,-16.83298
124,4.479485,-18.510662
125,48.159084,39.50521
126,47.758823,45.055405
127,33.851273,20.348043
128,-33.62727,-5.4391737
129,-9.043094,21.52408
130,-9.860184,22.130243
131,-16.998243,15.104016
133,-22.042099,7.4294095
134,-13.02969,31.308838
135,-25.19068,53.483345
136,-41.98256,-9.561444
137,-17.032604,12.063266
138,30.667597,-47.96578
139,20.023403,-29.14048
140,33.98458,39.662083
141,1.1358943,-23.805326
142,51.027622,34.704594
143,-39.216625,-26.57921
144,27.908249,0.3116617
145,12.712359,12.435353
146,20.11668,19.406548
147,-11.80523,35.730473
148,3.9805896,-22.35093
149,-23.404171,41.99479
150,33.904327,66.63805
151,-15.11209,-11.661443
152,35.994694,-19.535936
153,28.553175,-29.017538
154,8.255738,7.854188
156,-11.347964,-29.973808
157,22.819288,-34.298943
158,11.958261,3.2420015
159,27.054243,10.377478
160,26.700602,12.298933
161,34.32874,9.070193
163,-16.961931,-76.16408
164,-14.980326,-8.133871
165,48.021362,39.27534
166,30.304394,27.332333
167,16.760593,39.85429
168,38.250153,8.835814
169,-3.2713733,-51.881924
170,50.299614,34.601654
171,23.774254,-42.51407
172,7.4172387,-24.39167
173,18.157963,-25.749697
174,-18.234291,-43.98566
175,-34.61286,0.5920997
176,29.173756,27.939636
177,3.1472688,10.444369
178,-30.648853,7.7675524
179,-3.1689305,-17.418036
180,21.470644,50.135887
181,9.203952,-24.069906
182,24.772198,65.98642
183,50.192894,29.288698
184,-25.672106,24.993092
185,-12.8208885,-55.527596
186,20.225283,20.12681
187,-34.675503,-58.160027
188,20.467821,44.889736
189,-19.938713,-64.23924
190,18.608507,-20.642857
193,-27.120111,-32.512352
194,15.063609,72.09258
196,35.16353,6.396823
197,-43.176563,-4.062746
198,5.4987187,-25.522003
199,-34.999737,-39.605247
200,-21.746054,32.959866
201,22.016611,17.441788
202,-2.3456967,-1.656971
203,0.7843483,-79.59814
204,-5.3003755,-71.80589
205,-18.510448,14.305577
206,-35.249523,-56.271168
207,-9.893427,-50.1299
208,-23.229254,-14.818067
209,-5.6722655,19.258884
210,-46.93723,-27.055351
211,-4.8961926,-5.151782
212,-24.418655,26.307182
213,-19.24768,21.996222
214,22.954895,51.473846
215,48.14224,31.779741
216,-25.203886,-14.777279
217,7.2424803,41.604008
218,6.3029156,14.963253
219,33.82982,-10.764602
220,33.830566,-10.966672
221,52.081512,26.850805
223,0.8791852,42.67088
224,38.772385,36.63064
225,38.564903,0.37177336
226,7.623629,15.963652
227,21.461203,16.322186
228,47.55258,34.655613
229,17.377827,70.035835
231,43.998436,30.6793
232,50.787136,30.4706
233,50.1712,27.867502
234,59.374386,33.61818
235,48.087727,21.890982
236,20.50838,59.677418
237,36.938816,15.148967
238,10.148313,-17.110634
239,53.000805,-1.3464487
240,-24.716736,-54.551075
241,35.73079,10.1994295
242,8.356218,8.809902
243,1.1646668,-74.29111
244,7.040053,-22.436047
246,20.499224,-13.891686
247,-42.610447,-5.3144264
248,-24.584927,-54.645107
249,2.804257,53.256477
250,31.908115,-4.320947
251,-3.481292,-77.33896
252,-20.138504,-35.580982
253,-20.959187,-37.137493
254,-22.400658,53.926743
255,-20.763895,54.597443
256,-24.77461,50.08345
257,-22.137718,53.991447
258,18.563574,2.7384639
259,8.687471,8.774081
260,1.4597749,-8.6966
262,-17.498817,35.483326
263,-24.59458,-6.3146334
264,-31.613552,37.682777
265,46.13127,37.26127
266,18.279305,70.183914
267,-22.098152,-64.10619
268,-2.594844,-52.88747
269,4.521856,-25.193373
270,30.537148,27.309889
271,23.93045,-24.903315
272,-1.1089365,40.58794
273,18.557133,42.10425
275,-30.202461,4.261811
276,-12.647037,8.654804
277,-16.370146,34.520325
278,-1.4632783,-25.073048
279,-20.840353,-76.18332
281,-31.383745,-44.4883
282,6.1236987,57.718296
283,44.185856,30.631287
284,-43.59032,36.104992
285,21.494057,-13.75843
287,27.413658,36.386623
288,-1.660043,-4.151805
289,-10.6637125,59.32527
290,20.45903,75.13664
291,24.590471,70.807625
293,5.7828298,51.622723
294,6.675017,-10.290483
296,-39.26491,-26.025223
297,1.1243621,41.048317
298,21.626745,70.02024
299,21.98409,-36.338993
300,16.828348,61.054886
301,-44.814987,10.646938
302,1.5353996,-27.493364
303,5.0098753,-73.24175
304,-1.9579481,-73.10342
305,49.01561,25.082369
306,21.487144,27.946657
307,22.14408,28.814756
308,-28.77543,-47.744793
309,-1.595577,60.023613
310,-7.743591,18.632391
311,4.553802,6.8879337
312,2.9779186,44.0099
313,-19.92655,36.339733
314,59.398598,34.88289
315,-39.66137,-58.72312
316,-39.642242,-58.750084
317,3.2214718,58.297688
318,26.744505,52.91508
319,-26.034992,43.397224
321,35.521973,8.699614
322,30.230164,9.260299
323,4.0387564,54.726902
324,-7.8342333,-41.269306
325,-25.02996,-31.053215
326,-13.053464,-37.302452
327,1.5122874,-73.24567
328,-3.290059,60.26019
329,-0.11476579,28.707174
330,-32.231125,8.339396
331,3.4892666,9.67145
333,-26.377914,-15.63641
334,-10.558625,-17.175304
335,-0.72151905,-21.51352
336,-7.7787414,-14.496177
337,-10.930631,19.454273
338,-4.378458,-21.598642
339,-2.1849775,-19.150278
340,-2.626282,-21.081808
341,-9.896883,-16.56064
342,46.072803,-32.40346
343,31.224194,-30.218382
345,-38.851387,-30.678425
346,-10.847844,19.506353
347,11.266356,15.165914
348,-8.195093,-13.712607
350,-13.600501,-76.52441
351,1.4681445,-56.59699
352,13.72789,-39.849426
353,-11.987077,55.210968
355,-19.341211,29.751133
357,17.156855,51.47105
358,24.989746,52.160492
359,49.99523,50.81458
360,-13.348905,41.39597
361,-21.162905,-61.00524
