,label,tfidf,pmi,augmented,LDA,plain,share,avg_borda,h_cat_tfidf,h_cat_pmi,links_tfidf,links_pmi,key_words_tfidf,key_words_pmi,key_phrases_tfidf,key_phrases_pmi,lda_tfidf,lda_pmi
69,building_engineering,0.02145813512075449,0.06776490093432687,1,0,1,0.5,2.083333333333333,0.02145813512075449,0.06776490093432687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,building_materials,0.01764344453735241,0.0625160901039798,1,0,0,0.16666666666666666,0.4166666666666667,0.01764344453735241,0.0625160901039798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,business,0.006484363674988886,0.01868583524218117,1,1,1,0.2631578947368421,0.7777777777777778,0.0,0.0,0.0,0.0,0.006484363674988886,0.01868583524218117,0.004220670978339658,0.015798688794756252,0.0,0.0
72,cable,0.005172066977167474,0.020615903467171383,0,0,1,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.005172066977167474,0.0194034423718122,0.0048395992482188075,0.020615903467171383,0.0,0.0
73,cable_television,0.019061376302614827,0.08776387743488462,1,0,1,0.45,0.8571428571428571,0.0,0.0,0.019061376302614827,0.08776387743488462,0.0,0.0,0.0,0.0,0.0,0.0
74,camellia_sinensis,0.0263823497777072,0.4358990095595478,0,1,0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0263823497777072,0.4358990095595478,0.0,0.0,0.0,0.0,0.0,0.0
75,canada,0.023648791725332283,0.10745167018165168,1,1,1,0.0,0.0,0.0,0.0,0.023648791725332283,0.10745167018165168,0.0,0.0,0.005539737126174854,0.022727776505271868,0.0,0.0
76,car,0.009223457718087451,0.052132475207886435,1,1,1,0.25,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.009223457718087451,0.052132475207886435,0.0,0.0
77,carbohydrate,0.01647301097936768,0.09542379925154218,1,1,1,0.1,0.3,0.0,0.0,0.01647301097936768,0.09542379925154218,0.0,0.0,0.0,0.0,0.0,0.0
78,cast_iron,0.008169095533342243,0.033552603013329865,1,0,0,0.0,0.0,0.0,0.0,0.008169095533342243,0.033552603013329865,0.0,0.0,0.0,0.0,0.0,0.0
79,cctld,0.1391109217426301,0.9305009960344796,1,1,1,0.0,0.0,0.0,0.0,0.1391109217426301,0.9305009960344796,0.016921524939685812,0.1355396112439804,0.0,0.0,0.0,0.0
80,celebrity_chef,0.029429201733101887,0.1901536939109998,1,0,1,0.7142857142857143,3.0,0.0,0.0,0.029429201733101887,0.1901536939109998,0.0,0.0,0.0,0.0,0.0,0.0
81,century,0.0055867741807201715,0.023896525982068092,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055867741807201715,0.023896525982068092,0.0,0.0,0.0,0.0
82,chain,0.006015120991757682,0.02064583089434184,1,1,1,0.4117647058823529,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.006015120991757682,0.02064583089434184,0.0,0.0
83,channels,0.00998643955392723,0.034550384479733666,1,0,1,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.00998643955392723,0.034550384479733666,0.0,0.0,0.0,0.0
84,character,0.0037266011188483326,0.01731129088990503,1,0,1,0.05882352941176471,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0037266011188483326,0.01731129088990503,0.0,0.0
85,cheese,0.01568708901386373,0.0553454559235001,1,1,1,0.10344827586206896,0.3103448275862069,0.0,0.0,0.01568708901386373,0.0553454559235001,0.0,0.0,0.004352356951660859,0.014502045128929518,0.0,0.0
86,chef,0.0333484406841358,0.2128993510773873,1,0,1,0.6666666666666666,3.0,0.0,0.0,0.0333484406841358,0.2128993510773873,0.006979572637414401,0.033295021637560145,0.006721071207783909,0.03593242508214135,0.0,0.0
87,chemical_engineering,0.017713276626135192,0.06587525688117933,0,0,1,0.5238095238095238,1.6666666666666667,0.017713276626135192,0.06587525688117933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,chemical_formula,0.012778079261198805,0.07511599781837151,1,0,1,0.15,0.5,0.0,0.0,0.012778079261198805,0.07511599781837151,0.0,0.0,0.0,0.0,0.0,0.0
89,chemistry,0.022437771676592246,0.07329511960712802,1,1,1,0.2857142857142857,0.7619047619047619,0.022437771676592246,0.07329511960712802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,chinese,0.006057763547651802,0.03866174317413492,0,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006057763547651802,0.03866174317413492,0.0,0.0
91,circuit,0.006058438859397384,0.0379412718493407,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006058438859397384,0.0379412718493407,0.0,0.0
92,city,0.005261027490435289,0.014537297646629213,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005261027490435289,0.014537297646629213,0.0,0.0,0.0,0.0
93,client,0.005367239761905239,0.017548046010643262,0,1,0,0.057142857142857134,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.005367239761905239,0.017548046010643262,0.0,0.0
94,cnn,0.014648393131097347,0.056104751215862336,1,0,0,0.0,0.0,0.0,0.0,0.014648393131097347,0.056104751215862336,0.0,0.0,0.0,0.0,0.0,0.0
95,coca-cola,0.01824139702883872,0.08388763019832854,0,1,0,0.0,0.0,0.0,0.0,0.01824139702883872,0.08388763019832854,0.0,0.0,0.0,0.0,0.0,0.0
96,cocktail,0.03229204580059725,0.2430104975127061,1,1,1,0.38461538461538464,1.0769230769230769,0.0,0.0,0.03229204580059725,0.2430104975127061,0.0,0.0,0.0,0.0,0.0,0.0
97,communication,0.033709171487509765,0.16735961768219834,1,1,1,0.7142857142857143,2.8095238095238093,0.02028126392407156,0.05751459879951675,0.033709171487509765,0.16735961768219834,0.005668611421399532,0.016141842592033436,0.00836661801041199,0.0321493976829526,0.0,0.0
98,communication_studies,0.018131563887525053,0.06293756766510285,1,0,1,0.6190476190476191,2.380952380952381,0.018131563887525053,0.06293756766510285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,communications_by_country,0.015635226122605716,0.058690083037916785,0,1,0,0.25,0.875,0.015635226122605716,0.058690083037916785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,communications_protocols,0.011187537060116085,0.03799808397256355,0,1,0,0.6285714285714286,2.057142857142857,0.011187537060116085,0.03799808397256355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,companies_by_industry_and_year_of_establishment,0.012080227406813285,0.03381466490004514,1,1,1,0.21052631578947367,0.5263157894736842,0.012080227406813285,0.03381466490004514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,companies_by_year_of_establishment,0.0128889256481092,0.042647821197641364,1,1,1,0.0625,0.1875,0.0128889256481092,0.042647821197641364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,company,0.010635820142661784,0.03125010777881373,1,1,1,0.2608695652173913,0.8260869565217391,0.0,0.0,0.0,0.0,0.010635820142661784,0.03125010777881373,0.01021778939060217,0.030394624810951912,0.0,0.0
104,computer,0.013908515836076923,0.06368846921398127,1,0,1,0.25,0.8,0.0,0.0,0.013908515836076923,0.06368846921398127,0.0,0.0,0.0,0.0,0.0,0.0
105,computer-related_introductions_by_year,0.01082744813522948,0.040601353908609056,1,1,1,0.43478260869565216,1.6956521739130437,0.01082744813522948,0.040601353908609056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,computer_law,0.0123112015980787,0.03744905245467235,1,1,1,0.631578947368421,2.473684210526316,0.0123112015980787,0.03744905245467235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,computers,0.010242325909053605,0.0364287434827844,1,1,1,0.5555555555555556,1.8148148148148149,0.010242325909053605,0.0364287434827844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,computing_and_society,0.007771405324232684,0.022733731001451117,0,1,0,0.4615384615384616,1.7692307692307692,0.007771405324232684,0.022733731001451117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,computing_culture,0.006192546989579405,0.021511737118435983,1,0,1,0.5,1.625,0.006192546989579405,0.021511737118435983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,construction,0.00874717990886107,0.031044245300098142,0,1,0,0.5833333333333334,1.5833333333333333,0.00874717990886107,0.031044245300098142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,content,0.004848275258883188,0.014396124987411128,1,1,1,0.2631578947368421,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.004848275258883188,0.014396124987411128,0.0,0.0
112,cookbook,0.035107567214000115,0.4921696089754166,0,1,0,0.3333333333333333,1.0,0.0,0.0,0.035107567214000115,0.4921696089754166,0.0,0.0,0.007098978959733983,0.06039726276153226,0.0,0.0
113,cookbooks,0.02032077059020552,0.16918848316764934,0,1,0,0.0,0.0,0.02032077059020552,0.16918848316764934,0.0,0.0,0.004957365003873096,0.04882929784064306,0.0,0.0,0.0,0.0
114,cooked,0.007155399386986544,0.020185981911543287,1,1,1,0.2413793103448276,0.8965517241379308,0.0,0.0,0.0,0.0,0.007155399386986544,0.020185981911543287,0.005281020066337031,0.01761928846304877,0.0,0.0
115,cookery,0.0077631006476236546,0.08802028367365708,0,1,0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0057651339287769655,0.06948042380486759,0.0077631006476236546,0.08802028367365708,0.0,0.0
116,cookery_book,0.029959417335061533,0.500049171680688,0,1,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.029959417335061533,0.500049171680688,0.0,0.0,0.005492018370993878,0.07942885019997553,0.0,0.0
117,corporation,0.005060415646005194,0.01693894783215243,1,0,0,0.2,0.45,0.0,0.0,0.0,0.0,0.005060415646005194,0.01693894783215243,0.0,0.0,0.0,0.0
118,country_code,0.1426152712923292,0.9434610255567126,1,1,1,0.25,0.5,0.0,0.0,0.1426152712923292,0.9434610255567126,0.0,0.0,0.0,0.0,0.0,0.0
119,country_code_top-level_domain,0.09740136637952553,0.7464685768187713,1,0,1,0.25,1.0,0.0,0.0,0.09740136637952553,0.7464685768187713,0.0,0.0,0.0,0.0,0.0,0.0
120,crankshaft,0.030591219691054636,0.24599444922775,1,1,1,0.0,0.0,0.0,0.0,0.030591219691054636,0.24599444922775,0.0,0.0,0.006254432604290862,0.04567558550743978,0.0,0.0
121,crimes,0.010021839459263613,0.03421485965787485,0,1,0,0.038461538461538464,0.1153846153846154,0.010021839459263613,0.03421485965787485,0.0,0.0,0.006215624198025268,0.02167618862358776,0.0,0.0,0.0,0.0
122,crowdsourcing,0.015020720993696559,0.08930354934617307,0,1,0,0.4615384615384616,1.3846153846153846,0.0,0.0,0.015020720993696559,0.08930354934617307,0.0,0.0,0.0,0.0,0.0,0.0
123,crustacean,0.03568113644327197,0.4633449990790201,1,0,1,0.375,0.75,0.0,0.0,0.03568113644327197,0.4633449990790201,0.0,0.0,0.0,0.0,0.0,0.0
124,cuisine,0.021356312713822816,0.05264564276657345,1,1,1,0.7692307692307693,3.0769230769230766,0.021356312713822816,0.05264564276657345,0.0,0.0,0.005501156395463115,0.017002641214740887,0.0048273154923417355,0.016021856012423445,0.0,0.0
125,cuisine_by_continent,0.018516690314538568,0.05102432413724583,0,1,0,0.4615384615384616,1.2692307692307692,0.018516690314538568,0.05102432413724583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,cuisine_by_country,0.019743152408893783,0.04664739135071537,1,1,1,0.5384615384615384,2.1923076923076925,0.019743152408893783,0.04664739135071537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,cuisine_by_region,0.0161700283286209,0.04023382569990819,1,0,1,0.5,1.65625,0.0161700283286209,0.04023382569990819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,cultivar,0.0278894378383357,0.13346374543557646,1,0,1,0.18181818181818185,0.5454545454545454,0.0,0.0,0.0278894378383357,0.13346374543557646,0.0,0.0,0.0,0.0,0.0,0.0
129,cultivars,0.0070231214370604965,0.030887652293285613,1,0,1,0.19230769230769232,0.5,0.0,0.0,0.0,0.0,0.00578221716286929,0.025860846624501586,0.0070231214370604965,0.030887652293285613,0.0,0.0
130,cultivation,0.007820062385050558,0.02989876970855232,1,1,1,0.43478260869565216,1.0,0.0,0.0,0.0,0.0,0.007820062385050558,0.02989876970855232,0.0,0.0,0.0,0.0
131,culture_by_country,0.01863569310896289,0.0463594768608704,1,1,1,0.1724137931034483,0.6206896551724138,0.01863569310896289,0.0463594768608704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,cut,0.002319067178821133,0.009366973268640263,0,0,1,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.002319067178821133,0.009366973268640263,0.0,0.0
133,cybercrime,0.010251671664244144,0.03309031014841336,0,1,0,0.6538461538461539,2.0769230769230766,0.010251671664244144,0.03309031014841336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,cyberpunk_themes,0.009342159492153123,0.0338369609064241,1,0,1,0.3636363636363637,0.9090909090909092,0.009342159492153123,0.0338369609064241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,cylinder,0.03171403945377853,0.2461629962981356,1,1,1,0.05882352941176471,0.17647058823529413,0.0,0.0,0.03171403945377853,0.2461629962981356,0.0,0.0,0.006808835930693877,0.03869737105491426,0.0,0.0
136,delhi,0.0393468491348364,0.5162511187827644,1,0,1,0.0,0.0,0.0,0.0,0.0393468491348364,0.5162511187827644,0.0,0.0,0.0,0.0,0.0,0.0
137,design,0.013606042491846665,0.10356422710432574,0,1,0,0.3333333333333333,0.9166666666666666,0.0,0.0,0.013606042491846665,0.10356422710432574,0.0,0.0,0.0043067979263384905,0.02043705822756384,0.0,0.0
138,developed,0.005529560811487446,0.0200283309489906,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005529560811487446,0.0200283309489906,0.0,0.0,0.0,0.0
139,devices,0.005023393886359577,0.013761373940358177,1,1,1,0.6666666666666666,1.9444444444444444,0.0,0.0,0.0,0.0,0.005023393886359577,0.013761373940358177,0.0,0.0,0.0,0.0
140,diet,0.0037034460600859297,0.018584144255909447,1,1,1,0.4444444444444444,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0037034460600859297,0.018584144255909447,0.0,0.0
141,different,0.004083393642704791,0.012843989972792659,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004083393642704791,0.012843989972792659,0.0,0.0,0.0,0.0
142,digital_marketing,0.015097115473878153,0.0566886948954339,1,1,1,0.5789473684210527,2.263157894736842,0.015097115473878153,0.0566886948954339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,digital_media,0.01797105390059623,0.06268210523390866,0,0,1,0.5,1.75,0.01797105390059623,0.06268210523390866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,digital_rights,0.010491301088696295,0.03342852962343105,1,0,1,0.8421052631578947,3.0526315789473686,0.010491301088696295,0.03342852962343105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,dish,0.007914702704124667,0.024072595903272098,1,1,1,0.3448275862068966,1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.007914702704124667,0.024072595903272098,0.0,0.0
146,dishes,0.008409004761168914,0.023509703527832968,1,1,1,0.5625,1.7931034482758617,0.0,0.0,0.0,0.0,0.008409004761168914,0.023509703527832968,0.0,0.0,0.0,0.0
147,domain,0.01920665664724081,0.07604236710206924,1,1,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01920665664724081,0.07604236710206924,0.0,0.0
148,domain_name_system,0.0686306752057329,0.4723422560272178,1,1,1,1.0,3.25,0.043090105724007205,0.183880863533344,0.0686306752057329,0.4723422560272178,0.0,0.0,0.0,0.0,0.0,0.0
149,domain_names,0.04401278984538277,0.20723389755484534,1,0,1,1.0,4.0,0.04401278984538277,0.20723389755484534,0.0,0.0,0.0,0.0,0.012886344356154295,0.07534172545233138,0.0,0.0
150,domains,0.03403930800489947,0.15209700693571662,1,1,1,0.75,2.25,0.0,0.0,0.0,0.0,0.03403930800489947,0.15209700693571662,0.0,0.0,0.0,0.0
151,drink,0.006648782568379126,0.031306411854735615,0,1,0,0.5,1.5,0.0,0.0,0.0,0.0,0.0057085287439100395,0.023111975099354604,0.006648782568379126,0.031306411854735615,0.0,0.0
152,drug_culture,0.01594438482075876,0.08776784437802385,0,1,0,0.0,0.0,0.01594438482075876,0.08776784437802385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,dvd,0.02352639057371089,0.1842211164412875,1,0,1,0.0,0.0,0.0,0.0,0.02352639057371089,0.1842211164412875,0.0,0.0,0.0,0.0,0.0,0.0
154,e-commerce,0.021609780171991264,0.08882846136415136,1,1,1,0.7894736842105263,2.2105263157894743,0.007331814665343578,0.020110446193606496,0.021609780171991264,0.08882846136415136,0.0,0.0,0.0,0.0,0.0,0.0
155,ebay,0.014924552722800178,0.05451297817953839,0,1,0,0.03125,0.0625,0.0,0.0,0.014924552722800178,0.05451297817953839,0.0,0.0,0.0,0.0,0.0,0.0
156,economics_by_year,0.008046701742497223,0.02636064682803824,1,0,1,0.05263157894736842,0.10526315789473684,0.008046701742497223,0.02636064682803824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,edible_plants,0.024691042857334502,0.07628642043029611,1,1,1,0.8636363636363636,3.0909090909090917,0.024691042857334502,0.07628642043029611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,edition,0.007019778464243051,0.08520464695986231,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005955303738777276,0.06128308438728468,0.007019778464243051,0.08520464695986231,0.0,0.0
159,effects,0.004837168135490025,0.017935857909091697,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004837168135490025,0.017935857909091697,0.0,0.0,0.0,0.0
160,electrical_components,0.0246134019494293,0.1284792826254183,0,1,0,0.6923076923076923,2.3846153846153846,0.0246134019494293,0.1284792826254183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,electrical_engineering,0.027984696348755368,0.11238238747011324,1,1,1,0.8888888888888888,3.4444444444444446,0.027984696348755368,0.11238238747011324,0.011647618266738095,0.08780445341453705,0.0,0.0,0.0,0.0,0.0,0.0
162,electricity,0.022736289977933543,0.10700458691809388,1,1,1,0.4615384615384616,1.1538461538461535,0.022736289977933543,0.10700458691809388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,electromagnetism,0.02175579510873972,0.10964944848393204,0,1,0,0.3076923076923077,1.0769230769230769,0.02175579510873972,0.10964944848393204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,electron,0.014700637632263685,0.07229179338383589,0,0,1,0.06666666666666668,0.26666666666666666,0.0,0.0,0.014700637632263685,0.07229179338383589,0.0,0.0,0.0,0.0,0.0,0.0
165,electronic_frontier_foundation,0.019962569621719137,0.0977682655297996,1,0,0,0.0,0.0,0.0,0.0,0.019962569621719137,0.0977682655297996,0.0,0.0,0.0,0.0,0.0,0.0
166,electronics,0.02357246880615561,0.11698840554434145,1,1,1,0.75,2.7222222222222223,0.02357246880615561,0.09096933399511298,0.016083428466254285,0.11698840554434145,0.0,0.0,0.0,0.0,0.0,0.0
167,elizabeth_david,0.0263823497777072,0.4358990095595478,0,1,0,0.0,0.0,0.0,0.0,0.0263823497777072,0.4358990095595478,0.0,0.0,0.0,0.0,0.0,0.0
168,engine,0.014972768663711325,0.06478806454955997,1,1,1,0.05882352941176471,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.014972768663711325,0.06478806454955997,0.0,0.0
169,engineering,0.03348478649520045,0.2150784052519296,1,1,1,0.4705882352941176,1.6470588235294117,0.0,0.0,0.03348478649520045,0.2150784052519296,0.0,0.0,0.0,0.0,0.0,0.0
170,engines,0.04417322115291288,0.2262839570945552,1,1,1,0.5294117647058824,1.4117647058823528,0.04417322115291288,0.2262839570945552,0.0,0.0,0.007691852809584481,0.039586053140512265,0.0,0.0,0.0,0.0
171,england,0.017099005711120784,0.08689908678421687,1,1,1,0.08333333333333333,0.3333333333333333,0.0,0.0,0.017099005711120784,0.08689908678421687,0.004866300314935828,0.03430963491089819,0.0,0.0,0.0,0.0
172,english,0.009755531899350623,0.053569996950246175,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009755531899350623,0.04524771505903582,0.005972492665155232,0.053569996950246175,0.0,0.0
173,english_wikipedia,0.02689014629414861,0.5481885757330263,0,1,0,0.5,1.1666666666666667,0.0,0.0,0.02689014629414861,0.5481885757330263,0.0,0.0,0.0,0.0,0.0,0.0
174,entertainment,0.007981519310790034,0.023022377046724503,1,0,1,0.8888888888888888,3.5555555555555562,0.007981519310790034,0.023022377046724503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,entertainment_occupations,0.005911879993091103,0.0274127940593637,1,0,0,0.4117647058823529,1.5294117647058822,0.005911879993091103,0.0274127940593637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,entertainment_websites,0.007455920460019772,0.027042286714699344,1,1,1,0.75,2.8125,0.007455920460019772,0.027042286714699344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,equipment,0.01255096650629928,0.03365699283739902,1,1,1,0.6666666666666666,1.8571428571428568,0.01255096650629928,0.03365699283739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,establishments_by_country_and_year,0.011176735222221179,0.03285098210812664,1,0,1,0.2,0.6,0.011176735222221179,0.03285098210812664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,establishments_by_year_and_country,0.011228206196137269,0.03290750967798373,1,0,1,0.13333333333333333,0.6,0.011228206196137269,0.03290750967798373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,establishments_in_europe_by_year,0.0107158175837398,0.03716514998784967,1,0,1,0.1176470588235294,0.29411764705882354,0.0107158175837398,0.03716514998784967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,establishments_in_the_united_states_by_year,0.009974032435075893,0.03071336913644788,1,0,1,0.05882352941176471,0.13043478260869565,0.009974032435075893,0.03071336913644788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,ethnobotany,0.016503764670151008,0.06303473220117868,0,1,0,0.08695652173913042,0.08695652173913042,0.016503764670151008,0.06303473220117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,example,0.004304373587404673,0.012191131150715078,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004304373587404673,0.012191131150715078,0.0,0.0,0.0,0.0
184,exchange,0.0075615581476627764,0.032830842903828726,0,1,0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0075615581476627764,0.032830842903828726,0.0,0.0,0.0,0.0
185,external_links,0.0066603664706644155,0.018741925377008608,0,1,0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0066603664706644155,0.018741925377008608,0.0,0.0
186,facebook,0.02910134148942628,0.10798855390258168,1,1,1,0.1875,0.1875,0.0,0.0,0.02910134148942628,0.10798855390258168,0.0,0.0,0.0,0.0,0.0,0.0
187,family,0.024434375227510925,0.1175876115781585,0,1,0,0.043478260869565216,0.21739130434782608,0.0,0.0,0.024434375227510925,0.1175876115781585,0.0,0.0,0.0,0.0,0.0,0.0
188,fast_food,0.020578188787864136,0.07861254356680702,1,1,1,0.8571428571428571,2.7142857142857144,0.0,0.0,0.020578188787864136,0.07861254356680702,0.0,0.0,0.0,0.0,0.0,0.0
189,features,0.007943613607948135,0.025874221982124388,1,0,1,0.21739130434782608,0.6956521739130435,0.0,0.0,0.0,0.0,0.007943613607948135,0.025874221982124388,0.005443857933374271,0.021078782880761367,0.0,0.0
190,females,0.009954896204471715,0.10169263535478087,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008051097324698988,0.08224468519106115,0.009954896204471715,0.10169263535478087,0.0,0.0
191,fermented_drinks,0.019332802272801184,0.09750809008328268,1,1,1,0.6153846153846154,1.5384615384615383,0.019332802272801184,0.09750809008328268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,file_sharing,0.009688456648088649,0.037041063316308125,1,0,1,0.42105263157894735,1.368421052631579,0.009688456648088649,0.037041063316308125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,film,0.019586136673114873,0.0899282818833801,1,0,1,0.29411764705882354,0.8888888888888888,0.007600261636294998,0.030084418642267213,0.019586136673114873,0.0899282818833801,0.003576799261088675,0.017935442416728016,0.008234350602537722,0.027495697093241792,0.0,0.0
194,film_and_video_technology,0.017774434265915778,0.07593908948523596,1,0,0,0.4,1.8,0.017774434265915778,0.07593908948523596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,film_theory,0.006568818598334323,0.02492255593386703,1,0,1,0.1176470588235294,0.4117647058823529,0.006568818598334323,0.02492255593386703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,filmmaking,0.01079974390689979,0.05534048115900314,1,0,1,0.5,1.6666666666666667,0.006263690684708622,0.02383915272918175,0.01079974390689979,0.05534048115900314,0.0,0.0,0.0,0.0,0.0,0.0
197,films,0.004151555444485478,0.013227943705081057,1,0,1,0.2352941176470588,0.7647058823529411,0.0,0.0,0.0,0.0,0.004151555444485478,0.013227943705081057,0.0,0.0,0.0,0.0
198,fish,0.04024110842134517,0.4351225125219982,1,0,1,0.75,2.5,0.0,0.0,0.04024110842134517,0.4351225125219982,0.0,0.0,0.013896594002189388,0.0721782803524706,0.0,0.0
199,fisheries,0.010361112875200593,0.10875406188458957,1,0,1,0.4,1.2,0.0,0.0,0.0,0.0,0.009282786409397541,0.09297687279351227,0.010361112875200593,0.10875406188458957,0.0,0.0
200,fishing,0.038768918345361066,0.3056119760906384,1,0,1,0.625,2.0,0.038768918345361066,0.3056119760906384,0.0,0.0,0.008739167781702046,0.06664485294593793,0.0,0.0,0.0,0.0
201,fishing_industry,0.03739773527670917,0.3002534812464365,1,0,1,0.8,2.4,0.03739773527670917,0.3002534812464365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,flight,0.006533355659815147,0.03985370556673374,1,1,1,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006533355659815147,0.03985370556673374,0.0,0.0
203,flora_by_continent,0.02020116508404037,0.07593480664594061,1,1,1,0.1153846153846154,0.15384615384615385,0.02020116508404037,0.07593480664594061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,flow,0.004685365127661441,0.01859362408338161,1,0,1,0.09523809523809523,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.004685365127661441,0.01859362408338161,0.0,0.0
205,flowering_plant,0.03646806772918392,0.17207125103562554,1,1,1,0.15384615384615385,0.5,0.0,0.0,0.03646806772918392,0.17207125103562554,0.0,0.0,0.0,0.0,0.0,0.0
206,flowers,0.007158790137773274,0.02969755631536605,1,0,1,0.038461538461538464,0.1153846153846154,0.0,0.0,0.0,0.0,0.007158790137773274,0.02969755631536605,0.006138253733335071,0.02753779125102055,0.0,0.0
207,food_additives,0.01717520035932215,0.07580976937636774,1,0,1,0.875,3.6875,0.01717520035932215,0.07580976937636774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,food_and_drink,0.01745923286999936,0.0450361388949108,1,1,1,0.75,2.85,0.01745923286999936,0.0450361388949108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,food_and_drink_by_country,0.01910812626511281,0.04787622770266428,1,1,1,0.59375,1.96875,0.01910812626511281,0.04787622770266428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
