,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
51,water,0.006152557967818146,0.02010616655491749,5,0,1,0,0,0,kmeans_plain,0,0,1
52,pressure,0.004779068125561845,0.017380858053767115,5,0,1,0,0,0,kmeans_plain,0,0,1
53,flow,0.004685365127661441,0.01859362408338161,5,0,1,0,0,0,kmeans_plain,0,0,1
54,process,0.004553722687931576,0.015994721087485377,5,0,1,0,0,0,kmeans_plain,0,0,1
55,heat,0.004271858978686086,0.016435408078514936,5,0,1,0,0,0,kmeans_plain,0,0,1
56,temperature,0.004096606186045727,0.0155656619669462,5,0,1,0,0,0,kmeans_plain,0,0,1
57,gas,0.003969804346272766,0.01500987992188643,5,0,1,0,0,0,kmeans_plain,0,0,1
58,surface,0.003806560853291144,0.013971133906530969,5,0,1,0,0,0,kmeans_plain,0,0,1
59,fluid,0.0036674641364578832,0.015050060888774338,5,0,1,0,0,0,kmeans_plain,0,0,1
60,technology,0.0051916356976072515,0.018800538678204085,6,0,1,0,0,0,kmeans_plain,0,0,1
61,research,0.004738053056630016,0.018859268022696912,6,0,1,0,0,0,kmeans_plain,0,0,1
62,information,0.004663356868736107,0.01783438772299751,6,0,1,0,0,0,kmeans_plain,0,0,1
63,human,0.004473218068668589,0.01874507986204419,6,0,1,0,0,0,kmeans_plain,0,0,1
64,management,0.004366749376356101,0.017782505127944583,6,0,1,0,0,0,kmeans_plain,0,0,1
65,science,0.004265238417064885,0.017922323753950573,6,0,1,0,0,0,kmeans_plain,0,0,1
66,social,0.0036728498357676783,0.015893469040071873,6,0,1,0,0,0,kmeans_plain,0,0,1
67,data,0.0036551161604370854,0.012949897662936022,6,0,1,0,0,0,kmeans_plain,0,0,1
68,organization,0.0035696849604931013,0.015366737840995147,6,0,1,0,0,0,kmeans_plain,0,0,1
69,analysis,0.003540974502571399,0.014537806931996336,6,0,1,0,0,0,kmeans_plain,0,0,1
70,naval,0.004083970740469507,0.029073833673000322,0,0,1,0,0,0,kmeans_plain,0,0,1
71,thrust,0.004102359337334203,0.027946995150768005,0,0,1,0,0,0,kmeans_plain,0,0,1
72,wing,0.0040450821892535575,0.027933966248599812,0,0,1,0,0,0,kmeans_plain,0,0,1
73,detector,0.003530854693067244,0.016920544979030533,1,0,1,0,0,0,kmeans_plain,0,0,1
74,diesel engines,0.004839795320134124,0.03491836619140676,3,0,1,0,0,0,kmeans_plain,0,0,1
75,diesel,0.0050056134258057985,0.03470544932438599,3,0,1,0,0,0,kmeans_plain,0,0,1
76,stroke,0.004929587798396469,0.03369399724935834,3,0,1,0,0,0,kmeans_plain,0,0,1
77,england,0.002223947934047735,0.009208019842502772,4,0,1,0,0,0,kmeans_plain,0,0,1
78,liquid,0.0035230829510538896,0.014775049468993894,5,0,1,0,0,0,kmeans_plain,0,0,1
79,knowledge,0.003490412498873621,0.015420861866549644,6,0,1,0,0,0,kmeans_plain,0,0,1
80,society,0.0034590355112875805,0.01502592909031175,6,0,1,0,0,0,kmeans_plain,0,0,1
