,article_id,label_id,tfidf
0,0,0,0.011047763474842237
1,202,0,0.011047763474842237
2,1178,0,0.011047763474842237
3,1182,0,0.011047763474842237
4,2552,0,0.011047763474842237
5,2568,0,0.011047763474842237
6,2682,0,0.011047763474842237
7,0,1,0.0017159236742683686
8,0,2,0.0017159236742683686
9,0,3,0.0017159236742683686
10,0,4,0.0017159236742683686
11,0,5,0.008737704185895164
12,1,5,0.008737704185895164
13,77,5,0.008737704185895164
14,187,5,0.008737704185895164
15,2551,5,0.008737704185895164
16,3323,5,0.008737704185895164
17,0,6,0.0016884058447333816
18,0,7,0.03433542041218203
19,48,7,0.03433542041218203
20,48,7,0.03433542041218203
21,176,7,0.03433542041218203
22,182,7,0.03433542041218203
23,202,7,0.03433542041218203
24,234,7,0.03433542041218203
25,571,7,0.03433542041218203
26,620,7,0.03433542041218203
27,690,7,0.03433542041218203
28,813,7,0.03433542041218203
29,825,7,0.03433542041218203
30,1041,7,0.03433542041218203
31,1157,7,0.03433542041218203
32,1178,7,0.03433542041218203
33,1569,7,0.03433542041218203
34,1820,7,0.03433542041218203
35,1843,7,0.03433542041218203
36,1843,7,0.03433542041218203
37,1856,7,0.03433542041218203
38,2003,7,0.03433542041218203
39,2290,7,0.03433542041218203
40,2462,7,0.03433542041218203
41,2516,7,0.03433542041218203
42,2572,7,0.03433542041218203
43,2672,7,0.03433542041218203
44,2672,7,0.03433542041218203
45,3011,7,0.03433542041218203
46,3183,7,0.03433542041218203
47,3374,7,0.03433542041218203
48,0,8,0.0015601752602589461
49,0,9,0.008522659242238613
50,2529,9,0.008522659242238613
51,2568,9,0.008522659242238613
52,2568,9,0.008522659242238613
53,2593,9,0.008522659242238613
54,2632,9,0.008522659242238613
55,0,10,0.0017159236742683686
56,0,11,0.003376811689466763
57,1,11,0.003376811689466763
58,0,12,0.0066193228512153165
59,212,12,0.0066193228512153165
60,258,12,0.0066193228512153165
61,258,12,0.0066193228512153165
62,258,12,0.0066193228512153165
63,0,13,0.004629228606896122
64,720,13,0.004629228606896122
65,2568,13,0.004629228606896122
66,0,14,0.006471341846594235
67,207,14,0.006471341846594235
68,2672,14,0.006471341846594235
69,2852,14,0.006471341846594235
70,0,15,0.0032793096781908245
71,2593,15,0.0032793096781908245
72,0,16,0.0031203505205178923
73,2632,16,0.0031203505205178923
74,0,17,0.0017159236742683686
75,0,18,0.004918964517286237
76,83,18,0.004918964517286237
77,644,18,0.004918964517286237
78,0,19,0.0017159236742683686
79,0,20,0.0017159236742683686
80,0,21,0.0017159236742683686
81,1,22,0.015363209047706041
82,180,22,0.015363209047706041
83,318,22,0.015363209047706041
84,370,22,0.015363209047706041
85,403,22,0.015363209047706041
86,598,22,0.015363209047706041
87,1253,22,0.015363209047706041
88,1397,22,0.015363209047706041
89,1571,22,0.015363209047706041
90,1648,22,0.015363209047706041
91,2258,22,0.015363209047706041
92,2305,22,0.015363209047706041
93,2548,22,0.015363209047706041
94,3193,22,0.015363209047706041
