article_id,country,prob
0,0,0.9097681641578674
0,2,0.01058252528309822
0,3,0.05120000243186951
0,5,0.028216417878866196
1,0,0.03465566039085388
1,3,0.05536055564880371
1,4,0.057223424315452576
1,6,0.8468129634857178
2,2,0.9994483590126038
3,0,0.029869038611650467
3,1,0.012546373531222343
3,2,0.7215611934661865
3,3,0.06947419792413712
3,5,0.16614122688770294
4,0,0.07221203297376633
4,1,0.05315898731350899
4,2,0.6383664608001709
4,3,0.0403430238366127
4,5,0.195781871676445
5,1,0.805231511592865
5,2,0.033031560480594635
5,4,0.07493651658296585
5,5,0.08664948493242264
6,0,0.07610603421926498
6,1,0.08093785494565964
6,2,0.0912412628531456
6,3,0.01932450756430626
6,4,0.015444396995007992
6,5,0.7168774604797363
7,2,0.7134882807731628
7,5,0.27655714750289917
8,2,0.7629302740097046
8,5,0.22134193778038025
9,4,0.27710089087486267
9,6,0.7139003872871399
10,0,0.055227525532245636
10,1,0.034599073231220245
10,2,0.1100573018193245
10,4,0.026799438521265984
10,5,0.7731775045394897
11,2,0.9578173756599426
11,4,0.04170246794819832
12,0,0.033655956387519836
12,1,0.028844157233834267
12,2,0.11546867340803146
12,4,0.05436743423342705
12,5,0.7542240619659424
12,6,0.013372451066970825
13,0,0.028838207945227623
13,1,0.1921408325433731
13,2,0.03837959095835686
13,4,0.7272052764892578
13,6,0.01321575976908207
14,1,0.1496041715145111
14,2,0.053508613258600235
14,3,0.023312516510486603
14,4,0.7690518498420715
15,1,0.35461923480033875
15,4,0.6361520290374756
16,1,0.027684804052114487
16,2,0.11677577346563339
16,4,0.8063214421272278
16,6,0.043807875365018845
17,0,0.02426285669207573
17,1,0.013244159519672394
17,2,0.020220743492245674
17,4,0.4756922423839569
17,5,0.01892252452671528
17,6,0.4475004971027374
18,0,0.044673942029476166
18,2,0.846687912940979
18,4,0.04158664494752884
18,5,0.06682788580656052
19,0,0.14581875503063202
19,1,0.023345457389950752
19,2,0.5914019346237183
19,4,0.1355583220720291
19,5,0.103780597448349
20,1,0.6448428630828857
20,2,0.037935689091682434
20,4,0.21558959782123566
20,5,0.10132341086864471
21,1,0.09790832549333572
21,2,0.1626206487417221
21,4,0.7390772104263306
22,1,0.028217371553182602
22,2,0.0336759127676487
22,3,0.3630509376525879
22,4,0.12848004698753357
22,5,0.44638755917549133
23,2,0.7700746059417725
23,5,0.22889015078544617
24,0,0.11070321500301361
24,2,0.762502133846283
24,5,0.12013761699199677
25,0,0.03146940842270851
25,2,0.04009478911757469
25,4,0.9228569269180298
26,0,0.9099796414375305
26,4,0.08979401737451553
27,2,0.03353385999798775
27,4,0.8776549696922302
27,6,0.08821524679660797
28,0,0.023748429492115974
28,2,0.7972623109817505
28,5,0.17831063270568848
29,0,0.06163030117750168
29,2,0.7944961786270142
29,5,0.1433139592409134
30,0,0.10293815284967422
30,1,0.021167153492569923
30,2,0.061284199357032776
30,5,0.795112669467926
30,6,0.01933286525309086
31,2,0.11685045063495636
31,4,0.8824784755706787
32,1,0.41411149501800537
32,2,0.07225387543439865
32,4,0.028578780591487885
32,5,0.46948179602622986
32,6,0.015421677380800247
33,0,0.1782219111919403
33,1,0.07075270265340805
33,3,0.047438204288482666
33,5,0.43884000182151794
33,6,0.26460000872612
34,0,0.03625117614865303
34,2,0.0182294100522995
34,3,0.05474173277616501
34,4,0.0365307442843914
34,5,0.22791975736618042
34,6,0.6261755228042603
35,0,0.08239403367042542
35,1,0.4095812439918518
35,2,0.09719284623861313
35,3,0.08256564289331436
35,4,0.1650727391242981
35,5,0.13873520493507385
35,6,0.024458318948745728
36,0,0.112770676612854
36,3,0.1683271825313568
36,4,0.04728109762072563
36,5,0.1040116474032402
36,6,0.567234992980957
37,0,0.1355213075876236
37,1,0.015879012644290924
37,2,0.49720853567123413
37,4,0.011880992911756039
37,5,0.33926156163215637
38,1,0.09218917042016983
38,3,0.18655823171138763
38,4,0.3340194821357727
38,5,0.31661611795425415
38,6,0.07038949429988861
39,2,0.9898236989974976
40,0,0.10277983546257019
40,2,0.6183377504348755
40,3,0.010502345860004425
40,5,0.26785629987716675
41,0,0.19942213594913483
41,2,0.5875260829925537
41,5,0.2123597413301468
42,1,0.08498343080282211
42,2,0.019691692665219307
42,4,0.8736907243728638
42,6,0.02116214483976364
43,0,0.025827744975686073
43,2,0.7999322414398193
43,5,0.16515332460403442
44,2,0.22272969782352448
44,3,0.2557976245880127
44,5,0.45342668890953064
44,6,0.06729652732610703
45,3,0.0680689737200737
45,4,0.928676962852478
122,1,0.24762190878391266
122,4,0.6208716630935669
122,6,0.12970587611198425
123,1,0.3226810395717621
123,2,0.0868898332118988
123,3,0.027006257325410843
123,4,0.5630001425743103
124,0,0.013167343102395535
124,1,0.16478577256202698
124,2,0.08976133167743683
124,4,0.7315788865089417
125,1,0.9061227440834045
125,4,0.03721073642373085
125,5,0.054509781301021576
126,4,0.5187706351280212
126,5,0.011963454075157642
126,6,0.46792006492614746
127,0,0.26525068283081055
127,2,0.4841599762439728
127,3,0.04682033136487007
127,5,0.11818051338195801
127,6,0.08550289273262024
128,0,0.08656027168035507
128,3,0.17827026546001434
128,6,0.7345805764198303
129,2,0.019611643627285957
129,4,0.8351139426231384
129,6,0.1438196897506714
130,1,0.3012312948703766
130,4,0.21274498105049133
130,6,0.4853894114494324
131,1,0.5600232481956482
131,4,0.4235531687736511
131,5,0.014732149429619312
132,0,0.056748759001493454
132,1,0.05226120725274086
132,2,0.047937169671058655
132,4,0.842398464679718
133,0,0.1026945486664772
133,2,0.07614224404096603
133,3,0.02248549461364746
133,4,0.04527060687541962
133,5,0.7532756328582764
134,1,0.8788870573043823
134,2,0.020984003320336342
134,4,0.06930950284004211
134,6,0.028470011427998543
135,1,0.012526136822998524
135,4,0.24023911356925964
135,5,0.15589813888072968
135,6,0.5908819437026978
136,0,0.09442156553268433
136,1,0.01845896802842617
136,2,0.46540388464927673
136,4,0.07077500224113464
136,5,0.35069844126701355
137,1,0.9395965337753296
137,4,0.02004065550863743
137,5,0.03789091110229492
138,1,0.04443705826997757
138,4,0.19117023050785065
138,6,0.7640209794044495
139,1,0.6196529269218445
139,4,0.34538373351097107
139,6,0.03383640572428703
140,0,0.010270285420119762
140,1,0.33754780888557434
140,4,0.45798227190971375
140,5,0.017720209434628487
140,6,0.17561371624469757
141,0,0.04118955135345459
141,1,0.27938130497932434
141,4,0.6779668927192688
142,0,0.021623961627483368
142,1,0.5552226901054382
142,4,0.4213402271270752
143,0,0.02855694107711315
143,1,0.5623499155044556
143,4,0.3731003403663635
143,6,0.035274386405944824
144,0,0.09868939220905304
144,1,0.28144803643226624
144,4,0.2775243818759918
144,6,0.34106937050819397
145,2,0.8182834386825562
145,5,0.1806950569152832
146,1,0.9417182207107544
146,5,0.043038345873355865
146,6,0.01288535911589861
147,4,0.9872786998748779
148,0,0.06191244721412659
148,1,0.2550419270992279
148,4,0.3203263282775879
148,5,0.016651248559355736
148,6,0.34584343433380127
149,1,0.32262590527534485
149,4,0.58650141954422
149,6,0.08988668024539948
150,0,0.26351407170295715
150,1,0.054093215614557266
150,3,0.12438598275184631
150,5,0.1234089657664299
150,6,0.4345029294490814
151,4,0.16784897446632385
151,6,0.8281725645065308
152,0,0.5486680269241333
152,2,0.24725964665412903
152,5,0.20346815884113312
153,4,0.9988605380058289
154,1,0.9354967474937439
154,4,0.060229167342185974
155,0,0.07859010994434357
155,1,0.09667577594518661
155,3,0.2508896589279175
155,5,0.497187077999115
155,6,0.07596095651388168
156,1,0.0718914344906807
156,4,0.014837990514934063
156,6,0.9128984212875366
157,4,0.852685272693634
157,6,0.14620144665241241
158,0,0.02260746620595455
158,2,0.1326153427362442
158,4,0.8035273551940918
158,6,0.04107961803674698
159,1,0.1105184480547905
159,4,0.20491904020309448
159,5,0.09320548921823502
159,6,0.5907750725746155
160,0,0.06492291390895844
160,1,0.02694098837673664
160,2,0.055347561836242676
160,3,0.017212798818945885
160,5,0.7811759114265442
160,6,0.054294176399707794
161,4,0.12010400742292404
161,6,0.8655394911766052
162,2,0.8875151872634888
162,3,0.011269252747297287
162,5,0.10078704357147217
163,0,0.04679611697793007
163,2,0.07091815024614334
163,3,0.43192222714424133
163,4,0.1002471074461937
163,6,0.3496374189853668
164,2,0.7287530303001404
164,4,0.1277829110622406
164,5,0.14181649684906006
165,1,0.013178490102291107
165,4,0.04484529420733452
165,6,0.941787838935852
166,1,0.20071564614772797
166,4,0.03952990472316742
166,6,0.7591292858123779
167,4,0.02565530128777027
167,6,0.9741239547729492
168,1,0.13378237187862396
168,4,0.05471102148294449
168,6,0.8109955787658691
169,0,0.026880675926804543
169,4,0.03455410525202751
169,6,0.9383120536804199
170,0,0.01736445352435112
170,1,0.1748868077993393
170,6,0.8076245784759521
171,0,0.024268997833132744
171,1,0.01706947758793831
171,3,0.9563020467758179
172,1,0.40292468667030334
172,4,0.2596656382083893
172,5,0.05040639638900757
172,6,0.28616970777511597
173,1,0.016382938250899315
173,2,0.9823313355445862
174,2,0.011491241864860058
174,3,0.9231504201889038
174,5,0.06457194685935974
175,0,0.5084092617034912
175,5,0.489471435546875
176,0,0.10098904371261597
176,1,0.06410568952560425
176,2,0.06155570596456528
176,5,0.7730410695075989
177,0,0.039159145206213
177,1,0.8087059855461121
177,4,0.0750846415758133
177,5,0.0757182314991951
178,3,0.8399789929389954
178,4,0.1481149047613144
178,5,0.011394459754228592
179,0,0.3212029039859772
179,2,0.09308663010597229
179,4,0.46546053886413574
179,5,0.03329221159219742
179,6,0.08645668625831604
180,0,0.12730525434017181
180,1,0.029247485101222992
180,4,0.39435869455337524
180,6,0.44896751642227173
181,0,0.12179470807313919
181,1,0.4212436378002167
181,4,0.25976458191871643
181,6,0.19584780931472778
182,0,0.09047769755125046
182,2,0.01581244356930256
182,3,0.2639927268028259
182,4,0.33672425150871277
182,5,0.18415649235248566
182,6,0.10878695547580719
183,2,0.027560202404856682
183,4,0.5193290710449219
183,6,0.45245930552482605
184,2,0.7874795794487
184,4,0.08662784099578857
184,5,0.12552760541439056
185,1,0.5433292984962463
185,4,0.45578891038894653
186,1,0.8894026279449463
186,6,0.10740338265895844
187,3,0.013961615972220898
187,4,0.9852065443992615
188,1,0.6823207139968872
188,3,0.028171321377158165
188,4,0.09661145508289337
188,5,0.19044233858585358
189,0,0.054320864379405975
189,1,0.48030996322631836
189,2,0.1986144483089447
189,3,0.026600554585456848
189,4,0.09044873714447021
189,5,0.02319737710058689
189,6,0.12650808691978455
190,0,0.02931109629571438
190,2,0.8177722692489624
190,5,0.14566074311733246
191,0,0.041498687118291855
191,2,0.6205306053161621
191,5,0.28036269545555115
191,6,0.057123370468616486
192,4,0.9146162271499634
192,6,0.0839974582195282
193,3,0.8080670237541199
193,4,0.09624455869197845
193,5,0.054301489144563675
193,6,0.04042652249336243
194,1,0.41940945386886597
194,2,0.0341963991522789
194,3,0.017698243260383606
194,4,0.5171939730644226
194,5,0.011273720301687717
195,2,0.014517995528876781
195,3,0.09187250584363937
195,4,0.7690935730934143
195,6,0.12409943342208862
196,1,0.018206829205155373
196,4,0.8657254576683044
196,6,0.11469347029924393
197,0,0.10967378318309784
197,2,0.10537803173065186
197,5,0.7844258546829224
198,1,0.7477596402168274
198,2,0.10948862135410309
198,4,0.1397835612297058
199,0,0.015377157367765903
199,1,0.3836492598056793
199,2,0.12936027348041534
199,3,0.050971534103155136
199,4,0.11543188244104385
199,5,0.1866743415594101
199,6,0.11853550374507904
200,0,0.026308652013540268
200,1,0.15129084885120392
200,2,0.12929977476596832
200,4,0.03237816318869591
200,6,0.6604022979736328
201,1,0.6125085353851318
201,4,0.20633284747600555
201,6,0.17906856536865234
202,0,0.35202741622924805
202,1,0.5787150859832764
202,4,0.04348219186067581
202,6,0.020253371447324753
203,1,0.14157812297344208
203,4,0.7481869459152222
203,6,0.10890039801597595
204,1,0.11895464360713959
204,4,0.8198820948600769
204,5,0.06017211824655533
205,0,0.11634086072444916
205,1,0.027521876618266106
205,2,0.7928556203842163
205,5,0.06311135739088058
206,4,0.27137479186058044
206,6,0.7277638912200928
207,1,0.17770519852638245
207,3,0.06065693870186806
207,4,0.732201099395752
207,5,0.02849564515054226
208,1,0.23287957906723022
208,2,0.06285273283720016
208,3,0.029663411900401115
208,4,0.6710320711135864
209,1,0.5050471425056458
209,2,0.03771008178591728
209,4,0.4242788851261139
209,5,0.01814553514122963
210,1,0.25591573119163513
210,4,0.71053546667099
210,5,0.022761348634958267
211,0,0.08426939696073532
211,1,0.8246777057647705
211,4,0.08274777233600616
212,0,0.0218985453248024
212,2,0.9778842329978943
213,1,0.052895039319992065
213,2,0.08177995681762695
213,4,0.8646374940872192
214,1,0.3860556185245514
214,4,0.24705460667610168
214,6,0.3654519021511078
215,1,0.3844679594039917
215,2,0.12310361862182617
215,4,0.47723403573036194
215,5,0.01446886919438839
216,0,0.34554800391197205
216,2,0.028720511123538017
216,6,0.6252090930938721
217,0,0.49362659454345703
217,1,0.012571814469993114
217,2,0.06970611214637756
217,4,0.08444050699472427
217,6,0.33947810530662537
218,1,0.2548394203186035
218,4,0.6746618747711182
218,6,0.06886143237352371
219,1,0.04698028042912483
219,4,0.7425564527511597
219,6,0.20921839773654938
220,1,0.43967199325561523
220,2,0.06155616044998169
220,3,0.18216630816459656
220,4,0.26087766885757446
220,5,0.05563293769955635
221,0,0.05242549255490303
221,1,0.7192813754081726
221,4,0.0757245421409607
221,5,0.05930410325527191
221,6,0.09307186305522919
222,0,0.057124003767967224
222,1,0.36710456013679504
222,4,0.06484974920749664
222,6,0.5097365975379944
223,0,0.05042141303420067
223,1,0.6150674223899841
223,2,0.04085846617817879
223,4,0.20622068643569946
223,5,0.04972720146179199
223,6,0.037553705275058746
224,1,0.42764726281166077
224,4,0.41241809725761414
224,6,0.1579626351594925
225,0,0.10501771420240402
225,1,0.11328142881393433
225,4,0.23438426852226257
225,6,0.5397860407829285
226,0,0.5567383170127869
226,2,0.2126426100730896
226,3,0.17129763960838318
226,4,0.03745245933532715
226,6,0.02174217626452446
227,1,0.9191096425056458
227,4,0.07875058054924011
228,1,0.6009175777435303
228,2,0.03215430676937103
228,4,0.24036192893981934
228,6,0.1252935826778412
229,1,0.18450431525707245
229,4,0.8140617609024048
230,2,0.022236304357647896
230,4,0.5416627526283264
